elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
1.276672,1785216377.039073944,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,56,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.358146,1785216377.039073944,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,56,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.443275,1785216377.150947094,search_first_car,50,-29,-29,paper_search_first_vehicle,81,81,58,23,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.530869,1785216377.262002945,search_first_car,50,-29,-29,paper_search_first_vehicle,76,76,53,23,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.618240,1785216377.373610020,search_first_car,50,-29,-29,paper_search_first_vehicle,81,81,57,24,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.705841,1785216377.373610020,search_first_car,50,-29,-29,paper_search_first_vehicle,81,81,57,24,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.798183,1785216377.487391949,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,52,26,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.884224,1785216377.599041939,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,51,21,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.970810,1785216377.710596085,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,56,22,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.056312,1785216377.821791887,search_first_car,50,-29,-29,paper_search_first_vehicle,74,74,51,23,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.142289,1785216377.821791887,search_first_car,50,-29,-29,paper_search_first_vehicle,74,74,51,23,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.226673,1785216377.937024117,search_first_car,50,-29,-29,paper_search_first_vehicle,74,74,49,25,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.319768,1785216378.047592878,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,44,22,0,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.403385,1785216378.158769846,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,39,26,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.488067,1785216378.158769846,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,39,26,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.570616,1785216378.270879030,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,41,21,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.653550,1785216378.381875038,search_first_car,50,-29,-29,paper_search_first_vehicle,70,70,42,28,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.738295,1785216378.493009806,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,41,23,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.826641,1785216378.493009806,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,41,23,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.909220,1785216378.608166933,search_first_car,50,-29,-29,paper_search_first_vehicle,67,67,42,25,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.992147,1785216378.719964981,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,45,21,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.074472,1785216378.831416130,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,39,21,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.159337,1785216378.831416130,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,39,21,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.246306,1785216378.942570925,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,41,20,0,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.332696,1785216379.053940058,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,43,22,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.416569,1785216379.165001869,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,40,24,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.499304,1785216379.165001869,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,40,24,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.585501,1785216379.279351950,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,36,25,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.669777,1785216379.390856981,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,38,25,0,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.753565,1785216379.502832890,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,39,20,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.838601,1785216379.614242077,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,39,23,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.920492,1785216379.614242077,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,39,23,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.002780,1785216379.727862120,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,39,23,0,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.084062,1785216379.839776993,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,34,25,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.165997,1785216379.839776993,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,34,25,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.251805,1785216379.950977087,search_first_car,50,-29,-29,paper_search_first_vehicle,56,56,35,21,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.302815,1785216380.062499046,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,34,24,0,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.392488,1785216380.062499046,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,34,24,0,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.481623,1785216380.173634052,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,36,22,0,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.571198,1785216380.288595915,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,35,25,0,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.659917,1785216380.399789095,search_first_car,50,-29,-29,paper_search_first_vehicle,53,53,32,21,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.747275,1785216380.510356903,search_first_car,50,-29,-29,paper_search_first_vehicle,53,53,30,23,0,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.840063,1785216380.510356903,search_first_car,50,-29,-29,paper_search_first_vehicle,53,53,30,23,0,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.927660,1785216380.622873068,search_first_car,50,-29,-29,paper_search_first_vehicle,50,50,31,19,0,0,0,0,0,0,0,38,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.014936,1785216380.733776808,search_first_car,50,-29,-29,paper_search_first_vehicle,45,45,25,20,0,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.102743,1785216380.847758055,search_first_car,50,-29,-29,paper_search_first_vehicle,48,48,27,21,0,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.189914,1785216380.959440947,search_first_car,50,-29,-29,paper_search_first_vehicle,52,52,31,21,1,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.277358,1785216380.959440947,search_first_car,50,-29,-29,paper_search_first_vehicle,52,52,31,21,1,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.370861,1785216381.071676016,search_first_car,50,-29,-29,paper_search_first_vehicle,54,54,30,24,1,0,0,0,0,0,0,42,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.458523,1785216381.183031082,search_first_car,50,-29,-29,paper_search_first_vehicle,44,44,23,21,1,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.546690,1785216381.294147015,search_first_car,50,-29,-29,paper_search_first_vehicle,46,46,26,20,1,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.635259,1785216381.408719063,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,21,21,1,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.722496,1785216381.408719063,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,21,21,1,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.808026,1785216381.519679070,search_first_car,50,-29,-29,paper_search_first_vehicle,45,45,20,25,1,0,0,0,0,0,0,46,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.901360,1785216381.631323814,search_first_car,50,-29,-29,paper_search_first_vehicle,44,44,23,21,0,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.989232,1785216381.742283106,search_first_car,50,-29,-29,paper_search_first_vehicle,46,46,24,22,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.077952,1785216381.742283106,search_first_car,50,-29,-29,paper_search_first_vehicle,46,46,24,22,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.165920,1785216381.854413986,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,21,21,0,0,0,0,0,0,0,49,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.254116,1785216381.965434074,search_first_car,50,-29,-29,paper_search_first_vehicle,47,47,18,29,0,0,0,0,0,0,0,50,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.341249,1785216382.079818964,search_first_car,50,-29,-29,paper_search_first_vehicle,46,46,24,22,0,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.432308,1785216382.191147089,search_first_car,50,-29,-29,paper_search_first_vehicle,44,44,22,22,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.519827,1785216382.191147089,search_first_car,50,-29,-29,paper_search_first_vehicle,44,44,22,22,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.608858,1785216382.302994967,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,18,21,0,0,0,0,0,0,0,53,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.696843,1785216382.413391113,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,13,23,0,0,0,0,0,0,0,54,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.784766,1785216382.524944782,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,15,20,0,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.873437,1785216382.639611959,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,13,20,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.964981,1785216382.639611959,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,13,20,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.052661,1785216382.751621008,search_first_car,50,-29,-29,paper_search_first_vehicle,37,37,18,19,0,0,0,0,0,0,0,57,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.139256,1785216382.863098145,search_first_car,50,-29,-29,paper_search_first_vehicle,40,40,18,22,1,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.226286,1785216382.973711014,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,12,22,1,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.310315,1785216382.973711014,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,12,22,1,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.394635,1785216383.088535070,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,11,19,1,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.479098,1785216383.199566126,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,14,20,1,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.561713,1785216383.311296940,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.646434,1785216383.311296940,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.735461,1785216383.422719955,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,9,20,1,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.824715,1785216383.534264088,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,1,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.913401,1785216383.645617008,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,1,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.004421,1785216383.760674953,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,7,22,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.091094,1785216383.760674953,search_first_car,50,-29,-29,paper_search_first_vehicle,29,29,7,22,0,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.178617,1785216383.871360064,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,7,20,0,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.267052,1785216383.983169079,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,9,19,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.354188,1785216384.094021082,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,11,23,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.441334,1785216384.208293915,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,9,23,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.534314,1785216384.208293915,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,9,23,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.621546,1785216384.319699049,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,7,23,1,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.709046,1785216384.431567907,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,0,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.796550,1785216384.543401003,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,8,24,0,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.885299,1785216384.654711962,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,7,24,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.971927,1785216384.654711962,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,7,24,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.065008,1785216384.766129971,search_first_car,50,-29,-29,paper_search_first_vehicle,27,27,6,21,1,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.151666,1785216384.879956007,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,7,21,0,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.238262,1785216384.991161108,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,4,22,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.325159,1785216384.991161108,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,4,22,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.412907,1785216385.103301048,search_first_car,50,-29,-29,paper_search_first_vehicle,26,26,5,21,0,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.499958,1785216385.214828968,search_first_car,50,-29,-29,paper_search_first_vehicle,28,28,3,25,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.592749,1785216385.325719118,search_first_car,50,-29,-29,paper_search_first_vehicle,23,23,2,21,0,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.680960,1785216385.440166950,search_first_car,50,-29,-29,paper_search_first_vehicle,24,24,4,20,0,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
