elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
48.012582,1785216334.020960093,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=34/3,32,32,14,18,2,1,2,0,0,0,0,74,2,0,0,5,1,-48.578125,6.906250,-20.835938,3112.250000,2398.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,34,0,,,
48.101315,1785216334.131901026,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=35/3,34,34,18,16,2,1,2,0,0,0,0,75,2,0,0,5,1,-47.687500,6.531250,-20.578125,3119.250000,2407.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,35,0,,,
48.194632,1785216334.243877172,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=36/3,35,35,19,16,2,1,2,0,0,0,0,76,2,0,0,5,1,-47.687500,6.359375,-20.664062,3119.250000,2413.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,36,0,,,
48.281402,1785216334.355618954,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=37/3,36,36,20,16,3,1,2,0,0,0,0,77,2,0,0,5,1,-43.078125,4.671875,-19.203125,3069.000000,2465.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,37,0,,,
48.367844,1785216334.465904236,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=38/3,30,30,15,15,5,1,2,0,0,0,0,78,2,0,0,5,1,-43.078125,4.625000,-19.226562,3069.000000,2465.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,38,0,,,
48.456543,1785216334.465904236,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=38/3,30,30,15,15,5,1,2,0,0,0,0,78,2,0,0,5,1,-43.078125,4.625000,-19.226562,3069.000000,2465.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,38,0,,,
48.545749,1785216334.580280066,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=39/3,41,41,18,23,5,1,2,0,0,0,0,79,2,0,0,5,1,-39.812500,1.140625,-19.335937,3091.750000,2587.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,39,0,,,
48.634487,1785216334.691998959,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=40/3,42,42,26,16,1,0,2,0,0,0,0,80,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,40,0,,,
48.728306,1785216334.803752899,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=41/3,33,33,18,15,1,0,2,0,0,0,0,81,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,41,0,,,
48.816799,1785216334.915150166,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=42/3,32,32,17,15,1,0,2,0,0,0,0,82,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,42,0,,,
48.904919,1785216334.915150166,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=42/3,32,32,17,15,1,0,2,0,0,0,0,82,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,42,0,,,
48.993532,1785216335.026195049,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=43/3,38,38,16,22,1,0,2,0,0,0,0,83,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,43,0,,,
49.081853,1785216335.141345024,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=44/3,36,36,19,17,1,0,2,0,0,0,0,84,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,44,0,,,
49.170760,1785216335.252123833,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=45/3,38,38,19,19,1,0,2,0,0,0,0,85,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,45,0,,,
49.264779,1785216335.363207817,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=46/3,33,33,14,19,1,0,2,0,0,0,0,86,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,46,0,,,
49.352194,1785216335.363207817,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=46/3,33,33,14,19,1,0,2,0,0,0,0,86,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,46,0,,,
49.440850,1785216335.475415945,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=47/3,30,30,14,15,1,0,2,0,0,0,0,87,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,47,0,,,
49.529405,1785216335.586151838,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=48/3,33,33,17,16,1,0,2,0,0,0,0,88,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,48,0,,,
49.617686,1785216335.701647758,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=49/3,31,31,10,20,1,0,2,0,0,0,0,89,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,49,0,,,
49.706422,1785216335.812228203,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=50/3,25,25,9,15,1,0,2,0,0,0,0,90,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,50,0,,,
49.800385,1785216335.812228203,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=50/3,25,25,9,15,1,0,2,0,0,0,0,90,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,50,0,,,
49.887542,1785216335.923301935,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=51/3,25,25,8,17,1,0,2,0,0,0,0,91,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,51,0,,,
49.975438,1785216336.034626007,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=52/3,23,23,10,13,2,1,2,0,0,0,0,92,2,0,0,5,1,-44.390625,-5.328125,-24.859375,3124.750000,2779.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,52,0,,,
50.062916,1785216336.146913052,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=53/3,26,26,7,19,2,1,2,0,0,0,0,93,2,0,0,5,1,-50.937500,-5.531250,-28.234375,3118.250000,2781.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,53,0,,,
50.151533,1785216336.260954142,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=54/3,21,21,7,14,2,1,2,0,0,0,0,94,2,0,0,5,1,-59.734375,-5.765625,-32.750000,3124.250000,2794.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,54,0,,,
50.240605,1785216336.260954142,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=54/3,21,21,7,14,2,1,2,0,0,0,0,94,2,0,0,5,1,-59.734375,-5.765625,-32.750000,3124.250000,2794.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,54,0,,,
50.333589,1785216336.372607946,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=55/3,33,33,15,18,2,1,2,0,0,0,0,95,2,0,0,5,1,-58.484375,-5.828125,-32.156250,3121.000000,2791.250000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,55,0,,,
50.421500,1785216336.483326912,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=56/3,28,28,9,19,2,1,2,0,0,0,0,96,2,0,0,5,1,-58.484375,-7.375000,-32.929688,3121.000000,2847.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,56,0,,,
50.508812,1785216336.595562935,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=57/3,32,32,17,15,2,1,2,0,0,0,0,97,2,0,0,5,1,-58.484375,-7.375000,-32.929688,3121.000000,2847.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,57,0,,,
50.585357,1785216336.595562935,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=57/3,32,32,17,15,2,1,2,0,0,0,0,97,2,0,0,5,1,-58.484375,-7.375000,-32.929688,3121.000000,2847.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,57,0,,,
50.672794,1785216336.709369183,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=58/3,24,24,9,15,2,1,2,0,0,0,0,98,2,0,0,5,1,-58.484375,-7.375000,-32.929688,3121.000000,2847.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,58,0,,,
50.761201,1785216336.821074963,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=59/3,34,34,15,19,2,1,2,0,0,0,0,99,2,0,0,5,1,-58.484375,-8.921875,-33.703125,3121.000000,2913.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,59,0,,,
50.853316,1785216336.932193041,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=60/3,22,22,5,17,1,0,2,0,0,0,0,100,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,60,0,,,
50.940119,1785216337.044525146,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=61/3,27,27,11,16,1,0,2,0,0,0,0,101,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,61,0,,,
51.025643,1785216337.044525146,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=61/3,27,27,11,16,1,0,2,0,0,0,0,101,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,61,0,,,
51.111620,1785216337.155683994,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=62/3,30,30,13,17,1,0,2,0,0,0,0,102,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,62,0,,,
51.205599,1785216337.270448208,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=63/3,35,35,16,19,2,1,2,0,0,0,0,103,2,0,0,5,1,-58.734375,-9.296875,-34.015625,3123.750000,2925.250000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,63,0,,,
51.280693,1785216337.381278992,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=64/3,31,31,13,18,2,1,2,0,0,0,0,104,2,0,0,5,1,-57.187500,-9.437500,-33.312500,3114.500000,2916.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,64,0,,,
51.374748,1785216337.381278992,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=64/3,31,31,13,18,2,1,2,0,0,0,0,104,2,0,0,5,1,-57.187500,-9.437500,-33.312500,3114.500000,2916.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,64,0,,,
51.425754,1785216337.492606878,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=65/3,37,37,20,17,2,1,2,0,0,0,0,105,2,0,0,5,1,-55.625000,-9.531250,-32.578125,3116.250000,2920.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,65,0,,,
51.512750,1785216337.603663921,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=66/3,41,41,21,20,2,1,2,0,0,0,0,106,2,0,0,5,1,-54.156250,-11.296875,-32.726563,3095.750000,2999.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,66,0,,,
51.599239,1785216337.603663921,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=66/3,41,41,21,20,2,1,2,0,0,0,0,106,2,0,0,5,1,-54.156250,-11.296875,-32.726563,3095.750000,2999.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,66,0,,,
51.686906,1785216337.716896057,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=67/3,35,35,20,15,1,0,2,0,0,0,0,107,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,67,0,,,
51.774122,1785216337.830046892,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=68/3,41,41,21,20,1,0,2,0,0,0,0,108,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,68,0,,,
51.862180,1785216337.941145182,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=69/3,50,50,26,24,1,0,2,0,0,0,0,109,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,69,0,,,
51.954450,1785216338.052834988,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=70/3,36,36,19,17,1,0,2,0,0,0,0,110,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,70,0,,,
