elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
54.561639,1785203471.805742025,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.468750,0.125000,-0.671875,14934.500000,15141.000000,,,,,1477.500000,879.750000,
54.647525,1785203471.921437979,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-1.359375,0.234375,-0.562500,14910.000000,15038.750000,,,,,1473.750000,881.750000,
54.734888,1785203472.035744905,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-1.250000,0.359375,-0.445312,14933.750000,15129.250000,,,,,1478.500000,883.250000,
54.821170,1785203472.150552034,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-1.203125,0.390625,-0.406250,14913.500000,15076.750000,,,,,1487.500000,884.500000,
54.906712,1785203472.150552034,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-1.203125,0.390625,-0.406250,14913.500000,15076.750000,,,,,1487.500000,884.500000,
54.990866,1785203472.265161037,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-0.984375,69.328125,34.171875,14921.500000,16060.500000,,,,,1481.250000,885.000000,
55.075870,1785203472.378983021,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.000000,67.734375,33.367188,14857.000000,16193.500000,,,,,1488.000000,885.250000,
55.161680,1785203472.378983021,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.000000,67.734375,33.367188,14857.000000,16193.500000,,,,,1488.000000,885.250000,
55.246142,1785203472.497380018,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-0.906250,0.671875,-0.117188,14860.500000,14997.000000,,,,,1485.750000,885.250000,
55.330793,1785203472.612465858,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.921875,0.687500,-0.117188,14933.500000,15077.500000,,,,,1488.000000,885.500000,
55.415585,1785203472.726479053,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.906250,0.687500,-0.109375,14885.750000,14989.750000,,,,,1491.500000,885.500000,
55.499533,1785203472.726479053,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.906250,0.687500,-0.109375,14885.750000,14989.750000,,,,,1491.500000,885.500000,
55.583988,1785203472.841310978,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-0.875000,0.718750,-0.078125,14890.250000,14994.250000,,,,,1491.750000,885.250000,
55.668409,1785203472.955703974,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-2.640625,69.312500,33.335938,14685.750000,16062.750000,,,,,1491.750000,885.500000,
55.753419,1785203473.070295095,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.234375,0.359375,-0.437500,14913.500000,15127.000000,,,,,1493.750000,885.250000,
55.837126,1785203473.070295095,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.234375,0.359375,-0.437500,14913.500000,15127.000000,,,,,1493.750000,885.250000,
55.921695,1785203473.185055971,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-1.453125,0.156250,-0.648438,14921.000000,15138.500000,,,,,1491.000000,881.750000,
56.007094,1785203473.302324057,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-1.546875,0.046875,-0.750000,14905.500000,15118.750000,,,,,1494.500000,870.000000,
56.093054,1785203473.417798996,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.140625,1.437500,0.648438,15011.000000,15153.000000,,,,,1495.250000,804.250000,
56.179418,1785203473.417798996,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.140625,1.437500,0.648438,15011.000000,15153.000000,,,,,1495.250000,804.250000,
56.266188,1785203473.532310963,idle,0,0,0,press_SPACE_to_start,35,0,1,1,1,-0.375000,1.234375,0.429688,14876.500000,15151.750000,,,,,1499.250000,566.250000,
56.351516,1785203473.646900892,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.828125,0.765625,-0.031250,14815.750000,14991.250000,,,,,1500.250000,893.250000,
56.435969,1785203473.761271000,idle,0,0,0,press_SPACE_to_start,27,0,1,0,1,-0.781250,0.812500,0.015625,14819.500000,15093.750000,,,,,1492.250000,890.250000,
56.520459,1785203473.761271000,idle,0,0,0,press_SPACE_to_start,27,0,1,0,1,-0.781250,0.812500,0.015625,14819.500000,15093.750000,,,,,1492.250000,890.250000,
56.604955,1785203473.875855207,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.500000,1.093750,0.296875,14896.500000,15177.250000,,,,,1498.500000,886.000000,
56.690066,1785203473.991247177,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.437500,69.906250,34.734375,14904.250000,16014.000000,,,,,1502.750000,888.750000,
56.768883,1785203473.991247177,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.437500,69.906250,34.734375,14904.250000,16014.000000,,,,,1502.750000,888.750000,
56.855412,1785203474.108186007,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-0.796875,0.796875,0.000000,14832.500000,15017.500000,,,,,1500.500000,889.250000,
56.940960,1785203474.223212004,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-1.281250,0.296875,-0.492188,14846.500000,15069.250000,,,,,1492.250000,887.500000,
57.024944,1785203474.337659836,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.093750,1.500000,0.703125,15080.750000,15224.750000,,,,,1489.750000,889.000000,
57.110973,1785203474.337659836,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.093750,1.500000,0.703125,15080.750000,15224.750000,,,,,1489.750000,889.000000,
57.196889,1785203474.452502966,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-0.671875,0.921875,0.125000,14854.500000,14992.500000,,,,,1498.250000,886.250000,
57.283212,1785203474.567434072,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-0.828125,0.765625,-0.031250,14842.250000,15021.000000,,,,,1494.250000,889.000000,
57.368233,1785203474.681376934,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-0.796875,0.796875,0.000000,14832.500000,15015.000000,,,,,1484.000000,888.500000,
57.453876,1785203474.681376934,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-0.796875,0.796875,0.000000,14832.500000,15015.000000,,,,,1484.000000,888.500000,
57.538408,1785203474.796325922,idle,0,0,0,press_SPACE_to_start,24,0,1,0,1,-0.875000,0.718750,-0.078125,14837.250000,15014.750000,,,,,1483.250000,888.500000,
57.623029,1785203474.913776875,idle,0,0,0,press_SPACE_to_start,25,0,1,0,1,-7.390625,69.312500,30.960938,14382.250000,16126.500000,,,,,1484.000000,888.500000,
57.708660,1785203475.029508114,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-1.156250,0.437500,-0.359375,14915.750000,15090.000000,,,,,1477.250000,888.250000,
57.793693,1785203475.029508114,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-1.156250,0.437500,-0.359375,14915.750000,15090.000000,,,,,1477.250000,888.250000,
57.878986,1785203475.142968178,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-1.484375,0.109375,-0.687500,14902.750000,15127.250000,,,,,1444.000000,889.250000,
57.963664,1785203475.258341074,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.171875,1.421875,0.625000,15130.750000,15213.750000,,,,,1460.000000,889.750000,
58.049523,1785203475.372920990,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-0.750000,0.843750,0.046875,14830.750000,15025.750000,,,,,1461.250000,891.250000,
58.135465,1785203475.372920990,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-0.750000,0.843750,0.046875,14830.750000,15025.750000,,,,,1461.250000,891.250000,
58.220997,1785203475.487843990,idle,0,0,0,press_SPACE_to_start,22,0,1,0,1,-6.359375,0.015625,-3.171875,14372.750000,15043.250000,,,,,1472.250000,889.250000,
58.305640,1785203475.602523804,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-0.406250,1.203125,0.398438,14979.750000,15154.750000,,,,,1365.000000,887.500000,
58.391049,1785203475.716299057,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-3.750000,1.046875,-1.351562,14745.500000,15004.000000,,,,,1488.000000,887.500000,
58.476009,1785203475.716299057,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-3.750000,1.046875,-1.351562,14745.500000,15004.000000,,,,,1488.000000,887.500000,
58.563450,1785203475.831228971,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-4.000000,0.812500,-1.593750,14730.250000,15013.250000,,,,,,887.750000,
58.649772,1785203475.949074984,idle,0,0,0,press_SPACE_to_start,39,0,1,0,1,-4.265625,0.500000,-1.882812,14560.000000,15027.750000,,,,,,888.250000,
58.735285,1785203476.063343048,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-20.375000,69.062500,24.343750,14128.000000,16275.250000,,,,,,897.000000,
58.819505,1785203476.063343048,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-20.375000,69.062500,24.343750,14128.000000,16275.250000,,,,,,897.000000,
58.905362,1785203476.178715944,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-9.250000,69.078125,29.914062,14444.500000,16280.000000,,,,,,909.000000,
58.990796,1785203476.293412209,idle,0,0,0,press_SPACE_to_start,39,0,1,0,1,-3.062500,1.750000,-0.656250,14653.750000,15240.000000,,,,,,903.250000,
59.076071,1785203476.293412209,idle,0,0,0,press_SPACE_to_start,39,0,1,0,1,-3.062500,1.750000,-0.656250,14653.750000,15240.000000,,,,,,903.250000,
59.161184,1785203476.408474207,idle,0,0,0,press_SPACE_to_start,41,0,1,0,1,-3.000000,1.796875,-0.601562,14626.250000,15253.250000,,,,,,903.500000,
59.246152,1785203476.522089958,idle,0,0,0,press_SPACE_to_start,41,0,1,0,1,-1.531250,65.296875,31.882812,14960.500000,733.000000,,,,,,910.500000,
59.331569,1785203476.636895895,idle,0,0,0,press_SPACE_to_start,38,0,1,0,1,-3.281250,65.171875,30.945312,14597.000000,735.000000,,,,,,913.500000,
59.415342,1785203476.636895895,idle,0,0,0,press_SPACE_to_start,38,0,1,0,1,-3.281250,65.171875,30.945312,14597.000000,735.000000,,,,,,913.500000,
59.501063,1785203476.754833937,idle,0,0,0,press_SPACE_to_start,40,0,1,0,1,-0.281250,66.484375,33.101562,14998.250000,727.250000,,,,,,913.500000,
59.585486,1785203476.869684935,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-6.765625,66.453125,29.843750,14448.250000,728.250000,,,,,,915.750000,
59.670329,1785203476.984460115,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.656250,66.312500,32.828125,14850.250000,729.500000,,,,,,915.000000,
59.752791,1785203476.984460115,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.656250,66.312500,32.828125,14850.250000,729.500000,,,,,,915.000000,
59.834993,1785203477.098447084,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-1.234375,0.343750,-0.445312,14928.750000,15023.750000,,,,,,909.500000,
59.920583,1785203477.212939024,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-3.453125,66.593750,31.570312,14693.000000,727.250000,,,,,,913.250000,
60.005137,1785203477.328511953,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-6.531250,65.875000,29.671875,1673.750000,730.750000,,,,,,915.500000,
60.089567,1785203477.328511953,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-6.531250,65.875000,29.671875,1673.750000,730.750000,,,,,,915.500000,
60.174525,1785203477.442648172,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-3.859375,0.109375,-1.875000,1662.250000,15056.000000,,,,,,910.750000,
60.259037,1785203477.557296991,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-4.343750,66.500000,31.078125,1672.000000,727.000000,,,,,,912.500000,
60.346050,1785203477.672419071,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-2.968750,66.218750,31.625000,1670.000000,729.250000,,,,,,912.250000,
60.430469,1785203477.672419071,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-2.968750,66.218750,31.625000,1670.000000,729.250000,,,,,,912.250000,
60.514912,1785203477.789519787,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-2.828125,66.250000,31.710938,1675.750000,729.250000,,,,,,910.250000,
60.599432,1785203477.904279947,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-2.734375,66.375000,31.820312,1687.000000,728.250000,,,,,,906.000000,
60.684910,1785203477.904279947,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-2.734375,66.375000,31.820312,1687.000000,728.250000,,,,,,906.000000,
60.769784,1785203478.018620968,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-2.828125,66.406250,31.789063,1725.500000,728.250000,,,,,,905.500000,
60.854658,1785203478.133562803,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.062500,66.062500,31.500000,1727.750000,730.500000,,,,,,906.250000,
60.938458,1785203478.248349905,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.250000,0.718750,-1.265625,1724.250000,15174.000000,,,,,,906.250000,
61.024109,1785203478.248349905,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.250000,0.718750,-1.265625,1724.250000,15174.000000,,,,,,906.250000,
61.110348,1785203478.363215923,idle,0,0,0,press_SPACE_to_start,27,0,1,0,1,-9.984375,65.734375,27.875000,1717.500000,733.750000,,,,,,899.250000,
61.195578,1785203478.477010965,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-7.031250,66.812500,29.890625,1782.750000,726.250000,,,,,,902.000000,
61.280024,1785203478.595832109,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-2.703125,1.234375,-0.734375,1732.750000,15077.500000,,,,,,903.750000,
61.363568,1785203478.595832109,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-2.703125,1.234375,-0.734375,1732.750000,15077.500000,,,,,,903.750000,
61.447815,1785203478.709984064,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-2.765625,66.250000,31.742188,1734.750000,728.250000,,,,,,905.500000,
61.531819,1785203478.823987007,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.281250,66.562500,33.140625,14990.000000,728.250000,,,,,,905.000000,
61.615428,1785203478.939121008,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-0.328125,66.359375,33.015625,14965.500000,728.250000,,,,,,905.000000,
61.700150,1785203478.939121008,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-0.328125,66.359375,33.015625,14965.500000,728.250000,,,,,,905.000000,
61.784530,1785203479.053333998,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-2.859375,66.265625,31.703125,1733.750000,729.000000,,,,,,905.250000,
61.869060,1785203479.167976856,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-3.250000,0.671875,-1.289062,1726.500000,14992.250000,,,,,,906.500000,
61.954119,1785203479.167976856,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-3.250000,0.671875,-1.289062,1726.500000,14992.250000,,,,,,906.500000,
62.039996,1785203479.286415815,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.500000,0.453125,-1.523438,1725.750000,15126.250000,,,,,,907.750000,
62.125412,1785203479.400587082,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-10.171875,1.687500,-4.242188,1722.500000,15245.750000,,,,,,902.750000,
62.210134,1785203479.515269995,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.250000,1.328125,0.539062,14973.250000,15056.750000,,,,,,903.750000,
62.295486,1785203479.515269995,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.250000,1.328125,0.539062,14973.250000,15056.750000,,,,,,903.750000,
62.380905,1785203479.630267859,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-3.062500,0.859375,-1.101562,1735.500000,15105.750000,,,,,,906.500000,
62.468082,1785203479.745370865,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-3.062500,0.875000,-1.093750,1735.000000,15040.500000,,,,,,906.500000,
62.553429,1785203479.859386921,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-2.859375,66.390625,31.765625,1739.750000,729.250000,,,,,,905.500000,
62.637764,1785203479.859386921,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-2.859375,66.390625,31.765625,1739.750000,729.250000,,,,,,905.500000,
62.722497,1785203479.974009037,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.453125,66.437500,32.992188,14977.750000,728.250000,,,,,,907.000000,
62.801822,1785203480.089065075,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-3.125000,0.843750,-1.140625,1731.750000,15061.500000,,,,,,908.750000,
62.887452,1785203480.206418037,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-3.546875,0.390625,-1.578125,1726.500000,15203.000000,,,,,,903.750000,
62.972049,1785203480.206418037,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-3.546875,0.390625,-1.578125,1726.500000,15203.000000,,,,,,903.750000,
63.059411,1785203480.321638823,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.078125,66.828125,33.375000,14955.250000,727.000000,,,,,,906.250000,
63.146798,1785203480.436021090,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-2.984375,0.937500,-1.023438,1727.000000,15131.000000,,,,,,908.500000,
63.232058,1785203480.550786018,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-3.312500,65.843750,31.265625,1725.000000,730.500000,,,,,,910.500000,
63.319494,1785203480.550786018,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-3.312500,65.843750,31.265625,1725.000000,730.500000,,,,,,910.500000,
63.405960,1785203480.665364027,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-10.171875,0.109375,-5.031250,1722.000000,15134.250000,,,,,,906.250000,
63.491342,1785203480.780910015,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-0.062500,66.781250,33.359375,15037.000000,727.250000,,,,,,908.500000,
63.575653,1785203480.893914223,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-0.093750,1.500000,0.703125,15018.000000,15096.250000,,,,,,908.500000,
63.660242,1785203480.893914223,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-0.093750,1.500000,0.703125,15018.000000,15096.250000,,,,,,908.500000,
63.745413,1785203481.009356976,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-0.375000,1.218750,0.421875,14958.000000,15045.750000,,,,,,907.750000,
63.830748,1785203481.127146006,idle,0,0,0,press_SPACE_to_start,40,0,1,0,1,-3.203125,0.750000,-1.226562,1733.250000,14976.250000,,,,,,909.250000,
63.916485,1785203481.241714954,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-10.171875,0.171875,-5.000000,1717.750000,15122.750000,,,,,,906.500000,
64.001355,1785203481.241714954,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-10.171875,0.171875,-5.000000,1717.750000,15122.750000,,,,,,906.500000,
64.087057,1785203481.356798887,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-2.859375,1.093750,-0.882812,1727.500000,15168.750000,,,,,,908.000000,
64.173925,1785203481.471133947,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-3.625000,0.312500,-1.656250,1729.500000,15154.000000,,,,,,906.500000,
64.260375,1785203481.585754871,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.015625,1.593750,0.789062,15018.500000,15163.000000,,,,,,909.000000,
64.345746,1785203481.585754871,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-0.015625,1.593750,0.789062,15018.500000,15163.000000,,,,,,909.000000,
64.430976,1785203481.699836016,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-0.218750,1.390625,0.585938,14988.000000,15062.750000,,,,,,913.250000,
64.516568,1785203481.815118074,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-3.921875,1.593750,-1.164062,1734.000000,15178.000000,,,,,,892.750000,
64.601188,1785203481.928936005,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.718750,0.218750,-1.750000,1729.500000,14975.750000,,,,,,887.250000,
64.685141,1785203481.928936005,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-3.718750,0.218750,-1.750000,1729.500000,14975.750000,,,,,,887.250000,
64.770739,1785203482.047084093,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-3.765625,0.187500,-1.789062,1729.750000,15042.000000,,,,,,886.750000,
64.855629,1785203482.161941051,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.109375,1.500000,0.695313,15082.000000,15173.500000,,,,,,892.750000,
64.939867,1785203482.161941051,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.109375,1.500000,0.695313,15082.000000,15173.500000,,,,,,892.750000,
65.025069,1785203482.276664972,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-2.734375,1.218750,-0.757812,1727.250000,15079.750000,,,,,,914.250000,
65.109033,1785203482.391777039,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-1.531250,64.671875,31.570312,1717.250000,737.000000,,,,,,1040.750000,
65.194252,1785203482.505856037,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-0.562500,1.000000,0.218750,1732.500000,1723.000000,,,,,,906.750000,
65.277741,1785203482.505856037,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-0.562500,1.000000,0.218750,1732.500000,1723.000000,,,,,,906.750000,
65.361105,1785203482.620235920,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-5.015625,2.234375,-1.390625,14606.000000,1728.250000,,,,,,916.500000,
65.445197,1785203482.735578775,idle,0,0,0,press_SPACE_to_start,40,0,1,0,1,-3.734375,1.921875,-0.906250,14412.500000,1714.000000,,,,,,915.750000,
65.530242,1785203482.849766970,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-5.765625,63.406250,28.820313,1700.250000,743.500000,,,,,,917.500000,
65.614907,1785203482.849766970,idle,0,0,0,press_SPACE_to_start,37,0,1,0,1,-5.765625,63.406250,28.820313,1700.250000,743.500000,,,,,,917.500000,
65.699912,1785203482.967381954,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-17.406250,2.562500,-7.421875,15499.250000,1733.500000,,,,,,916.750000,
65.785308,1785203483.081898928,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-9.437500,2.562500,-3.437500,14358.000000,1733.000000,,,,,,916.000000,
65.864845,1785203483.081898928,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-9.437500,2.562500,-3.437500,14358.000000,1733.000000,,,,,,916.000000,
65.951041,1785203483.197335958,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-0.890625,2.312500,0.710938,1755.000000,1715.250000,,,,,,913.500000,
66.036188,1785203483.311845779,idle,0,0,0,press_SPACE_to_start,38,0,1,0,1,-1.171875,63.218750,31.023438,1761.000000,740.500000,,,,,,911.750000,
66.122041,1785203483.425503016,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-1.562500,1.625000,0.031250,1758.500000,1713.750000,,,,,,912.000000,
66.208146,1785203483.425503016,idle,0,0,0,press_SPACE_to_start,35,0,1,0,1,-1.562500,1.625000,0.031250,1758.500000,1713.750000,,,,,,912.000000,
66.292674,1785203483.540375948,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-2.109375,1.062500,-0.523437,1782.500000,1705.250000,,,,,,909.500000,
66.376511,1785203483.655709982,idle,0,0,0,press_SPACE_to_start,36,0,1,0,1,-4.406250,0.437500,-1.984375,1694.750000,1696.500000,,,,,,912.250000,
66.461518,1785203483.773621082,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-1.484375,1.625000,0.070312,1767.250000,1700.500000,,,,,,912.250000,
66.545786,1785203483.773621082,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-1.484375,1.625000,0.070312,1767.250000,1700.500000,,,,,,912.250000,
66.630308,1785203483.887820005,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-13.468750,1.625000,-5.921875,15581.500000,1712.500000,,,,,,914.500000,
66.714218,1785203484.003759146,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-4.687500,1.687500,-1.500000,1707.750000,1711.000000,,,,,,914.250000,
66.797872,1785203484.117734909,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-13.671875,1.546875,-6.062500,15424.000000,1715.000000,,,,,,914.250000,
66.881922,1785203484.117734909,idle,0,0,0,press_SPACE_to_start,29,0,1,0,1,-13.671875,1.546875,-6.062500,15424.000000,1715.000000,,,,,,914.250000,
66.965257,1785203484.231739998,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-1.500000,1.625000,0.062500,1792.000000,1705.500000,,,,,,914.000000,
67.048979,1785203484.347069025,idle,0,0,0,press_SPACE_to_start,33,0,1,0,1,-13.609375,1.562500,-6.023438,15487.750000,1707.750000,,,,,,914.000000,
67.133772,1785203484.461277008,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-13.625000,1.562500,-6.031250,15476.500000,1713.500000,,,,,,914.000000,
67.217804,1785203484.461277008,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-13.625000,1.562500,-6.031250,15476.500000,1713.500000,,,,,,914.000000,
67.303403,1785203484.578276157,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-15.359375,1.421875,-6.968750,15391.250000,1719.500000,,,,,,937.000000,
67.387908,1785203484.693088055,idle,0,0,0,press_SPACE_to_start,27,0,1,0,1,-1.968750,64.140625,31.085938,1767.000000,740.500000,,,,,,915.500000,
67.472633,1785203484.693088055,idle,0,0,0,press_SPACE_to_start,27,0,1,0,1,-1.968750,64.140625,31.085938,1767.000000,740.500000,,,,,,915.500000,
67.558337,1785203484.808609962,idle,0,0,0,press_SPACE_to_start,34,0,1,0,1,-2.171875,63.750000,30.789062,1771.250000,738.500000,,,,,,916.000000,
67.643471,1785203484.923074961,idle,0,0,0,press_SPACE_to_start,30,0,1,0,1,-2.000000,63.671875,30.835938,1774.750000,738.750000,,,,,,916.500000,
67.728617,1785203485.037797213,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-1.781250,1.421875,-0.179688,1772.500000,1725.250000,,,,,,941.250000,
67.814111,1785203485.037797213,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-1.781250,1.421875,-0.179688,1772.500000,1725.250000,,,,,,941.250000,
67.899100,1785203485.152462006,idle,0,0,0,press_SPACE_to_start,32,0,1,0,1,-1.562500,1.578125,0.007813,1779.500000,1744.250000,,,,,,913.750000,
67.983463,1785203485.269546986,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-13.531250,62.968750,24.718750,15518.500000,745.500000,,,,,,914.000000,
68.069015,1785203485.384087086,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-13.562500,1.640625,-5.960938,15618.500000,1740.750000,,,,,,913.250000,
68.153665,1785203485.384087086,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-13.562500,1.640625,-5.960938,15618.500000,1740.750000,,,,,,913.250000,
68.237613,1785203485.498912096,idle,0,0,0,press_SPACE_to_start,31,0,1,0,1,-13.531250,1.718750,-5.906250,15463.750000,1757.500000,,,,,,913.750000,
68.321993,1785203485.613325119,idle,0,0,0,press_SPACE_to_start,28,0,1,0,1,-1.703125,64.296875,31.296875,1790.250000,740.500000,,,,,,936.750000,
