timestamp,quality,angle_deg,distance_mm
1785215849.873593092,15,350.593750,3555.000
1785215849.873593092,9,353.859375,3772.750
1785215849.873593092,15,355.515625,3838.250
1785215849.873593092,15,357.156250,3896.250
1785215849.873593092,15,358.796875,3938.250
1785215849.873593092,15,0.421875,3975.500
1785215849.873593092,13,2.078125,4008.000
1785215849.873593092,14,3.734375,4044.000
1785215849.873593092,15,5.390625,4086.750
1785215849.873593092,15,7.000000,4134.750
1785215849.873593092,15,8.656250,4190.000
1785215849.873593092,15,10.296875,4256.250
1785215849.873593092,15,11.859375,4357.250
1785215849.873593092,15,13.515625,4467.250
1785215849.873593092,15,182.718750,8660.000
1785215849.873593092,15,186.015625,8625.000
1785215849.873593092,15,222.281250,5330.500
1785215849.873593092,15,225.593750,4978.750
1785215849.873593092,15,228.875000,4716.000
1785215849.873593092,15,233.937500,3405.250
1785215849.873593092,15,238.812500,3888.000
1785215849.873593092,15,240.437500,3817.250
1785215849.873593092,15,242.093750,3759.250
1785215849.873593092,15,243.750000,3692.500
1785215849.873593092,15,245.390625,3627.500
1785215849.873593092,15,247.046875,3574.750
1785215849.873593092,15,248.687500,3537.750
1785215849.873593092,15,250.343750,3500.000
1785215849.873593092,15,251.968750,3438.000
1785215849.873593092,15,255.250000,3519.000
1785215849.873593092,15,256.906250,3499.000
1785215849.873593092,15,260.156250,3735.250
1785215849.873593092,15,261.796875,3774.000
1785215849.873593092,15,263.453125,3757.000
1785215849.873593092,15,265.078125,3742.500
1785215849.873593092,15,266.718750,3723.500
1785215849.873593092,15,268.359375,3711.250
1785215849.873593092,15,270.015625,3706.000
1785215849.873593092,15,271.656250,3699.500
1785215849.873593092,15,273.296875,3692.750
1785215849.873593092,15,274.921875,3695.250
1785215849.873593092,15,276.546875,3710.750
1785215849.873593092,15,278.171875,3720.250
1785215849.873593092,15,279.843750,3731.000
1785215849.873593092,15,281.453125,3759.750
1785215849.873593092,15,283.109375,3779.000
1785215849.873593092,15,284.750000,3786.500
1785215849.873593092,15,286.390625,3803.000
1785215849.873593092,15,288.015625,3840.750
1785215849.873593092,15,292.984375,3529.750
1785215849.873593092,15,296.281250,3269.750
1785215849.873593092,15,297.921875,3317.750
1785215849.873593092,15,299.718750,3365.500
1785215849.873593092,15,301.328125,3411.500
1785215849.873593092,15,302.968750,3468.250
1785215849.873593092,15,304.625000,3538.750
1785215849.873593092,15,306.250000,3623.000
1785215849.873593092,7,312.875000,3672.000
1785215849.873593092,15,314.500000,3667.000
1785215849.873593092,15,316.156250,3633.750
1785215849.873593092,9,317.812500,3583.750
1785215849.873593092,10,319.484375,3542.750
1785215849.873593092,14,321.109375,3532.250
1785215849.873593092,15,322.796875,3525.500
1785215849.873593092,15,324.421875,3518.000
1785215849.873593092,15,326.078125,3510.500
1785215849.873593092,15,327.734375,3498.000
1785215849.873593092,15,329.390625,3482.500
1785215849.873593092,15,331.046875,3480.000
1785215849.873593092,15,332.703125,3487.750
1785215849.873593092,15,334.328125,3498.500
1785215849.873593092,15,335.984375,3512.750
1785215849.873593092,15,337.625000,3520.250
1785215849.873593092,15,339.281250,3528.000
1785215849.873593092,15,340.937500,3528.750
1785215849.873593092,10,342.578125,3546.000
1785215849.873593092,12,344.218750,3568.500
1785215849.873593092,12,345.875000,3573.750
1785215849.873593092,15,347.500000,3576.750
1785215849.873593092,15,349.140625,3581.000
1785215850.067706108,15,350.937500,3562.000
1785215850.067706108,12,354.218750,3793.500
1785215850.067706108,15,355.843750,3845.500
1785215850.067706108,15,357.468750,3901.000
1785215850.067706108,15,359.140625,3937.250
1785215850.067706108,13,0.781250,3971.000
1785215850.067706108,9,2.421875,4000.750
1785215850.067706108,14,4.062500,4037.250
1785215850.067706108,15,5.703125,4084.000
1785215850.067706108,15,7.359375,4135.250
1785215850.067706108,13,8.984375,4203.750
1785215850.067706108,14,10.625000,4303.250
1785215850.067706108,15,12.281250,4392.750
1785215850.067706108,9,13.906250,4486.000
1785215850.067706108,13,201.140625,10329.000
1785215850.067706108,15,229.265625,4694.250
1785215850.067706108,15,234.296875,3380.250
1785215850.067706108,15,239.187500,3884.000
1785215850.067706108,15,240.828125,3808.250
1785215850.067706108,15,242.468750,3744.750
1785215850.067706108,15,244.125000,3689.500
1785215850.067706108,15,245.781250,3620.000
1785215850.067706108,15,247.437500,3563.750
1785215850.067706108,15,249.062500,3525.000
1785215850.067706108,15,250.687500,3473.250
1785215850.067706108,15,252.359375,3419.500
1785215850.067706108,15,255.609375,3527.500
1785215850.067706108,15,257.281250,3515.500
1785215850.067706108,15,260.531250,3763.250
1785215850.067706108,15,262.187500,3774.750
1785215850.067706108,15,263.812500,3755.500
1785215850.067706108,15,265.468750,3733.250
1785215850.067706108,15,267.109375,3712.500
1785215850.067706108,15,268.750000,3708.250
1785215850.067706108,15,270.390625,3713.000
1785215850.067706108,15,272.046875,3692.750
1785215850.067706108,15,273.656250,3694.000
1785215850.067706108,15,275.296875,3699.750
1785215850.067706108,15,276.968750,3705.750
1785215850.067706108,15,278.593750,3720.250
1785215850.067706108,15,280.218750,3735.000
1785215850.067706108,15,281.875000,3759.000
1785215850.067706108,15,283.515625,3774.250
1785215850.067706108,15,285.140625,3790.500
