elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
19.720348,1785215869.568001032,search_open_space,50,-29,-29,paper_passing_first_vehicle,41,41,13,28,3,1,1,1,1,5,6,0,1,1,0,5,1,-26.000000,92.265625,33.132812,1347.500000,1349.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1314.500000,
19.805595,1785215869.679143906,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,17,30,3,1,1,1,1,5,7,0,1,1,0,5,1,-26.000000,92.187500,33.093750,1347.500000,1336.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1314.250000,
19.898666,1785215869.679143906,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,17,30,3,1,1,1,1,5,7,0,1,1,0,5,1,-26.000000,92.187500,33.093750,1347.500000,1336.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1314.250000,
19.985119,1785215869.790906906,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,15,30,3,1,1,1,1,5,8,0,1,1,0,5,1,-26.000000,92.000000,33.000000,1347.500000,1327.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1309.250000,
20.072914,1785215869.905465126,search_open_space,50,-29,-29,paper_passing_first_vehicle,44,44,15,29,3,1,1,1,1,6,9,0,1,1,0,5,1,-26.000000,90.437500,32.218750,1347.500000,1334.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1305.250000,
20.160314,1785215870.016636848,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,19,29,3,1,1,1,1,6,10,0,1,1,0,5,1,-24.515625,90.328125,32.906250,1422.750000,1320.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1297.500000,
20.248217,1785215870.128180027,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,20,28,4,1,1,1,1,6,11,0,1,1,0,5,1,-24.515625,90.234375,32.859375,1422.750000,1313.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1296.750000,
20.337386,1785215870.128180027,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,20,28,4,1,1,1,1,6,11,0,1,1,0,5,1,-24.515625,90.234375,32.859375,1422.750000,1313.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1296.750000,
20.430846,1785215870.238743067,search_open_space,50,-29,-29,paper_passing_first_vehicle,49,49,21,28,4,1,1,1,1,7,12,0,1,1,0,5,1,-24.515625,88.500000,31.992188,1422.750000,1323.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1293.750000,
20.518251,1785215870.351274014,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,20,27,4,1,1,1,1,7,13,0,1,1,0,5,1,-24.515625,88.281250,31.882812,1422.750000,1315.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1291.500000,
20.605837,1785215870.461579084,search_open_space,50,-29,-29,paper_passing_first_vehicle,49,49,21,28,3,1,1,1,1,6,14,0,1,1,0,5,1,-24.515625,88.171875,31.828125,1422.750000,1303.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1291.250000,
20.694624,1785215870.576719761,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,19,28,3,1,1,1,1,7,15,0,1,1,0,5,1,-24.656250,86.546875,30.945312,1425.000000,1318.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1294.250000,
20.783826,1785215870.576719761,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,19,28,3,1,1,1,1,7,15,0,1,1,0,5,1,-24.656250,86.546875,30.945312,1425.000000,1318.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1294.250000,
20.871357,1785215870.687747002,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,19,29,4,1,1,1,1,7,16,0,1,1,0,5,1,-23.312500,86.406250,31.546875,1506.250000,1308.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1293.500000,
20.964378,1785215870.799920082,search_open_space,50,-29,-29,paper_passing_first_vehicle,50,50,21,29,4,1,1,1,1,7,17,0,1,1,0,5,1,-23.312500,84.984375,30.835938,1506.250000,1322.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.000000,
21.052257,1785215870.911332130,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,20,28,3,1,1,1,1,7,18,0,1,1,0,5,1,-23.312500,84.984375,30.835938,1506.250000,1322.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.250000,
21.140445,1785215870.911332130,search_open_space,50,-29,-29,paper_passing_first_vehicle,48,48,20,28,3,1,1,1,1,7,18,0,1,1,0,5,1,-23.312500,84.984375,30.835938,1506.250000,1322.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.250000,
21.226940,1785215871.026189089,search_open_space,50,-29,-29,paper_passing_first_vehicle,52,52,22,30,3,1,1,1,1,6,19,0,1,1,0,5,1,-23.312500,84.984375,30.835938,1506.250000,1322.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.000000,
21.315426,1785215871.137314081,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,18,29,3,1,1,1,1,7,20,0,1,1,0,5,1,-23.312500,83.281250,29.984375,1506.250000,1316.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1285.000000,
21.403624,1785215871.249874830,search_open_space,50,-29,-29,paper_passing_first_vehicle,50,50,20,30,3,1,1,1,1,6,21,0,1,1,0,5,1,-23.328125,83.140625,29.906250,1519.000000,1308.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1284.250000,
21.496593,1785215871.360141039,search_open_space,50,-29,-29,paper_passing_first_vehicle,49,49,21,28,4,1,1,1,1,7,22,0,1,1,0,5,1,-21.828125,81.500000,29.835938,1607.000000,1323.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1285.000000,
21.584083,1785215871.360141039,search_open_space,50,-29,-29,paper_passing_first_vehicle,49,49,21,28,4,1,1,1,1,7,22,0,1,1,0,5,1,-21.828125,81.500000,29.835938,1607.000000,1323.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1285.000000,
21.671852,1785215871.471115112,search_open_space,50,-29,-29,paper_passing_first_vehicle,47,47,19,28,4,1,1,1,1,7,23,0,1,1,0,5,1,-21.828125,81.296875,29.734375,1607.000000,1315.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1283.250000,
21.760421,1785215871.585932970,search_open_space,50,-29,-29,paper_passing_first_vehicle,43,43,17,26,3,1,1,1,1,6,24,0,1,1,0,5,1,-21.828125,81.093750,29.632812,1607.000000,1309.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1285.250000,
21.847762,1785215871.696894884,search_open_space,50,-29,-29,paper_passing_first_vehicle,46,46,19,27,4,1,1,1,1,7,25,0,1,1,0,5,1,-21.828125,79.390625,28.781250,1607.000000,1328.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1282.000000,
21.935759,1785215871.808007002,search_open_space,50,-29,-29,paper_passing_first_vehicle,50,50,20,30,4,1,1,1,1,7,26,0,1,1,0,5,1,-21.828125,79.265625,28.718750,1607.000000,1320.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1283.250000,
22.028619,1785215871.808007002,search_open_space,50,-29,-29,paper_passing_first_vehicle,50,50,20,30,4,1,1,1,1,7,26,0,1,1,0,5,1,-21.828125,79.265625,28.718750,1607.000000,1320.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1283.250000,
22.116451,1785215871.919514179,search_open_space,50,-29,-29,paper_passing_first_vehicle,44,44,17,27,3,1,1,1,1,5,27,0,1,1,0,5,1,-27.375000,79.265625,25.945312,1154.500000,1320.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1284.000000,
22.205040,1785215872.033590078,search_open_space,50,-29,-29,paper_passing_first_vehicle,43,43,16,27,3,1,1,1,1,6,28,0,1,1,0,5,1,-27.296875,77.937500,25.320312,1199.250000,1317.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.500000,
22.293380,1785215872.145327091,search_open_space,50,-29,-29,paper_passing_first_vehicle,46,46,16,30,2,1,1,1,1,6,29,0,1,1,0,5,1,-27.234375,77.937500,25.351562,1215.000000,1317.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1286.500000,
22.380813,1785215872.256976843,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,15,30,3,1,1,1,1,7,30,0,1,1,0,5,1,-27.062500,76.453125,24.695312,1230.000000,1326.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.000000,
22.469657,1785215872.256976843,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,15,30,3,1,1,1,1,7,30,0,1,1,0,5,1,-27.062500,76.453125,24.695312,1230.000000,1326.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1287.000000,
22.563494,1785215872.368701935,search_open_space,50,-29,-29,paper_passing_first_vehicle,43,43,16,27,3,1,1,1,1,8,31,0,1,1,0,5,1,-25.203125,75.046875,24.921875,1263.500000,1342.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1293.250000,
22.651004,1785215872.479640007,search_open_space,50,-29,-29,paper_passing_first_vehicle,39,39,14,25,3,1,1,1,1,6,32,0,1,0,0,5,1,-25.203125,75.046875,24.921875,1263.500000,1342.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1292.750000,
22.739451,1785215872.594641924,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,19,26,3,1,1,1,1,6,33,0,1,0,0,5,1,-25.203125,75.046875,24.921875,1263.500000,1342.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1291.750000,
22.827205,1785215872.706148148,search_open_space,50,-29,-29,paper_passing_first_vehicle,44,44,19,25,2,1,1,1,1,5,34,0,1,0,0,5,1,-24.890625,75.046875,25.078125,1303.750000,1342.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1296.250000,
22.914302,1785215872.706148148,search_open_space,50,-29,-29,paper_passing_first_vehicle,44,44,19,25,2,1,1,1,1,5,34,0,1,0,0,5,1,-24.890625,75.046875,25.078125,1303.750000,1342.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1296.250000,
23.003821,1785215872.817343950,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,19,26,3,1,1,1,1,6,35,0,1,0,0,5,1,-24.328125,72.390625,24.031250,1328.750000,1345.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1295.000000,
23.097522,1785215872.928410053,search_open_space,50,-29,-29,paper_passing_first_vehicle,43,43,19,24,3,1,1,1,1,6,36,0,1,0,0,5,1,-24.328125,72.390625,24.031250,1328.750000,1345.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1301.000000,
23.183971,1785215873.043211937,search_open_space,50,-29,-29,paper_passing_first_vehicle,39,39,16,23,3,1,1,1,1,4,37,0,1,0,0,5,1,-24.328125,72.390625,24.031250,1328.750000,1345.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1298.750000,
23.272527,1785215873.153836966,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,15,21,2,1,1,1,1,6,38,0,1,0,0,5,1,-24.328125,70.187500,22.929688,1328.750000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1299.250000,
23.361307,1785215873.153836966,search_open_space,50,-29,-29,paper_passing_first_vehicle,36,36,15,21,2,1,1,1,1,6,38,0,1,0,0,5,1,-24.328125,70.187500,22.929688,1328.750000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1299.250000,
23.450162,1785215873.266195059,search_open_space,50,-29,-29,paper_passing_first_vehicle,45,45,17,28,2,1,1,1,1,6,39,0,1,0,0,5,1,-23.375000,70.187500,23.406250,1395.000000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1297.750000,
23.537345,1785215873.376753807,search_open_space,50,-29,-29,paper_passing_first_vehicle,41,41,17,24,2,1,1,1,1,4,40,0,1,0,0,5,1,-23.312500,70.187500,23.437500,1408.250000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1308.000000,
23.630121,1785215873.491163969,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,16,22,2,1,1,1,1,4,41,0,1,0,0,5,1,-23.187500,70.187500,23.500000,1422.250000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1305.000000,
23.716500,1785215873.491163969,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,16,22,2,1,1,1,1,4,41,0,1,0,0,5,1,-23.187500,70.187500,23.500000,1422.250000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1305.000000,
23.805006,1785215873.603445053,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,18,20,2,1,1,1,1,3,42,0,1,0,0,5,1,-23.187500,70.187500,23.500000,1422.250000,1367.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1316.250000,
23.891854,1785215873.715054989,search_open_space,50,-29,-29,paper_passing_first_vehicle,41,41,19,22,3,1,1,1,1,3,43,0,1,0,0,5,1,-23.187500,70.203125,23.507812,1422.250000,1348.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1316.000000,
23.979138,1785215873.825755835,search_open_space,50,-29,-29,paper_passing_first_vehicle,38,38,17,21,2,1,1,1,1,5,44,0,1,0,0,5,1,-23.187500,70.187500,23.500000,1422.250000,1338.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1320.750000,
24.066415,1785215873.940542936,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,16,21,3,1,1,1,1,4,45,0,1,0,0,5,1,-23.187500,66.875000,21.843750,1422.250000,1380.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1318.500000,
24.158156,1785215873.940542936,search_open_space,50,-29,-29,paper_passing_first_vehicle,37,37,16,21,3,1,1,1,1,4,45,0,1,0,0,5,1,-23.187500,66.875000,21.843750,1422.250000,1380.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1318.500000,
24.245130,1785215874.052176952,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,14,19,3,1,1,1,1,3,46,0,1,0,0,5,1,-23.187500,66.875000,21.843750,1498.000000,1380.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1329.250000,
24.332304,1785215874.162778139,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,16,17,2,1,1,1,0,0,0,1,1,0,0,5,1,-21.687500,65.343750,21.828125,1530.000000,1395.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1331.250000,
24.419204,1785215874.273935080,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,15,18,2,1,1,1,1,3,1,0,1,0,0,5,1,-21.671875,65.343750,21.835938,1538.750000,1395.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1336.750000,
24.506917,1785215874.385498047,search_open_space,50,-29,-29,paper_passing_first_vehicle,31,31,14,17,3,1,1,1,0,0,0,1,1,0,0,5,1,-21.468750,63.875000,21.203125,1553.500000,1426.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1341.500000,
24.595424,1785215874.385498047,search_open_space,50,-29,-29,paper_passing_first_vehicle,31,31,14,17,3,1,1,1,0,0,0,1,1,0,0,5,1,-21.468750,63.875000,21.203125,1553.500000,1426.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1341.500000,
24.688321,1785215874.500347853,search_open_space,50,-29,-29,paper_passing_first_vehicle,33,33,14,19,2,1,1,1,0,0,0,2,1,0,0,5,1,-21.468750,63.859375,21.195312,1553.500000,1425.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
24.774764,1785215874.612375975,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,15,20,3,1,1,0,0,0,0,3,1,0,0,5,1,-21.468750,62.062500,20.296875,1553.500000,1459.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1360.000000,
24.862266,1785215874.723170996,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,14,20,2,1,1,0,0,0,0,4,1,0,0,5,1,-21.468750,62.062500,20.296875,1553.500000,1459.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1352.000000,
24.948025,1785215874.723170996,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,14,20,2,1,1,0,0,0,0,4,1,0,0,5,1,-21.468750,62.062500,20.296875,1553.500000,1459.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1352.000000,
25.035574,1785215874.834846973,search_second_car,50,-29,-29,paper_search_second_vehicle,32,32,16,16,2,1,1,0,0,0,0,5,1,0,0,5,1,-20.250000,62.062500,20.906250,1632.500000,1459.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1676.250000,
25.121186,1785215874.945524931,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,16,14,2,1,1,0,0,0,0,6,1,0,0,5,1,-20.078125,62.062500,20.992188,1648.750000,1459.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
25.213839,1785215875.059944868,search_second_car,50,-29,-29,paper_search_second_vehicle,30,30,15,15,2,1,1,0,0,0,0,7,1,0,0,5,1,-19.812500,60.515625,20.351562,1671.500000,1455.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
25.300115,1785215875.172425032,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,16,19,2,1,1,0,0,0,0,8,1,0,0,5,1,-19.734375,60.515625,20.390625,1686.750000,1455.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1695.500000,
25.387601,1785215875.172425032,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,16,19,2,1,1,0,0,0,0,8,1,0,0,5,1,-19.734375,60.515625,20.390625,1686.750000,1455.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1695.500000,
25.475130,1785215875.282672882,search_second_car,50,-29,-29,paper_search_second_vehicle,27,27,14,13,2,1,1,0,0,0,0,9,1,0,0,5,1,-19.718750,60.515625,20.398438,1699.250000,1455.250000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
25.563250,1785215875.394203901,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,15,19,3,1,1,0,0,0,0,10,1,0,0,5,1,-19.546875,59.156250,19.804688,1712.500000,1472.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1712.000000,
25.650327,1785215875.509296179,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,13,18,2,1,1,0,0,0,0,11,1,0,0,5,1,-19.546875,59.156250,19.804688,1712.500000,1472.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
25.742139,1785215875.620841026,search_second_car,50,-29,-29,paper_search_second_vehicle,39,39,16,23,2,1,1,0,0,0,0,12,1,0,0,5,1,-19.500000,57.562500,19.031250,1737.000000,1498.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1638.000000,
25.829391,1785215875.620841026,search_second_car,50,-29,-29,paper_search_second_vehicle,39,39,16,23,2,1,1,0,0,0,0,12,1,0,0,5,1,-19.500000,57.562500,19.031250,1737.000000,1498.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1638.000000,
25.916651,1785215875.732464790,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,15,20,3,1,1,0,0,0,0,13,1,0,0,5,1,-19.500000,57.562500,19.031250,1737.000000,1498.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1728.750000,
26.003733,1785215875.843377829,search_second_car,50,-29,-29,paper_search_second_vehicle,29,29,14,15,3,1,1,0,0,0,0,14,1,0,0,5,1,-19.500000,57.359375,18.929688,1737.000000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.091629,1785215875.954984903,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,16,18,3,1,1,0,0,0,0,15,1,0,0,5,1,-19.500000,57.359375,18.929688,1737.000000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.179729,1785215875.954984903,search_second_car,50,-29,-29,paper_search_second_vehicle,34,34,16,18,3,1,1,0,0,0,0,15,1,0,0,5,1,-19.500000,57.359375,18.929688,1737.000000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.272818,1785215876.069936991,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,15,21,4,1,1,0,0,0,0,16,1,0,0,5,1,-19.500000,57.359375,18.929688,1737.000000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1718.250000,
26.360116,1785215876.180267096,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,16,19,2,1,1,0,0,0,0,17,1,0,0,5,1,-18.187500,57.359375,19.585938,1836.500000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,1729.500000,
26.448251,1785215876.292388201,search_second_car,50,-29,-29,paper_search_second_vehicle,38,38,17,21,3,1,1,0,0,0,0,18,1,0,0,5,1,-18.187500,57.359375,19.585938,1836.500000,1500.000000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.536740,1785215876.403184891,search_second_car,50,-29,-29,paper_search_second_vehicle,33,33,15,18,3,1,1,0,0,0,0,19,1,0,0,5,1,-18.187500,58.593750,20.203125,1836.500000,1461.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.625341,1785215876.403184891,search_second_car,50,-29,-29,paper_search_second_vehicle,33,33,15,18,3,1,1,0,0,0,0,19,1,0,0,5,1,-18.187500,58.593750,20.203125,1836.500000,1461.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.714296,1785215876.516336203,search_second_car,50,-29,-29,paper_search_second_vehicle,33,33,16,17,3,1,1,0,0,0,0,20,1,0,0,5,1,-18.187500,58.593750,20.203125,1836.500000,1461.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.806862,1785215876.629667997,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,16,19,2,1,1,0,0,0,0,21,1,0,0,5,1,-18.187500,58.593750,20.203125,1836.500000,1461.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.893208,1785215876.740869999,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,16,20,3,1,1,0,0,0,0,22,1,0,0,5,1,-18.140625,52.437500,17.148438,1900.750000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
26.980810,1785215876.852714062,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,17,19,3,1,1,0,0,0,0,23,1,0,0,5,1,-17.828125,52.437500,17.304688,1921.750000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.066996,1785215876.852714062,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,17,19,3,1,1,0,0,0,0,23,1,0,0,5,1,-17.828125,52.437500,17.304688,1921.750000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.155673,1785215876.962995052,search_second_car,50,-29,-29,paper_search_second_vehicle,32,32,15,17,2,1,1,0,0,0,0,24,1,0,0,5,1,-17.734375,52.437500,17.351562,1941.250000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.244217,1785215877.078286171,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,16,19,3,1,1,0,0,0,0,25,1,0,0,5,1,-17.734375,52.437500,17.351562,1941.250000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.336388,1785215877.189647198,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,15,21,3,1,1,0,0,0,0,26,1,0,0,5,1,-17.734375,52.437500,17.351562,1941.250000,1593.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.422722,1785215877.301498175,search_second_car,50,-29,-29,paper_search_second_vehicle,37,37,16,21,3,1,1,0,0,0,0,27,1,0,0,5,1,-17.734375,50.765625,16.515625,1941.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.509711,1785215877.301498175,search_second_car,50,-29,-29,paper_search_second_vehicle,37,37,16,21,3,1,1,0,0,0,0,27,1,0,0,5,1,-17.734375,50.765625,16.515625,1941.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.597648,1785215877.411484957,search_second_car,50,-29,-29,paper_search_second_vehicle,36,36,17,19,2,1,1,0,0,0,0,28,1,0,0,5,1,-16.671875,50.765625,17.046875,2035.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.685073,1785215877.523983955,search_second_car,50,-29,-29,paper_search_second_vehicle,31,31,16,15,2,1,1,0,0,0,0,29,1,0,0,5,1,-16.671875,50.765625,17.046875,2035.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.772650,1785215877.638394833,search_second_car,50,-29,-29,paper_search_second_vehicle,29,29,15,14,3,1,1,0,0,0,0,30,1,0,0,5,1,-16.671875,50.765625,17.046875,2035.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.864310,1785215877.749301910,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,13,22,3,1,1,0,0,0,0,31,1,0,0,5,1,-16.671875,50.765625,17.046875,2035.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
27.951568,1785215877.749301910,search_second_car,50,-29,-29,paper_search_second_vehicle,35,35,13,22,3,1,1,0,0,0,0,31,1,0,0,5,1,-16.671875,50.765625,17.046875,2035.250000,1610.750000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
28.039639,1785215877.860356092,search_second_car,50,-29,-29,paper_search_second_vehicle,40,40,18,22,4,1,1,0,0,0,0,32,1,0,0,5,1,-16.671875,51.000000,17.164062,2035.250000,1596.500000,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,0,,,
