elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
3.762418,1785210002.704042912,search_first_car,50,-25,-25,paper_search_first_vehicle,67,0,0,0,0,0,25,0,0,5,0,,,,,,,,,,,,
3.850527,1785210002.818867922,search_first_car,50,-25,-25,paper_search_first_vehicle,70,0,0,0,0,0,26,0,0,5,0,,,,,,,,,,,,
3.944430,1785210002.930521011,search_first_car,50,-25,-25,paper_search_first_vehicle,68,0,0,0,0,0,27,0,0,5,0,,,,,,,,,,,,
4.032731,1785210002.930521011,search_first_car,50,-25,-25,paper_search_first_vehicle,68,0,0,0,0,0,27,0,0,5,0,,,,,,,,,,,,
4.121365,1785210003.041187048,search_first_car,50,-25,-25,paper_search_first_vehicle,69,0,0,0,0,0,28,0,0,5,0,,,,,,,,,,,,
4.210171,1785210003.156543970,search_first_car,50,-25,-25,paper_search_first_vehicle,69,0,0,0,0,0,29,0,0,5,0,,,,,,,,,,,,
4.298677,1785210003.267030954,search_first_car,50,-25,-25,paper_search_first_vehicle,67,0,0,0,0,0,30,0,0,5,0,,,,,,,,,,,,
4.386957,1785210003.267030954,search_first_car,50,-25,-25,paper_search_first_vehicle,67,0,0,0,0,0,30,0,0,5,0,,,,,,,,,,,,
4.478491,1785210003.382396936,search_first_car,50,-25,-25,paper_search_first_vehicle,65,0,0,0,0,0,31,0,0,5,0,,,,,,,,,,,,
4.567377,1785210003.493338108,search_first_car,50,-25,-25,paper_search_first_vehicle,68,0,0,0,0,0,32,0,0,5,0,,,,,,,,,,,,
4.656114,1785210003.604346037,search_first_car,50,-25,-25,paper_search_first_vehicle,59,0,0,0,0,0,33,0,0,5,0,,,,,,,,,,,,
4.744207,1785210003.719038010,search_first_car,50,-25,-25,paper_search_first_vehicle,66,0,0,0,0,0,34,0,0,5,0,,,,,,,,,,,,
4.833086,1785210003.719038010,search_first_car,50,-25,-25,paper_search_first_vehicle,66,0,0,0,0,0,34,0,0,5,0,,,,,,,,,,,,
4.922128,1785210003.830968142,search_first_car,50,-25,-25,paper_search_first_vehicle,61,0,0,0,0,0,35,0,0,5,0,,,,,,,,,,,,
5.014660,1785210003.941946030,search_first_car,50,-25,-25,paper_search_first_vehicle,63,0,0,0,0,0,36,0,0,5,0,,,,,,,,,,,,
5.102709,1785210004.056972027,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,37,0,0,5,0,,,,,,,,,,,,
5.190709,1785210004.168618917,search_first_car,50,-25,-25,paper_search_first_vehicle,61,0,0,0,0,0,38,0,0,5,0,,,,,,,,,,,,
5.278900,1785210004.168618917,search_first_car,50,-25,-25,paper_search_first_vehicle,61,0,0,0,0,0,38,0,0,5,0,,,,,,,,,,,,
5.367132,1785210004.283064127,search_first_car,50,-25,-25,paper_search_first_vehicle,56,0,0,0,0,0,39,0,0,5,0,,,,,,,,,,,,
5.455083,1785210004.394598961,search_first_car,50,-25,-25,paper_search_first_vehicle,60,0,0,0,0,0,40,0,0,5,0,,,,,,,,,,,,
5.547415,1785210004.505458832,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,41,0,0,5,0,,,,,,,,,,,,
5.635161,1785210004.620352983,search_first_car,50,-25,-25,paper_search_first_vehicle,57,0,0,0,0,0,42,0,0,5,0,,,,,,,,,,,,
5.722848,1785210004.620352983,search_first_car,50,-25,-25,paper_search_first_vehicle,57,0,0,0,0,0,42,0,0,5,0,,,,,,,,,,,,
5.811294,1785210004.730980158,search_first_car,50,-25,-25,paper_search_first_vehicle,62,0,0,0,0,0,43,0,0,5,0,,,,,,,,,,,,
5.899595,1785210004.843070030,search_first_car,50,-25,-25,paper_search_first_vehicle,61,0,0,0,0,0,44,0,0,5,0,,,,,,,,,,,,
5.988077,1785210004.957437992,search_first_car,50,-25,-25,paper_search_first_vehicle,57,0,0,0,0,0,45,0,0,5,0,,,,,,,,,,,,
6.080851,1785210005.068733931,search_first_car,50,-25,-25,paper_search_first_vehicle,60,0,0,0,0,0,46,0,0,5,0,,,,,,,,,,,,
6.169212,1785210005.068733931,search_first_car,50,-25,-25,paper_search_first_vehicle,60,0,0,0,0,0,46,0,0,5,0,,,,,,,,,,,,
6.257330,1785210005.183784962,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,47,0,0,5,0,,,,,,,,,,,,
6.344842,1785210005.295778990,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,48,0,0,5,0,,,,,,,,,,,,
6.434261,1785210005.406053782,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,49,0,0,5,0,,,,,,,,,,,,
6.522674,1785210005.406053782,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,49,0,0,5,0,,,,,,,,,,,,
6.616356,1785210005.521429062,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,50,0,0,5,0,,,,,,,,,,,,
6.704811,1785210005.632573843,search_first_car,50,-25,-25,paper_search_first_vehicle,68,0,0,0,0,0,51,0,0,5,0,,,,,,,,,,,,
6.792848,1785210005.743561983,search_first_car,50,-25,-25,paper_search_first_vehicle,61,0,0,0,0,0,52,0,0,5,0,,,,,,,,,,,,
6.881630,1785210005.858516932,search_first_car,50,-25,-25,paper_search_first_vehicle,49,0,0,0,0,0,53,0,0,5,0,,,,,,,,,,,,
6.970079,1785210005.858516932,search_first_car,50,-25,-25,paper_search_first_vehicle,49,0,0,0,0,0,53,0,0,5,0,,,,,,,,,,,,
7.057903,1785210005.970609903,search_first_car,50,-25,-25,paper_search_first_vehicle,50,0,0,0,0,0,54,0,0,5,0,,,,,,,,,,,,
7.150582,1785210006.083971024,search_first_car,50,-25,-25,paper_search_first_vehicle,47,0,0,0,0,0,55,0,0,5,0,,,,,,,,,,,,
7.238415,1785210006.196137905,search_first_car,50,-25,-25,paper_search_first_vehicle,48,0,0,0,0,0,56,0,0,5,0,,,,,,,,,,,,
7.326922,1785210006.306359053,search_first_car,50,-25,-25,paper_search_first_vehicle,51,0,0,0,0,0,57,0,0,5,0,,,,,,,,,,,,
7.414533,1785210006.306359053,search_first_car,50,-25,-25,paper_search_first_vehicle,51,0,0,0,0,0,57,0,0,5,0,,,,,,,,,,,,
7.500901,1785210006.421828032,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,58,0,0,5,0,,,,,,,,,,,,
7.590094,1785210006.533468962,search_first_car,50,-25,-25,paper_search_first_vehicle,49,0,0,0,0,0,59,0,0,5,0,,,,,,,,,,,,
7.683664,1785210006.643728971,search_first_car,50,-25,-25,paper_search_first_vehicle,50,0,0,0,0,0,60,0,0,5,0,,,,,,,,,,,,
7.771228,1785210006.759083033,search_first_car,50,-25,-25,paper_search_first_vehicle,47,0,0,0,0,0,61,0,0,5,0,,,,,,,,,,,,
7.859199,1785210006.759083033,search_first_car,50,-25,-25,paper_search_first_vehicle,47,0,0,0,0,0,61,0,0,5,0,,,,,,,,,,,,
7.946772,1785210006.869904995,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,62,0,0,5,0,,,,,,,,,,,,
8.034552,1785210006.984880209,search_first_car,50,-25,-25,paper_search_first_vehicle,52,0,0,0,0,0,63,0,0,5,0,,,,,,,,,,,,
8.123161,1785210007.096624851,search_first_car,50,-25,-25,paper_search_first_vehicle,47,0,0,0,0,0,64,0,0,5,0,,,,,,,,,,,,
8.216350,1785210007.207670927,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,65,0,0,5,0,,,,,,,,,,,,
8.304163,1785210007.207670927,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,65,0,0,5,0,,,,,,,,,,,,
8.392575,1785210007.322901011,search_first_car,50,-25,-25,paper_search_first_vehicle,49,0,0,0,0,0,66,0,0,5,0,,,,,,,,,,,,
8.481205,1785210007.433588028,search_first_car,50,-25,-25,paper_search_first_vehicle,53,0,0,0,0,0,67,0,0,5,0,,,,,,,,,,,,
8.569299,1785210007.547964811,search_first_car,50,-25,-25,paper_search_first_vehicle,53,0,0,0,0,0,68,0,0,5,0,,,,,,,,,,,,
8.658089,1785210007.547964811,search_first_car,50,-25,-25,paper_search_first_vehicle,53,0,0,0,0,0,68,0,0,5,0,,,,,,,,,,,,
8.751392,1785210007.659543037,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,69,0,0,5,0,,,,,,,,,,,,
8.838688,1785210007.770408869,search_first_car,50,-25,-25,paper_search_first_vehicle,52,0,0,0,0,0,70,0,0,5,0,,,,,,,,,,,,
8.926661,1785210007.884916067,search_first_car,50,-25,-25,paper_search_first_vehicle,46,0,0,0,0,0,71,0,0,5,0,,,,,,,,,,,,
9.015633,1785210007.996382952,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,72,0,0,5,0,,,,,,,,,,,,
9.103384,1785210007.996382952,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,72,0,0,5,0,,,,,,,,,,,,
9.191893,1785210008.111544132,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,73,0,0,5,0,,,,,,,,,,,,
9.283854,1785210008.223247051,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,74,0,0,5,0,,,,,,,,,,,,
9.371646,1785210008.334510088,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,75,0,0,5,0,,,,,,,,,,,,
9.460391,1785210008.449134111,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,76,0,0,5,0,,,,,,,,,,,,
9.548512,1785210008.449134111,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,76,0,0,5,0,,,,,,,,,,,,
9.636508,1785210008.560533047,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,77,0,0,5,0,,,,,,,,,,,,
9.724647,1785210008.672112226,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,78,0,0,5,0,,,,,,,,,,,,
9.817403,1785210008.786672115,search_first_car,50,-25,-25,paper_search_first_vehicle,39,0,0,0,0,0,79,0,0,5,0,,,,,,,,,,,,
9.905201,1785210008.897946119,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,80,0,0,5,0,,,,,,,,,,,,
9.993538,1785210008.897946119,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,80,0,0,5,0,,,,,,,,,,,,
10.081139,1785210009.012240887,search_first_car,50,-25,-25,paper_search_first_vehicle,39,0,0,0,0,0,81,0,0,5,0,,,,,,,,,,,,
10.169495,1785210009.123290062,search_first_car,50,-25,-25,paper_search_first_vehicle,33,0,0,0,0,0,82,0,0,5,0,,,,,,,,,,,,
10.258071,1785210009.234654903,search_first_car,50,-25,-25,paper_search_first_vehicle,36,0,0,0,0,0,83,0,0,5,0,,,,,,,,,,,,
10.350641,1785210009.234654903,search_first_car,50,-25,-25,paper_search_first_vehicle,36,0,0,0,0,0,83,0,0,5,0,,,,,,,,,,,,
10.438868,1785210009.351135015,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,84,0,0,5,0,,,,,,,,,,,,
10.523393,1785210009.460718155,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,85,0,0,5,0,,,,,,,,,,,,
10.611510,1785210009.572872877,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,86,0,0,5,0,,,,,,,,,,,,
10.699665,1785210009.687524080,search_first_car,50,-25,-25,paper_search_first_vehicle,42,0,0,0,0,0,87,0,0,5,0,,,,,,,,,,,,
10.788826,1785210009.687524080,search_first_car,50,-25,-25,paper_search_first_vehicle,42,0,0,0,0,0,87,0,0,5,0,,,,,,,,,,,,
10.881859,1785210009.798402071,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,88,0,0,5,0,,,,,,,,,,,,
10.969693,1785210009.913407087,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,89,0,0,5,0,,,,,,,,,,,,
11.056707,1785210010.024942160,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,90,0,0,5,0,,,,,,,,,,,,
11.143814,1785210010.024942160,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,90,0,0,5,0,,,,,,,,,,,,
11.231591,1785210010.138427973,search_first_car,50,-25,-25,paper_search_first_vehicle,33,0,0,0,0,0,91,0,0,5,0,,,,,,,,,,,,
11.319683,1785210010.250235796,search_first_car,50,-25,-25,paper_search_first_vehicle,33,0,0,0,0,0,92,0,0,5,0,,,,,,,,,,,,
11.412110,1785210010.362101078,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,93,0,0,5,0,,,,,,,,,,,,
11.499348,1785210010.472434998,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,94,0,0,5,0,,,,,,,,,,,,
11.587629,1785210010.472434998,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,94,0,0,5,0,,,,,,,,,,,,
11.676052,1785210010.587979078,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,95,0,0,5,0,,,,,,,,,,,,
11.764868,1785210010.698688984,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,96,0,0,5,0,,,,,,,,,,,,
11.852923,1785210010.814028978,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,97,0,0,5,0,,,,,,,,,,,,
11.945598,1785210010.925631046,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,98,0,0,5,0,,,,,,,,,,,,
12.032566,1785210010.925631046,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,98,0,0,5,0,,,,,,,,,,,,
12.120699,1785210011.039545059,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,99,0,0,5,0,,,,,,,,,,,,
12.209267,1785210011.150874853,search_first_car,50,-25,-25,paper_search_first_vehicle,32,0,0,0,0,0,100,0,0,5,0,,,,,,,,,,,,
12.297779,1785210011.262840986,search_first_car,50,-25,-25,paper_search_first_vehicle,32,0,0,0,0,0,101,0,0,5,0,,,,,,,,,,,,
12.385824,1785210011.377025127,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,102,0,0,5,0,,,,,,,,,,,,
12.478286,1785210011.377025127,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,102,0,0,5,0,,,,,,,,,,,,
12.566079,1785210011.487845182,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,103,0,0,5,0,,,,,,,,,,,,
12.654159,1785210011.600186110,search_first_car,50,-25,-25,paper_search_first_vehicle,35,0,0,0,0,0,104,0,0,5,0,,,,,,,,,,,,
12.742314,1785210011.714153051,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,105,0,0,5,0,,,,,,,,,,,,
12.830227,1785210011.714153051,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,105,0,0,5,0,,,,,,,,,,,,
12.918012,1785210011.825230122,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,106,0,0,5,0,,,,,,,,,,,,
13.010465,1785210011.940227032,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,107,0,0,5,0,,,,,,,,,,,,
13.098238,1785210012.051204205,search_first_car,50,-25,-25,paper_search_first_vehicle,26,0,0,0,0,0,108,0,0,5,0,,,,,,,,,,,,
13.185704,1785210012.165667057,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,109,0,0,5,0,,,,,,,,,,,,
13.273719,1785210012.165667057,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,109,0,0,5,0,,,,,,,,,,,,
13.361776,1785210012.278332949,search_first_car,50,-25,-25,paper_search_first_vehicle,24,0,0,0,0,0,110,0,0,5,0,,,,,,,,,,,,
13.449872,1785210012.389211893,search_first_car,50,-25,-25,paper_search_first_vehicle,22,0,0,0,0,0,111,0,0,5,0,,,,,,,,,,,,
13.539836,1785210012.504143000,search_first_car,50,-25,-25,paper_search_first_vehicle,27,0,0,0,0,0,112,0,0,5,0,,,,,,,,,,,,
13.628258,1785210012.615548849,search_first_car,50,-25,-25,paper_search_first_vehicle,21,0,0,0,0,0,113,0,0,5,0,,,,,,,,,,,,
13.716729,1785210012.615548849,search_first_car,50,-25,-25,paper_search_first_vehicle,21,0,0,0,0,0,113,0,0,5,0,,,,,,,,,,,,
13.805306,1785210012.726207018,search_first_car,50,-25,-25,paper_search_first_vehicle,18,0,0,0,0,0,114,0,0,5,0,,,,,,,,,,,,
13.893186,1785210012.840538025,search_first_car,50,-25,-25,paper_search_first_vehicle,32,0,0,0,0,0,115,0,0,5,0,,,,,,,,,,,,
13.981539,1785210012.952344179,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,116,0,0,5,0,,,,,,,,,,,,
14.075065,1785210013.066575050,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,117,0,0,5,0,,,,,,,,,,,,
14.162086,1785210013.066575050,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,117,0,0,5,0,,,,,,,,,,,,
14.250037,1785210013.177988052,search_first_car,50,-25,-25,paper_search_first_vehicle,29,0,0,0,0,0,118,0,0,5,0,,,,,,,,,,,,
14.337776,1785210013.289334059,search_first_car,50,-25,-25,paper_search_first_vehicle,28,0,0,0,0,0,119,0,0,5,0,,,,,,,,,,,,
14.425833,1785210013.404037237,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,120,0,0,5,0,,,,,,,,,,,,
14.514294,1785210013.404037237,search_first_car,50,-25,-25,paper_search_first_vehicle,31,0,0,0,0,0,120,0,0,5,0,,,,,,,,,,,,
14.607015,1785210013.516214132,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,121,0,0,5,0,,,,,,,,,,,,
14.694635,1785210013.630637169,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,122,0,0,5,0,,,,,,,,,,,,
14.782399,1785210013.741319895,search_first_car,50,-25,-25,paper_search_first_vehicle,37,0,0,0,0,0,123,0,0,5,0,,,,,,,,,,,,
14.870574,1785210013.853218079,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,124,0,0,5,0,,,,,,,,,,,,
14.959400,1785210013.853218079,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,124,0,0,5,0,,,,,,,,,,,,
15.048159,1785210013.967714071,search_first_car,50,-25,-25,paper_search_first_vehicle,33,0,0,0,0,0,125,0,0,5,0,,,,,,,,,,,,
15.141112,1785210014.079610109,search_first_car,50,-25,-25,paper_search_first_vehicle,30,0,0,0,0,0,126,0,0,5,0,,,,,,,,,,,,
15.229366,1785210014.190835953,search_first_car,50,-25,-25,paper_search_first_vehicle,33,0,0,0,0,0,127,0,0,5,0,,,,,,,,,,,,
15.316876,1785210014.304728985,search_first_car,50,-25,-25,paper_search_first_vehicle,42,0,0,0,0,0,128,0,0,5,0,,,,,,,,,,,1440.750000,
15.405676,1785210014.304728985,search_first_car,50,-25,-25,paper_search_first_vehicle,42,0,0,0,0,0,128,0,0,5,0,,,,,,,,,,,1440.750000,
15.494034,1785210014.416162014,search_first_car,50,-25,-25,paper_search_first_vehicle,40,0,0,0,0,0,129,0,0,5,0,,,,,,,,,,,,
15.582436,1785210014.530828953,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,130,0,0,5,0,,,,,,,,,,,,
15.675105,1785210014.642108917,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,131,0,0,5,0,,,,,,,,,,,,
15.763182,1785210014.756871939,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,132,0,0,5,0,,,,,,,,,,,1352.750000,
15.851671,1785210014.756871939,search_first_car,50,-25,-25,paper_search_first_vehicle,45,0,0,0,0,0,132,0,0,5,0,,,,,,,,,,,1352.750000,
15.940461,1785210014.868850946,search_first_car,50,-25,-25,paper_search_first_vehicle,51,0,0,0,0,0,133,0,0,5,0,,,,,,,,,,,1348.250000,
16.029988,1785210014.980370998,search_first_car,50,-25,-25,paper_search_first_vehicle,51,0,0,0,0,0,134,0,0,5,0,,,,,,,,,,,1330.250000,
16.118955,1785210015.094371080,search_first_car,50,-25,-25,paper_search_first_vehicle,53,0,0,0,0,0,135,0,0,5,0,,,,,,,,,,,1323.500000,
16.212402,1785210015.205059052,search_first_car,50,-25,-25,paper_search_first_vehicle,48,0,0,0,0,0,136,0,0,5,0,,,,,,,,,,,1318.000000,
