elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
7.780492,1785209903.575309992,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,
7.867861,1785209903.687183857,search_first_car,50,-25,-25,paper_search_first_vehicle,78,0,0,0,0,0,2,0,0,2,0,,,,,,,,,,,,
7.955861,1785209903.798156023,search_first_car,50,-25,-25,paper_search_first_vehicle,74,0,0,0,0,0,3,0,0,3,0,,,,,,,,,,,,
8.044369,1785209903.912672997,search_first_car,50,-25,-25,paper_search_first_vehicle,77,0,0,0,0,0,4,0,0,4,0,,,,,,,,,,,,
8.132515,1785209904.024357080,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,5,0,0,5,0,,,,,,,,,,,,
8.224492,1785209904.024357080,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,5,0,0,5,0,,,,,,,,,,,,
8.313404,1785209904.135746002,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,6,0,0,5,0,,,,,,,,,,,,
8.401139,1785209904.250262976,search_first_car,50,-25,-25,paper_search_first_vehicle,78,0,0,0,0,0,7,0,0,5,0,,,,,,,,,,,,
8.489810,1785209904.361679792,search_first_car,50,-25,-25,paper_search_first_vehicle,79,0,0,0,0,0,8,0,0,5,0,,,,,,,,,,,,
8.578474,1785209904.475738764,search_first_car,50,-25,-25,paper_search_first_vehicle,74,0,0,0,0,0,9,0,0,5,0,,,,,,,,,,,,
8.666675,1785209904.475738764,search_first_car,50,-25,-25,paper_search_first_vehicle,74,0,0,0,0,0,9,0,0,5,0,,,,,,,,,,,,
8.759942,1785209904.587878942,search_first_car,50,-25,-25,paper_search_first_vehicle,77,0,0,0,0,0,10,0,0,5,0,,,,,,,,,,,,
8.848652,1785209904.698588848,search_first_car,50,-25,-25,paper_search_first_vehicle,74,0,0,0,0,0,11,0,0,5,0,,,,,,,,,,,,
8.937402,1785209904.813479900,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,12,0,0,5,0,,,,,,,,,,,,
9.025840,1785209904.925086975,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,13,0,0,5,0,,,,,,,,,,,,
9.113907,1785209904.925086975,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,13,0,0,5,0,,,,,,,,,,,,
9.203826,1785209905.035928011,search_first_car,50,-25,-25,paper_search_first_vehicle,79,0,0,0,0,0,14,0,0,5,0,,,,,,,,,,,,
9.296980,1785209905.150936127,search_first_car,50,-25,-25,paper_search_first_vehicle,78,0,0,0,0,0,15,0,0,5,0,,,,,,,,,,,,
9.384737,1785209905.262818098,search_first_car,50,-25,-25,paper_search_first_vehicle,77,0,0,0,0,0,16,0,0,5,0,,,,,,,,,,,,
9.472236,1785209905.377062798,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,17,0,0,5,0,,,,,,,,,,,,
9.560893,1785209905.377062798,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,17,0,0,5,0,,,,,,,,,,,,
9.649937,1785209905.488675117,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,18,0,0,5,0,,,,,,,,,,,,
9.738393,1785209905.600322008,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,19,0,0,5,0,,,,,,,,,,,,
9.830969,1785209905.714745045,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,20,0,0,5,0,,,,,,,,,,,,
9.919285,1785209905.714745045,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,20,0,0,5,0,,,,,,,,,,,,
10.007453,1785209905.826092005,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,21,0,0,5,0,,,,,,,,,,,,
10.096148,1785209905.939608097,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,22,0,0,5,0,,,,,,,,,,,,
10.184245,1785209906.051525831,search_first_car,50,-25,-25,paper_search_first_vehicle,77,0,0,0,0,0,23,0,0,5,0,,,,,,,,,,,,
10.272419,1785209906.165615082,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,24,0,0,5,0,,,,,,,,,,,,
10.365689,1785209906.165615082,search_first_car,50,-25,-25,paper_search_first_vehicle,75,0,0,0,0,0,24,0,0,5,0,,,,,,,,,,,,
10.450914,1785209906.277359009,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,25,0,0,5,0,,,,,,,,,,,,
10.540001,1785209906.389127016,search_first_car,50,-25,-25,paper_search_first_vehicle,64,0,0,0,0,0,26,0,0,5,0,,,,,,,,,,,,
10.628844,1785209906.503550053,search_first_car,50,-25,-25,paper_search_first_vehicle,67,0,0,0,0,0,27,0,0,5,0,,,,,,,,,,,,
10.717299,1785209906.614418030,search_first_car,50,-25,-25,paper_search_first_vehicle,65,0,0,0,0,0,28,0,0,5,0,,,,,,,,,,,,
10.805033,1785209906.614418030,search_first_car,50,-25,-25,paper_search_first_vehicle,65,0,0,0,0,0,28,0,0,5,0,,,,,,,,,,,,
10.898254,1785209906.726515055,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,29,0,0,5,0,,,,,,,,,,,,
10.986343,1785209906.841228962,search_first_car,50,-25,-25,paper_search_first_vehicle,62,0,0,0,0,0,30,0,0,5,0,,,,,,,,,,,,
11.074977,1785209906.952100039,search_first_car,50,-25,-25,paper_search_first_vehicle,76,0,0,0,0,0,31,0,0,5,0,,,,,,,,,,,,
11.163444,1785209907.067094088,search_first_car,50,-25,-25,paper_search_first_vehicle,69,0,0,0,0,0,32,0,0,5,0,,,,,,,,,,,,
11.252024,1785209907.067094088,search_first_car,50,-25,-25,paper_search_first_vehicle,69,0,0,0,0,0,32,0,0,5,0,,,,,,,,,,,,
11.341296,1785209907.177731991,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,33,0,0,5,0,,,,,,,,,,,,
11.434398,1785209907.289512873,search_first_car,50,-25,-25,paper_search_first_vehicle,73,0,0,0,0,0,34,0,0,5,0,,,,,,,,,,,,
11.522896,1785209907.404325008,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,35,0,0,5,0,,,,,,,,,,,,
11.610481,1785209907.404325008,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,35,0,0,5,0,,,,,,,,,,,,
11.699197,1785209907.516072989,search_first_car,50,-25,-25,paper_search_first_vehicle,74,0,0,0,0,0,36,0,0,5,0,,,,,,,,,,,,
11.787917,1785209907.627518892,search_first_car,50,-25,-25,paper_search_first_vehicle,70,0,0,0,0,0,37,0,0,5,0,,,,,,,,,,,,
11.876174,1785209907.743158102,search_first_car,50,-25,-25,paper_search_first_vehicle,72,0,0,0,0,0,38,0,0,5,0,,,,,,,,,,,,
11.968602,1785209907.852767944,search_first_car,50,-25,-25,paper_search_first_vehicle,70,0,0,0,0,0,39,0,0,5,0,,,,,,,,,,,,
12.056958,1785209907.852767944,search_first_car,50,-25,-25,paper_search_first_vehicle,70,0,0,0,0,0,39,0,0,5,0,,,,,,,,,,,,
12.145420,1785209907.965017080,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,40,0,0,5,0,,,,,,,,,,,,
12.233982,1785209908.078701019,search_first_car,50,-25,-25,paper_search_first_vehicle,63,0,0,0,0,0,41,0,0,5,0,,,,,,,,,,,,
12.322260,1785209908.190404177,search_first_car,50,-25,-25,paper_search_first_vehicle,62,0,0,0,0,0,42,0,0,5,0,,,,,,,,,,,,
12.411013,1785209908.302069902,search_first_car,50,-25,-25,paper_search_first_vehicle,56,0,0,0,0,0,43,0,0,5,0,,,,,,,,,,,,
12.504379,1785209908.302069902,search_first_car,50,-25,-25,paper_search_first_vehicle,56,0,0,0,0,0,43,0,0,5,0,,,,,,,,,,,,
12.593184,1785209908.416795969,search_first_car,50,-25,-25,paper_search_first_vehicle,60,0,0,0,0,0,44,0,0,5,0,,,,,,,,,,,,
12.680389,1785209908.527013779,search_first_car,50,-25,-25,paper_search_first_vehicle,57,0,0,0,0,0,45,0,0,5,0,,,,,,,,,,,,
12.769397,1785209908.642657042,search_first_car,50,-25,-25,paper_search_first_vehicle,57,0,0,0,0,0,46,0,0,5,0,,,,,,,,,,,,
12.857200,1785209908.753057003,search_first_car,50,-25,-25,paper_search_first_vehicle,63,0,0,0,0,0,47,0,0,5,0,,,,,,,,,,,,
12.945847,1785209908.753057003,search_first_car,50,-25,-25,paper_search_first_vehicle,63,0,0,0,0,0,47,0,0,5,0,,,,,,,,,,,,
13.038790,1785209908.864686012,search_first_car,50,-25,-25,paper_search_first_vehicle,67,0,0,0,0,0,48,0,0,5,0,,,,,,,,,,,,
13.127411,1785209908.979854107,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,49,0,0,5,0,,,,,,,,,,,,
13.215293,1785209909.090985060,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,50,0,0,5,0,,,,,,,,,,,,
13.303098,1785209909.202888012,search_first_car,50,-25,-25,paper_search_first_vehicle,52,0,0,0,0,0,51,0,0,5,0,,,,,,,,,,,,
13.391427,1785209909.202888012,search_first_car,50,-25,-25,paper_search_first_vehicle,52,0,0,0,0,0,51,0,0,5,0,,,,,,,,,,,,
13.479503,1785209909.317173958,search_first_car,50,-25,-25,paper_search_first_vehicle,55,0,0,0,0,0,52,0,0,5,0,,,,,,,,,,,,
13.572954,1785209909.427984953,search_first_car,50,-25,-25,paper_search_first_vehicle,58,0,0,0,0,0,53,0,0,5,0,,,,,,,,,,,,
13.660121,1785209909.542933941,search_first_car,50,-25,-25,paper_search_first_vehicle,56,0,0,0,0,0,54,0,0,5,0,,,,,,,,,,,,
13.748640,1785209909.542933941,search_first_car,50,-25,-25,paper_search_first_vehicle,56,0,0,0,0,0,54,0,0,5,0,,,,,,,,,,,,
13.837431,1785209909.654567957,search_first_car,50,-25,-25,paper_search_first_vehicle,55,0,0,0,0,0,55,0,0,5,0,,,,,,,,,,,,
13.925877,1785209909.765470982,search_first_car,50,-25,-25,paper_search_first_vehicle,54,0,0,0,0,0,56,0,0,5,0,,,,,,,,,,,,
14.014459,1785209909.881309986,search_first_car,50,-25,-25,paper_search_first_vehicle,55,0,0,0,0,0,57,0,0,5,0,,,,,,,,,,,,
14.107415,1785209909.992317915,search_first_car,50,-25,-25,paper_search_first_vehicle,48,0,0,0,0,0,58,0,0,5,0,,,,,,,,,,,,
14.195555,1785209909.992317915,search_first_car,50,-25,-25,paper_search_first_vehicle,48,0,0,0,0,0,58,0,0,5,0,,,,,,,,,,,,
14.283858,1785209910.102859020,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,59,0,0,5,0,,,,,,,,,,,,
14.371072,1785209910.218216896,search_first_car,50,-25,-25,paper_search_first_vehicle,40,0,0,0,0,0,60,0,0,5,0,,,,,,,,,,,,
14.457428,1785209910.328356028,search_first_car,50,-25,-25,paper_search_first_vehicle,37,0,0,0,0,0,61,0,0,5,0,,,,,,,,,,,,
14.549476,1785209910.443936110,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,62,0,0,5,0,,,,,,,,,,,,
14.642940,1785209910.443936110,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,62,0,0,5,0,,,,,,,,,,,,
14.731107,1785209910.555312157,search_first_car,50,-25,-25,paper_search_first_vehicle,40,0,0,0,0,0,63,0,0,5,0,,,,,,,,,,,,
14.818529,1785209910.669493914,search_first_car,50,-25,-25,paper_search_first_vehicle,42,0,0,0,0,0,64,0,0,5,0,,,,,,,,,,,,
14.907045,1785209910.781456947,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,65,0,0,5,0,,,,,,,,,,,,
14.995892,1785209910.892635822,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,66,0,0,5,0,,,,,,,,,,,,
15.084886,1785209910.892635822,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,66,0,0,5,0,,,,,,,,,,,,
15.177593,1785209911.007339954,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,67,0,0,5,0,,,,,,,,,,,,
15.265826,1785209911.118598938,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,68,0,0,5,0,,,,,,,,,,,,
15.354077,1785209911.230196953,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,69,0,0,5,0,,,,,,,,,,,,
15.441270,1785209911.344624043,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,70,0,0,5,0,,,,,,,,,,,,
15.529872,1785209911.344624043,search_first_car,50,-25,-25,paper_search_first_vehicle,43,0,0,0,0,0,70,0,0,5,0,,,,,,,,,,,,
15.618039,1785209911.455391884,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,71,0,0,5,0,,,,,,,,,,,,
15.711571,1785209911.570358992,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,72,0,0,5,0,,,,,,,,,,,,
15.799862,1785209911.681109905,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,73,0,0,5,0,,,,,,,,,,,,
15.886676,1785209911.681109905,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,73,0,0,5,0,,,,,,,,,,,,
15.974881,1785209911.793336153,search_first_car,50,-25,-25,paper_search_first_vehicle,44,0,0,0,0,0,74,0,0,5,0,,,,,,,,,,,,
16.063431,1785209911.908163071,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,75,0,0,5,0,,,,,,,,,,,,
16.151650,1785209912.019672155,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,76,0,0,5,0,,,,,,,,,,,,
16.243034,1785209912.134234905,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,77,0,0,5,0,,,,,,,,,,,,
16.330533,1785209912.134234905,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,77,0,0,5,0,,,,,,,,,,,,
16.418039,1785209912.244597912,search_first_car,50,-25,-25,paper_search_first_vehicle,38,0,0,0,0,0,78,0,0,5,0,,,,,,,,,,,,
16.503858,1785209912.359490156,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,79,0,0,5,0,,,,,,,,,,,,
16.593032,1785209912.471353054,search_first_car,50,-25,-25,paper_search_first_vehicle,34,0,0,0,0,0,80,0,0,5,0,,,,,,,,,,,,
16.681862,1785209912.582159042,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,81,0,0,5,0,,,,,,,,,,,,
16.774770,1785209912.582159042,search_first_car,50,-25,-25,paper_search_first_vehicle,41,0,0,0,0,0,81,0,0,5,0,,,,,,,,,,,,
