elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_vehicle_min_y_back_mm,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,c_y_back_mm,d_y_back_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
1.141685,1785251129.891885042,idle,0,0,-28,press_SPACE_to_start,33,33,18,15,3,2,0,0,0,0,,0,10,0,1,0,5,1,-39.046875,46.046875,3.500000,1106.750000,1998.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.625498,11,539.251254,258.241561,,0,,,82.625498,,,0,0,0,0,
1.229812,1785251130.003314018,idle,0,0,-28,press_SPACE_to_start,31,31,16,15,3,2,0,0,0,0,,0,11,0,1,0,5,1,-39.046875,46.046875,3.500000,1109.250000,1998.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.546733,11,498.845531,242.547045,,0,,,82.546733,,,0,0,0,0,
1.322186,1785251130.117105007,idle,0,0,-28,press_SPACE_to_start,26,26,15,11,2,1,0,0,0,0,,0,12,0,1,0,5,1,-39.046875,46.046875,3.500000,1109.250000,1998.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.119957,10,518.572889,1291.729564,,0,,,84.119957,,,0,0,0,0,
1.410055,1785251130.117105007,idle,0,0,-28,press_SPACE_to_start,26,26,15,11,2,1,0,0,0,0,,0,12,0,1,0,5,1,-39.046875,46.046875,3.500000,1109.250000,1998.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.119957,10,518.572889,1291.729564,,0,,,84.119957,,,0,0,0,0,
1.498215,1785251130.231710911,idle,0,0,-28,press_SPACE_to_start,31,31,17,14,2,1,0,0,0,0,,0,13,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.490514,11,541.712065,291.139110,,0,,,82.490514,,,0,0,0,0,
1.585715,1785251130.343870878,idle,0,0,-28,press_SPACE_to_start,30,30,14,16,3,2,0,0,0,0,,0,14,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,83.769665,9,511.473399,472.704519,,0,,,83.769665,,,0,0,0,0,
1.672290,1785251130.458126068,idle,0,0,-28,press_SPACE_to_start,31,31,18,13,3,2,0,0,0,0,,0,15,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.281887,10,520.528482,1752.759608,,0,,,84.281887,,,0,0,0,0,
1.760082,1785251130.572642088,idle,0,0,-28,press_SPACE_to_start,29,29,16,13,3,2,0,0,0,0,,0,16,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,83.229968,10,503.132882,347.529055,,0,,,83.229968,,,0,0,0,0,
1.853635,1785251130.572642088,idle,0,0,-28,press_SPACE_to_start,29,29,16,13,3,2,0,0,0,0,,0,16,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,83.229968,10,503.132882,347.529055,,0,,,83.229968,,,0,0,0,0,
1.936966,1785251130.683496952,idle,0,0,-28,press_SPACE_to_start,26,26,16,10,2,1,0,0,0,0,,0,17,0,1,0,5,1,-39.000000,46.000000,3.500000,1107.250000,2001.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.034220,10,520.793550,1811.943061,,0,,,84.034220,,,0,0,0,0,
2.021936,1785251130.799234152,idle,0,0,-28,press_SPACE_to_start,28,28,15,13,2,1,0,0,0,0,,0,18,0,1,0,5,1,-39.500000,46.343750,3.421875,1103.500000,1995.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.328382,8,445.646636,19908.210196,,0,,,85.328382,,,0,0,0,0,
2.111586,1785251130.909967184,idle,0,0,-28,press_SPACE_to_start,30,30,17,13,2,1,0,0,0,0,,0,19,0,1,0,5,1,-39.500000,46.343750,3.421875,1103.500000,1995.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.047561,10,519.900561,1321.895936,,0,,,84.047561,,,0,0,0,0,
2.200362,1785251130.909967184,idle,0,0,-28,press_SPACE_to_start,30,30,17,13,2,1,0,0,0,0,,0,19,0,1,0,5,1,-39.500000,46.343750,3.421875,1103.500000,1995.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.047561,10,519.900561,1321.895936,,0,,,84.047561,,,0,0,0,0,
2.281211,1785251131.024286032,search_first_car,50,-28,-28,paper_search_first_vehicle,31,31,18,13,2,1,0,0,0,0,,0,1,0,1,0,1,1,-39.078125,46.046875,3.484375,1107.250000,1998.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.332520,11,540.137780,284.192784,,0,,,82.332520,,,0,0,0,0,
2.372943,1785251131.138813972,search_first_car,50,-28,-28,paper_search_first_vehicle,31,31,15,16,2,1,0,0,0,0,,0,2,0,1,0,2,1,-39.078125,46.046875,3.484375,1107.250000,1998.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,83.810003,10,511.857176,743.937394,,0,,,83.810003,,,0,0,0,0,
2.459360,1785251131.250674963,search_first_car,50,-28,-28,paper_search_first_vehicle,31,31,18,13,3,2,0,0,0,0,,0,3,0,1,0,3,1,-38.671875,46.046875,3.687500,1116.500000,1998.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.659903,11,539.797463,262.781380,,0,,,82.659903,,,0,0,0,0,
2.547465,1785251131.250674963,search_first_car,50,-28,-28,paper_search_first_vehicle,31,31,18,13,3,2,0,0,0,0,,0,3,0,1,0,3,1,-38.671875,46.046875,3.687500,1116.500000,1998.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.659903,11,539.797463,262.781380,,0,,,82.659903,,,0,0,0,0,
2.636094,1785251131.365761995,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,18,14,3,2,0,0,0,0,,0,4,0,1,0,4,1,-38.671875,45.703125,3.515625,1116.500000,2009.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.479804,11,522.503982,2347.420485,,0,,,84.479804,,,0,0,0,0,
2.723207,1785251131.480421066,search_first_car,50,-28,-28,paper_search_first_vehicle,27,27,14,13,3,2,0,0,0,0,,0,5,0,1,0,5,1,-38.578125,44.765625,3.093750,1127.750000,2033.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.051961,9,517.640523,799.129621,,0,,,84.051961,,,0,0,0,0,
2.810701,1785251131.591433048,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,19,13,3,2,0,0,0,0,,0,6,0,1,0,5,1,-38.578125,44.765625,3.093750,1127.750000,2033.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.356099,10,489.631811,10162.826012,,0,,,85.356099,,,0,0,0,0,
2.903572,1785251131.706221104,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,16,12,2,1,0,0,0,0,,0,7,0,1,0,5,1,-38.187500,44.765625,3.289062,1149.750000,2033.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.995833,10,482.470829,3884.123859,,0,,,84.995833,,,0,0,0,0,
2.991330,1785251131.706221104,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,16,12,2,1,0,0,0,0,,0,7,0,1,0,5,1,-38.187500,44.765625,3.289062,1149.750000,2033.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.995833,10,482.470829,3884.123859,,0,,,84.995833,,,0,0,0,0,
3.079856,1785251131.817819834,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,18,15,2,1,0,0,0,0,,0,8,0,1,0,5,1,-37.203125,44.546875,3.671875,1168.000000,2058.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.580462,10,471.058773,1025.555885,,0,,,84.580462,,,0,0,0,0,
3.166847,1785251131.931510925,search_first_car,50,-28,-28,paper_search_first_vehicle,35,35,18,17,2,1,0,0,0,0,,0,9,0,1,0,5,1,-36.187500,43.921875,3.867188,1194.250000,2065.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.063597,11,458.278009,291.178680,,0,,,84.063597,,,0,0,0,0,
3.254171,1785251132.047075987,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,17,11,2,1,0,0,0,0,,0,10,0,1,0,5,1,-36.187500,27.703125,-4.242188,1194.250000,2069.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.259554,11,487.643305,4909.572339,,0,,,85.259554,,,0,0,0,0,
3.343585,1785251132.158473015,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,18,14,2,1,0,0,0,0,,0,11,0,1,0,5,1,-36.031250,27.703125,-4.164062,1210.000000,2069.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.156138,10,424.547394,1403.987957,,0,,,85.156138,,,0,0,0,0,
3.436894,1785251132.158473015,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,18,14,2,1,0,0,0,0,,0,11,0,1,0,5,1,-36.031250,27.703125,-4.164062,1210.000000,2069.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.156138,10,424.547394,1403.987957,,0,,,85.156138,,,0,0,0,0,
3.524246,1785251132.272136927,search_first_car,50,-28,-28,paper_search_first_vehicle,29,29,19,10,2,1,0,0,0,0,,0,12,0,1,0,5,1,-34.812500,27.703125,-3.554688,1243.750000,2069.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,83.989148,12,520.899104,336.410744,,0,,,83.989148,,,0,0,0,0,
3.611891,1785251132.387596130,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,17,11,2,1,0,0,0,0,,0,13,0,1,0,5,1,-34.812500,27.703125,-3.554688,1243.750000,2069.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.864746,12,543.178683,1143.206689,,0,,,84.864746,,,0,0,0,0,
3.700197,1785251132.498303890,search_first_car,50,-28,-28,paper_search_first_vehicle,30,30,19,11,2,1,0,0,0,0,,0,14,0,0,0,5,1,-34.484375,36.656250,1.085938,1257.250000,2060.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.644392,11,533.058813,838.974487,,0,,,84.644392,,,0,0,0,0,
3.788906,1785251132.498303890,search_first_car,50,-28,-28,paper_search_first_vehicle,30,30,19,11,2,1,0,0,0,0,,0,14,0,0,0,5,1,-34.484375,36.656250,1.085938,1257.250000,2060.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.644392,11,533.058813,838.974487,,0,,,84.644392,,,0,0,0,0,
3.877923,1785251132.613024950,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,17,11,2,1,0,0,0,0,,0,15,0,0,0,5,1,-34.484375,41.718750,3.617188,1257.250000,2149.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.841614,10,464.420466,6944.547282,,0,,,85.841614,,,0,0,0,0,
3.971432,1785251132.724948883,search_first_car,50,-28,-28,paper_search_first_vehicle,29,29,17,12,3,2,0,0,0,0,,0,16,0,0,0,5,1,-33.859375,41.718750,3.929688,1283.750000,2149.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.350478,10,497.470544,1961.707637,,0,,,85.350478,,,0,0,0,0,
4.058995,1785251132.839473009,search_first_car,50,-28,-28,paper_search_first_vehicle,35,35,20,15,3,2,0,0,0,0,,0,17,0,0,0,5,1,-32.734375,41.718750,4.492188,1328.750000,2149.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.839229,12,524.799701,253.287181,,0,,,82.839229,,,0,0,0,0,
4.147495,1785251132.954064846,search_first_car,50,-28,-28,paper_search_first_vehicle,35,35,18,17,3,2,0,0,0,0,,0,18,0,0,0,5,1,-32.734375,41.718750,4.492188,1328.750000,2149.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.336449,11,503.775127,3745.435281,,0,,,85.336449,,,0,0,0,0,
4.235277,1785251132.954064846,search_first_car,50,-28,-28,paper_search_first_vehicle,35,35,18,17,3,2,0,0,0,0,,0,18,0,0,0,5,1,-32.734375,41.718750,4.492188,1328.750000,2149.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.336449,11,503.775127,3745.435281,,0,,,85.336449,,,0,0,0,0,
4.324769,1785251133.064599037,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,20,12,3,2,0,0,0,0,,0,19,0,0,0,5,1,-31.953125,39.875000,3.960938,1366.750000,2211.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.645603,11,475.123695,141.954947,,0,,,82.645603,,,0,0,0,0,
4.413781,1785251133.179567099,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,18,14,3,2,0,0,0,0,,0,20,0,0,0,5,1,-31.953125,39.531250,3.789062,1366.750000,2233.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.201087,11,504.104246,2403.178019,,0,,,85.201087,,,0,0,0,0,
4.506517,1785251133.294853210,search_first_car,50,-28,-28,paper_search_first_vehicle,34,34,18,16,3,2,0,0,0,0,,0,21,0,0,0,5,1,-31.156250,34.187500,1.515625,1409.750000,2243.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,82.061999,10,480.895738,85.743197,,0,,,82.061999,,,0,0,0,0,
4.595226,1785251133.405469894,search_first_car,50,-28,-28,paper_search_first_vehicle,34,34,17,17,3,2,0,0,0,0,,0,22,0,0,0,5,1,-31.156250,33.515625,1.179688,1409.750000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.863486,10,458.248716,2864.406862,,0,,,85.863486,,,0,0,0,0,
4.683219,1785251133.405469894,search_first_car,50,-28,-28,paper_search_first_vehicle,34,34,17,17,3,2,0,0,0,0,,0,22,0,0,0,5,1,-31.156250,33.515625,1.179688,1409.750000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.863486,10,458.248716,2864.406862,,0,,,85.863486,,,0,0,0,0,
4.768392,1785251133.520101786,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,19,13,3,2,0,0,0,0,,0,23,0,0,0,5,1,-31.078125,33.515625,1.218750,1395.250000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.625433,10,453.597415,863.373783,,0,,,85.625433,,,0,0,0,0,
4.857587,1785251133.635194778,search_first_car,50,-28,-28,paper_search_first_vehicle,30,30,18,12,3,2,0,0,0,0,,0,24,0,0,0,5,1,-30.125000,33.515625,1.695312,1454.250000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,81.300267,10,433.480092,84.133964,,0,,,81.300267,,,0,0,0,0,
4.947014,1785251133.745846987,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,17,15,3,2,0,0,0,0,,0,25,0,0,0,5,1,-30.125000,33.515625,1.695312,1454.250000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.464287,10,466.681469,2718.497004,,0,,,85.464287,,,0,0,0,0,
5.039936,1785251133.745846987,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,17,15,3,2,0,0,0,0,,0,25,0,0,0,5,1,-30.125000,33.515625,1.695312,1454.250000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.464287,10,466.681469,2718.497004,,0,,,85.464287,,,0,0,0,0,
5.128179,1785251133.861071110,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,18,14,3,2,0,0,0,0,,0,26,0,0,0,5,1,-29.781250,33.515625,1.867188,1449.250000,2237.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.505877,10,452.942790,412.470569,,0,,,84.505877,,,0,0,0,0,
5.217780,1785251133.972054958,search_first_car,50,-28,-28,paper_search_first_vehicle,34,34,18,16,2,1,0,0,0,0,,0,27,0,0,0,5,1,-29.781250,39.984375,5.101562,1449.250000,2309.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.747277,9,415.212161,1931.399448,,0,,,85.747277,,,0,0,0,0,
5.306247,1785251134.087226868,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,17,15,3,2,0,0,0,0,,0,28,0,0,0,5,1,-28.796875,39.640625,5.421875,1534.250000,2320.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,80.029523,10,553.115290,70.280042,,0,,,80.029523,,,0,0,0,0,
5.394339,1785251134.202128887,search_first_car,50,-28,-28,paper_search_first_vehicle,36,36,16,20,3,2,0,0,0,0,,0,29,0,0,0,5,1,-28.796875,32.390625,1.796875,1534.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.353968,9,417.738374,3538.835629,,0,,,85.353968,,,0,0,0,0,
5.483210,1785251134.202128887,search_first_car,50,-28,-28,paper_search_first_vehicle,36,36,16,20,3,2,0,0,0,0,,0,29,0,0,0,5,1,-28.796875,32.390625,1.796875,1534.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.353968,9,417.738374,3538.835629,,0,,,85.353968,,,0,0,0,0,
5.576572,1785251134.313083887,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,16,12,3,2,0,0,0,0,,0,30,0,0,0,5,1,-28.796875,32.390625,1.796875,1534.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,86.440801,8,374.070962,12136.216332,,0,,,86.440801,,,0,0,0,0,
5.664839,1785251134.427840948,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,17,16,3,2,0,0,0,0,,0,31,0,0,0,5,1,-28.796875,32.390625,1.796875,1534.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1632.500000,,-255.818969,,,,,0,86.940387,9,437.081001,11745.390806,,0,,,86.940387,,,0,0,0,0,
5.752563,1785251134.542640209,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,17,15,3,2,0,0,0,0,,0,32,0,0,0,5,1,-28.515625,32.390625,1.937500,1535.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,85.130689,9,427.670354,1970.433456,,0,,,85.130689,,,0,0,0,0,
5.840883,1785251134.653753042,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,18,15,3,2,0,0,0,0,,0,33,0,0,0,5,1,-27.781250,32.390625,2.304688,1566.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.408752,9,422.207119,234.157732,,0,,,84.408752,,,0,0,0,0,
5.929625,1785251134.653753042,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,18,15,3,2,0,0,0,0,,0,33,0,0,0,5,1,-27.781250,32.390625,2.304688,1566.250000,2315.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,,,0,84.408752,9,422.207119,234.157732,,0,,,84.408752,,,0,0,0,0,
