elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
0.000005,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.198784,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.292917,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.379583,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.464130,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.521666,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.604331,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.686540,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.775986,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.859892,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
0.942800,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.028980,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.114543,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.197765,1785205546.943701982,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.285494,1785205548.302874804,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1312.750000,
1.369673,1785205548.302874804,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1312.750000,
1.458162,1785205548.417405844,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,0,0,0,3,0,0,0,,,,,,,,,,,1311.500000,
1.546439,1785205548.529253006,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,0,0,0,4,0,0,0,,,,,,,,,,,1307.000000,
1.635610,1785205548.643451929,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,1,3,1,0,0,0,0,,,,,,,,,,,1311.750000,
1.722961,1785205548.754265070,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.816457,1785205548.754265070,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.250000,
1.904454,1785205548.869695902,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1311.000000,
1.992878,1785205548.980774879,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,3,0,0,0,,,,,,,,,,,1315.000000,
2.081179,1785205549.095790148,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,4,0,0,0,,,,,,,,,,,1312.750000,
2.166860,1785205549.095790148,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,4,0,0,0,,,,,,,,,,,1312.750000,
2.255331,1785205549.210046053,idle,0,0,-20,press_SPACE_to_start_straight_only,39,0,0,0,0,0,5,0,0,0,,,,,,,,,,,1310.750000,
2.347511,1785205549.321336031,idle,0,0,-20,press_SPACE_to_start_straight_only,39,0,0,0,0,0,6,0,0,0,,,,,,,,,,,1316.000000,
2.434903,1785205549.436037064,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,1,3,1,0,0,0,0,,,,,,,,,,,1314.000000,
2.523487,1785205549.550300837,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.000000,
2.611360,1785205549.550300837,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1311.000000,
2.698960,1785205549.662024975,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,2,0,0,0,,,,,,,,,,,1314.500000,
