elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
1.554626,1785205771.092167854,idle,0,0,-20,press_SPACE_to_start_straight_only,40,0,1,1,4,4,0,1,1,1,-5.703125,78.484375,36.390625,1814.250000,1217.500000,,,,,149.000000,1212.000000,
1.641092,1785205771.202708006,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,1,1,5,5,0,1,1,1,-23.718750,78.515625,27.398438,372.500000,1212.000000,,,,,151.250000,1209.000000,
1.730111,1785205771.317837000,idle,0,0,-20,press_SPACE_to_start_straight_only,50,0,1,1,4,6,0,1,1,1,-2.343750,78.515625,38.085938,1996.500000,1211.750000,,,,,148.750000,1209.250000,
1.821722,1785205771.317837000,idle,0,0,-20,press_SPACE_to_start_straight_only,50,0,1,1,4,6,0,1,1,1,-2.343750,78.515625,38.085938,1996.500000,1211.750000,,,,,148.750000,1209.250000,
1.910612,1785205771.434133053,idle,0,0,-20,press_SPACE_to_start_straight_only,41,0,1,1,4,7,0,1,1,1,-18.546875,78.546875,30.000000,1785.000000,1214.500000,,,,,148.750000,1209.500000,
1.998903,1785205771.543530941,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,1,1,7,8,0,1,1,1,-15.468750,75.312500,29.921875,1788.000000,1238.000000,,,,,151.000000,1190.500000,
2.087766,1785205771.655792236,idle,0,0,-20,press_SPACE_to_start_straight_only,41,0,1,1,8,9,0,1,1,1,-22.140625,75.078125,26.468750,1787.250000,1242.500000,,,,,148.500000,1186.000000,
2.176298,1785205771.769220114,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,1,1,7,10,0,1,1,1,-19.000000,74.906250,27.953125,1802.250000,1225.250000,,,,,149.000000,1179.750000,
2.264730,1785205771.769220114,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,1,1,7,10,0,1,1,1,-19.000000,74.906250,27.953125,1802.250000,1225.250000,,,,,149.000000,1179.750000,
2.358516,1785205771.884709835,idle,0,0,-20,press_SPACE_to_start_straight_only,48,0,1,1,7,11,0,1,1,1,-61.906250,74.953125,6.523438,1093.000000,1214.250000,,,,,275.250000,1179.000000,
2.448392,1785205771.995826006,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,1,1,5,12,0,1,1,1,-23.578125,76.796875,26.609375,1783.250000,1211.250000,,,,,277.250000,1193.500000,
2.535960,1785205772.109560013,idle,0,0,-20,press_SPACE_to_start_straight_only,41,0,1,1,7,13,0,1,1,1,-39.406250,74.109375,17.351562,1997.750000,1287.750000,,,,,277.250000,1202.250000,
2.625198,1785205772.221952915,idle,0,0,-20,press_SPACE_to_start_straight_only,32,0,1,0,0,0,1,1,1,0,,,,,,,,,,142.750000,,
2.713791,1785205772.221952915,idle,0,0,-20,press_SPACE_to_start_straight_only,32,0,1,0,0,0,1,1,1,0,,,,,,,,,,142.750000,,
2.801386,1785205772.336107016,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,1,0,0,0,2,1,1,0,,,,,,,,,,130.750000,,
2.893800,1785205772.447988987,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,0,0,0,0,3,1,0,0,,,,,,,,,,1223.500000,,
2.979282,1785205772.561744928,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,0,0,0,0,4,1,0,0,,,,,,,,,,1437.750000,,
3.067739,1785205772.673393965,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,0,0,0,0,5,1,0,0,,,,,,,,,,1412.000000,,
3.155235,1785205772.673393965,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,0,0,0,0,5,1,0,0,,,,,,,,,,1412.000000,,
3.244772,1785205772.788297892,idle,0,0,-20,press_SPACE_to_start_straight_only,56,0,0,1,6,1,0,1,0,0,,,,,,,,,,1213.000000,1193.000000,
3.333871,1785205772.899391890,idle,0,0,-20,press_SPACE_to_start_straight_only,60,0,1,1,6,2,0,2,0,0,,,,,,,,,,1163.000000,1164.000000,
3.428191,1785205773.014469862,idle,0,0,-20,press_SPACE_to_start_straight_only,62,0,1,1,6,3,0,2,0,0,,,,,,,,,,1302.000000,1162.000000,
3.517417,1785205773.014469862,idle,0,0,-20,press_SPACE_to_start_straight_only,62,0,1,1,6,3,0,2,0,0,,,,,,,,,,1302.000000,1162.000000,
3.606399,1785205773.126090050,idle,0,0,-20,press_SPACE_to_start_straight_only,42,0,1,1,5,4,0,2,0,0,,,,,,,,,,1501.750000,1202.000000,
3.694905,1785205773.239609003,idle,0,0,-20,press_SPACE_to_start_straight_only,42,0,1,1,5,5,0,2,0,0,,,,,,,,,,1529.000000,1211.500000,
3.782553,1785205773.352257013,idle,0,0,-20,press_SPACE_to_start_straight_only,44,0,1,1,5,6,0,2,0,0,,,,,,,,,,1499.500000,1210.750000,
3.871075,1785205773.466398001,idle,0,0,-20,press_SPACE_to_start_straight_only,46,0,1,1,6,7,0,2,0,0,,,,,,,,,,1456.750000,1202.750000,
3.964753,1785205773.466398001,idle,0,0,-20,press_SPACE_to_start_straight_only,46,0,1,1,6,7,0,2,0,0,,,,,,,,,,1456.750000,1202.750000,
4.053832,1785205773.577188015,idle,0,0,-20,press_SPACE_to_start_straight_only,47,0,1,1,6,8,0,2,0,0,,,,,,,,,,1402.250000,1192.750000,
4.142828,1785205773.692605972,idle,0,0,-20,press_SPACE_to_start_straight_only,47,0,1,1,7,9,0,2,0,0,,,,,,,,,,1405.500000,1187.000000,
4.231547,1785205773.803102970,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,1,1,7,10,0,2,1,0,,,,,,,,,,135.250000,1197.500000,
4.320662,1785205773.918167114,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,0,0,0,1,2,0,0,,,,,,,,,,,1250.500000,
4.409514,1785205773.918167114,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,0,0,0,1,2,0,0,,,,,,,,,,,1250.500000,
4.502511,1785205774.036260128,idle,0,0,-20,press_SPACE_to_start_straight_only,48,0,1,0,0,0,2,2,0,0,,,,,,,,,,,,
4.589865,1785205774.154366016,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,3,2,0,0,,,,,,,,,,1968.250000,,
4.678192,1785205774.268015146,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,0,0,0,4,2,0,0,,,,,,,,,,1657.000000,,
4.766710,1785205774.268015146,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,0,0,0,0,4,2,0,0,,,,,,,,,,1657.000000,,
4.855470,1785205774.382885218,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,5,2,0,0,,,,,,,,,,1455.750000,,
4.943721,1785205774.497535944,idle,0,0,-20,press_SPACE_to_start_straight_only,41,0,0,0,0,0,6,2,0,0,,,,,,,,,,1223.250000,,
5.037738,1785205774.609674931,idle,0,0,-20,press_SPACE_to_start_straight_only,56,0,0,1,6,1,0,2,0,0,,,,,,,,,,1083.500000,1165.000000,
5.128709,1785205774.723569870,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,1,1,6,2,0,3,1,1,-1.781250,0.015625,-0.882812,595.500000,604.500000,,,,,,1140.250000,
5.216987,1785205774.723569870,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,1,1,6,2,0,3,1,1,-1.781250,0.015625,-0.882812,595.500000,604.500000,,,,,,1140.250000,
5.306425,1785205774.835156918,idle,0,0,-20,press_SPACE_to_start_straight_only,67,0,1,1,7,3,0,3,1,1,-1.578125,0.125000,-0.726562,536.000000,540.500000,,,,,,1134.750000,
5.396389,1785205774.949902058,idle,0,0,-20,press_SPACE_to_start_straight_only,70,0,1,1,6,4,0,3,0,0,,,,,,,,,,1188.500000,1137.000000,
5.486216,1785205775.061079025,idle,0,0,-20,press_SPACE_to_start_straight_only,59,0,1,1,8,5,0,3,0,0,,,,,,,,,,1167.000000,1150.500000,
5.580048,1785205775.175442934,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,1,1,9,6,0,3,1,1,-0.812500,0.937500,0.062500,582.250000,597.000000,,,,,,1129.750000,
5.669370,1785205775.175442934,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,1,1,9,6,0,3,1,1,-0.812500,0.937500,0.062500,582.250000,597.000000,,,,,,1129.750000,
5.758960,1785205775.290889978,idle,0,0,-20,press_SPACE_to_start_straight_only,67,0,1,1,8,7,0,3,1,1,-1.015625,0.812500,-0.101562,472.250000,479.250000,,,,,,1124.250000,
5.848886,1785205775.401767015,idle,0,0,-20,press_SPACE_to_start_straight_only,61,0,1,1,6,8,0,3,1,1,-1.328125,0.468750,-0.429688,420.000000,424.750000,,,,,,1119.750000,
5.937390,1785205775.517090082,idle,0,0,-20,press_SPACE_to_start_straight_only,46,0,1,0,0,0,1,3,1,1,-1.265625,0.343750,-0.460938,186.500000,186.250000,,,,,,1247.000000,
6.026293,1785205775.631542921,idle,0,0,-20,press_SPACE_to_start_straight_only,70,0,1,0,0,0,2,3,1,1,-1.140625,0.406250,-0.367188,521.250000,518.250000,,,,,332.500000,1149.250000,
6.120132,1785205775.631542921,idle,0,0,-20,press_SPACE_to_start_straight_only,70,0,1,0,0,0,2,3,1,1,-1.140625,0.406250,-0.367188,521.250000,518.250000,,,,,332.500000,1149.250000,
6.210144,1785205775.745919943,idle,0,0,-20,press_SPACE_to_start_straight_only,74,0,1,1,8,1,0,3,0,1,-1.359375,0.218750,-0.570312,771.500000,766.750000,,,,,1741.250000,1103.750000,
6.300666,1785205775.857531786,idle,0,0,-20,press_SPACE_to_start_straight_only,58,0,1,1,9,2,0,3,0,0,,,,,,,,,,1581.750000,1121.000000,
6.389880,1785205775.971755028,idle,0,0,-20,press_SPACE_to_start_straight_only,33,0,1,0,0,0,1,3,0,0,,,,,,,,,,1711.250000,,
6.478081,1785205776.082777023,idle,0,0,-20,press_SPACE_to_start_straight_only,21,0,1,0,0,0,2,3,0,0,,,,,,,,,,,,
6.563787,1785205776.082777023,idle,0,0,-20,press_SPACE_to_start_straight_only,21,0,1,0,0,0,2,3,0,0,,,,,,,,,,,,
6.655819,1785205776.198261976,idle,0,0,-20,press_SPACE_to_start_straight_only,40,0,1,1,9,1,0,3,0,0,,,,,,,,,,,1143.000000,
6.743529,1785205776.312216997,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,1,1,8,2,0,3,0,0,,,,,,,,,,,1180.250000,
6.831772,1785205776.423718929,idle,0,0,-20,press_SPACE_to_start_straight_only,40,0,1,1,7,3,0,3,0,0,,,,,,,,,,,1186.250000,
6.918972,1785205776.423718929,idle,0,0,-20,press_SPACE_to_start_straight_only,40,0,1,1,7,3,0,3,0,0,,,,,,,,,,,1186.250000,
7.005449,1785205776.537688971,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,1,7,4,0,3,0,0,,,,,,,,,,,1187.250000,
7.092949,1785205776.649780989,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,1,1,8,5,0,3,0,0,,,,,,,,,,,1167.250000,
7.185267,1785205776.764930010,idle,0,0,-20,press_SPACE_to_start_straight_only,35,0,1,1,7,6,0,3,0,0,,,,,,,,,,,1176.250000,
7.273214,1785205776.875178099,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,1,1,8,7,0,3,0,0,,,,,,,,,,,1181.250000,
7.361218,1785205776.875178099,idle,0,0,-20,press_SPACE_to_start_straight_only,34,0,1,1,8,7,0,3,0,0,,,,,,,,,,,1181.250000,
7.449286,1785205776.990086794,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,1,6,8,0,3,0,0,,,,,,,,,,,1197.000000,
7.538023,1785205777.101390123,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,1,1,6,9,0,3,0,0,,,,,,,,,,,1209.250000,
7.626944,1785205777.216022015,idle,0,0,-20,press_SPACE_to_start_straight_only,31,0,1,1,6,10,0,3,0,0,,,,,,,,,,,1207.000000,
7.715985,1785205777.216022015,idle,0,0,-20,press_SPACE_to_start_straight_only,31,0,1,1,6,10,0,3,0,0,,,,,,,,,,,1207.000000,
7.804181,1785205777.328205109,idle,0,0,-20,press_SPACE_to_start_straight_only,35,0,1,1,6,11,0,3,0,0,,,,,,,,,,,1226.000000,
7.892107,1785205777.442249060,idle,0,0,-20,press_SPACE_to_start_straight_only,29,0,1,1,4,12,0,3,0,0,,,,,,,,,,,1225.750000,
7.979994,1785205777.553392172,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,1,4,13,0,3,0,0,,,,,,,,,,,1213.250000,
8.068791,1785205777.665596008,idle,0,0,-20,press_SPACE_to_start_straight_only,28,0,1,0,0,0,1,3,0,0,,,,,,,,,,1987.250000,1292.000000,
8.156704,1785205777.665596008,idle,0,0,-20,press_SPACE_to_start_straight_only,28,0,1,0,0,0,1,3,0,0,,,,,,,,,,1987.250000,1292.000000,
8.249610,1785205777.779190063,idle,0,0,-20,press_SPACE_to_start_straight_only,28,0,1,0,0,0,2,3,0,0,,,,,,,,,,,,
8.337671,1785205777.893846035,idle,0,0,-20,press_SPACE_to_start_straight_only,30,0,0,0,0,0,3,3,0,0,,,,,,,,,,,,
8.425565,1785205778.005374908,idle,0,0,-20,press_SPACE_to_start_straight_only,55,0,0,1,3,1,0,3,0,0,,,,,,,,,,,1229.500000,
8.513667,1785205778.005374908,idle,0,0,-20,press_SPACE_to_start_straight_only,55,0,0,1,3,1,0,3,0,0,,,,,,,,,,,1229.500000,
8.602745,1785205778.120512962,idle,0,0,-20,press_SPACE_to_start_straight_only,58,0,1,1,9,2,0,4,1,0,,,,,,,,,,293.750000,1137.000000,
8.691483,1785205778.231866837,idle,0,0,-20,press_SPACE_to_start_straight_only,63,0,1,1,4,3,0,4,1,0,,,,,,,,,,288.750000,1187.500000,
8.784135,1785205778.346179008,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,1,1,6,4,0,4,1,1,-88.250000,82.171875,-3.039062,305.000000,1168.500000,,,,,296.500000,1121.500000,
8.872780,1785205778.457584143,idle,0,0,-20,press_SPACE_to_start_straight_only,72,0,1,1,8,5,0,4,1,1,-91.640625,78.843750,-6.398438,312.500000,1165.250000,,,,,305.500000,1122.250000,
8.961033,1785205778.457584143,idle,0,0,-20,press_SPACE_to_start_straight_only,72,0,1,1,8,5,0,4,1,1,-91.640625,78.843750,-6.398438,312.500000,1165.250000,,,,,305.500000,1122.250000,
9.050740,1785205778.571809053,idle,0,0,-20,press_SPACE_to_start_straight_only,70,0,1,1,9,6,0,4,1,1,-93.531250,78.046875,-7.742188,317.250000,1250.750000,,,,,185.500000,1123.750000,
9.140189,1785205778.683459044,idle,0,0,-20,press_SPACE_to_start_straight_only,66,0,1,1,3,7,0,4,1,1,-92.875000,87.296875,-2.789063,319.750000,1234.750000,,,,,184.750000,1211.750000,
9.228587,1785205778.797058105,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,1,0,0,0,1,4,1,0,,,,,,,,,,179.500000,1446.000000,
9.320978,1785205778.910005093,idle,0,0,-20,press_SPACE_to_start_straight_only,63,0,1,0,0,0,2,4,1,0,,,,,,,,,,180.750000,,
9.409050,1785205778.910005093,idle,0,0,-20,press_SPACE_to_start_straight_only,63,0,1,0,0,0,2,4,1,0,,,,,,,,,,180.750000,,
9.497251,1785205779.024079084,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,0,0,0,0,3,4,1,0,,,,,,,,,,181.000000,,
9.585269,1785205779.135475874,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,0,0,0,0,4,4,1,0,,,,,,,,,,182.750000,,
9.673486,1785205779.250505924,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,0,0,0,0,5,4,1,0,,,,,,,,,,181.500000,1440.000000,
9.761898,1785205779.361266851,idle,0,0,-20,press_SPACE_to_start_straight_only,62,0,0,0,0,0,6,4,1,0,,,,,,,,,,182.250000,,
9.854732,1785205779.361266851,idle,0,0,-20,press_SPACE_to_start_straight_only,62,0,0,0,0,0,6,4,1,0,,,,,,,,,,182.250000,,
9.942395,1785205779.476449013,idle,0,0,-20,press_SPACE_to_start_straight_only,65,0,0,0,0,0,7,4,1,0,,,,,,,,,,181.000000,,
10.030635,1785205779.587136030,idle,0,0,-20,press_SPACE_to_start_straight_only,61,0,0,0,0,0,8,4,1,0,,,,,,,,,,178.750000,,
10.117917,1785205779.702750921,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,0,0,0,0,9,4,1,0,,,,,,,,,,179.500000,,
10.205941,1785205779.702750921,idle,0,0,-20,press_SPACE_to_start_straight_only,64,0,0,0,0,0,9,4,1,0,,,,,,,,,,179.500000,,
10.294795,1785205779.813782930,idle,0,0,-20,press_SPACE_to_start_straight_only,66,0,0,0,0,0,10,4,1,0,,,,,,,,,,178.250000,,
10.387168,1785205779.924945831,idle,0,0,-20,press_SPACE_to_start_straight_only,70,0,0,0,0,0,11,4,1,0,,,,,,,,,,176.250000,,
10.474434,1785205780.039954901,idle,0,0,-20,press_SPACE_to_start_straight_only,69,0,0,0,0,0,12,4,1,0,,,,,,,,,,176.750000,,
10.563351,1785205780.151062012,idle,0,0,-20,press_SPACE_to_start_straight_only,68,0,0,0,0,0,13,4,1,0,,,,,,,,,,177.500000,,
10.651246,1785205780.151062012,idle,0,0,-20,press_SPACE_to_start_straight_only,68,0,0,0,0,0,13,4,1,0,,,,,,,,,,177.500000,,
10.737312,1785205780.264991045,idle,0,0,-20,press_SPACE_to_start_straight_only,60,0,0,0,0,0,14,4,1,0,,,,,,,,,,177.500000,,
10.825964,1785205780.377582073,idle,0,0,-20,press_SPACE_to_start_straight_only,58,0,0,0,0,0,15,4,1,0,,,,,,,,,,174.250000,,
10.919293,1785205780.491806030,idle,0,0,-20,press_SPACE_to_start_straight_only,57,0,0,0,0,0,16,4,1,0,,,,,,,,,,169.750000,,
11.007905,1785205780.602803946,idle,0,0,-20,press_SPACE_to_start_straight_only,55,0,0,0,0,0,17,4,1,0,,,,,,,,,,162.750000,,
11.096321,1785205780.602803946,idle,0,0,-20,press_SPACE_to_start_straight_only,55,0,0,0,0,0,17,4,1,0,,,,,,,,,,162.750000,,
11.185026,1785205780.717679024,idle,0,0,-20,press_SPACE_to_start_straight_only,54,0,0,0,0,0,18,4,1,0,,,,,,,,,,162.500000,,
11.273602,1785205780.828685045,idle,0,0,-20,press_SPACE_to_start_straight_only,49,0,0,0,0,0,19,4,1,0,,,,,,,,,,163.750000,,
11.361310,1785205780.943340063,idle,0,0,-20,press_SPACE_to_start_straight_only,43,0,0,0,0,0,20,4,1,0,,,,,,,,,,153.750000,,
11.454100,1785205781.054611921,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,21,4,1,0,,,,,,,,,,291.750000,,
11.542028,1785205781.054611921,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,21,4,1,0,,,,,,,,,,291.750000,,
11.630393,1785205781.169902086,idle,0,0,-20,press_SPACE_to_start_straight_only,35,0,0,0,0,0,22,4,0,0,,,,,,,,,,,,
11.717484,1785205781.280462027,idle,0,0,-20,press_SPACE_to_start_straight_only,37,0,0,0,0,0,23,4,0,0,,,,,,,,,,,,
11.805051,1785205781.394928932,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,24,4,0,0,,,,,,,,,,,,
11.893160,1785205781.394928932,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,24,4,0,0,,,,,,,,,,,,
11.985245,1785205781.506637096,idle,0,0,-20,press_SPACE_to_start_straight_only,40,0,0,0,0,0,25,4,0,0,,,,,,,,,,,,
12.073201,1785205781.622019053,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,0,0,0,0,26,4,0,0,,,,,,,,,,1621.250000,,
12.160861,1785205781.732736111,idle,0,0,-20,press_SPACE_to_start_straight_only,35,0,0,0,0,0,27,4,0,0,,,,,,,,,,1291.000000,,
12.248726,1785205781.846966982,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,28,4,0,0,,,,,,,,,,1346.000000,,
12.335826,1785205781.846966982,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,28,4,0,0,,,,,,,,,,1346.000000,,
12.424961,1785205781.959263086,idle,0,0,-20,press_SPACE_to_start_straight_only,44,0,0,0,0,0,29,4,0,0,,,,,,,,,,1254.500000,,
12.518299,1785205782.073334932,idle,0,0,-20,press_SPACE_to_start_straight_only,45,0,0,0,0,0,30,4,0,0,,,,,,,,,,1250.500000,,
12.606044,1785205782.184796810,idle,0,0,-20,press_SPACE_to_start_straight_only,32,0,0,0,0,0,31,4,0,0,,,,,,,,,,,,
12.693698,1785205782.295829058,idle,0,0,-20,press_SPACE_to_start_straight_only,42,0,0,1,4,1,0,4,0,0,,,,,,,,,,,1219.500000,
12.782004,1785205782.295829058,idle,0,0,-20,press_SPACE_to_start_straight_only,42,0,0,1,4,1,0,4,0,0,,,,,,,,,,,1219.500000,
12.871263,1785205782.410264969,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,1,8,2,0,5,0,0,,,,,,,,,,1974.500000,1181.000000,
12.958793,1785205782.522897959,idle,0,0,-20,press_SPACE_to_start_straight_only,32,0,1,1,5,3,0,5,0,0,,,,,,,,,,1947.750000,1221.000000,
13.050735,1785205782.637366056,idle,0,0,-20,press_SPACE_to_start_straight_only,31,0,1,1,9,4,0,5,0,1,-66.625000,74.968750,4.171875,1992.500000,1294.500000,,,,,1836.750000,1167.250000,
13.139672,1785205782.637366056,idle,0,0,-20,press_SPACE_to_start_straight_only,31,0,1,1,9,4,0,5,0,1,-66.625000,74.968750,4.171875,1992.500000,1294.500000,,,,,1836.750000,1167.250000,
13.228315,1785205782.748063087,idle,0,0,-20,press_SPACE_to_start_straight_only,35,0,1,1,7,5,0,5,0,0,,,,,,,,,,,1171.500000,
13.316860,1785205782.862703085,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,1,1,8,6,0,5,0,0,,,,,,,,,,,1164.500000,
13.405408,1785205782.974458218,idle,0,0,-20,press_SPACE_to_start_straight_only,36,0,1,1,7,7,0,5,0,0,,,,,,,,,,,1158.750000,
13.493854,1785205783.088886976,idle,0,0,-20,press_SPACE_to_start_straight_only,44,0,1,1,8,8,0,5,0,0,,,,,,,,,,,1147.750000,
13.586489,1785205783.088886976,idle,0,0,-20,press_SPACE_to_start_straight_only,44,0,1,1,8,8,0,5,0,0,,,,,,,,,,,1147.750000,
13.673880,1785205783.199951172,idle,0,0,-20,press_SPACE_to_start_straight_only,42,0,1,1,7,9,0,5,0,0,,,,,,,,,,,1133.250000,
13.762867,1785205783.314695835,idle,0,0,-20,press_SPACE_to_start_straight_only,39,0,1,1,6,10,0,5,1,0,,,,,,,,,,307.000000,1133.250000,
13.850630,1785205783.429641962,idle,0,0,-20,press_SPACE_to_start_straight_only,32,0,1,1,7,11,0,5,1,0,,,,,,,,,,306.250000,1139.750000,
13.939864,1785205783.541300058,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,1,1,7,12,0,5,0,1,-35.828125,81.500000,22.835938,1983.250000,1174.000000,,,,,,1141.500000,
14.029491,1785205783.541300058,idle,0,0,-20,press_SPACE_to_start_straight_only,38,0,1,1,7,12,0,5,0,1,-35.828125,81.500000,22.835938,1983.250000,1174.000000,,,,,,1141.500000,
14.123761,1785205783.652168036,idle,0,0,-20,press_SPACE_to_start_straight_only,56,0,1,1,8,13,0,5,0,0,,,,,,,,,,1740.500000,1142.750000,
