elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
6.513024,1785205333.010625124,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,48,0,0,0,,,,,,,,,,,,
6.606124,1785205333.124800920,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,
6.694050,1785205333.124800920,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,
6.782290,1785205333.239907026,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,50,0,0,0,,,,,,,,,,,,
6.870883,1785205333.351722956,idle,0,0,-5,press_SPACE_to_start_straight_only,66,0,0,0,0,0,51,0,0,0,,,,,,,,,,,,
6.958809,1785205333.466161013,idle,0,0,-5,press_SPACE_to_start_straight_only,62,0,0,0,0,0,52,0,0,0,,,,,,,,,,,,
7.046908,1785205333.581131935,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
7.138680,1785205333.581131935,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
7.226802,1785205333.691916943,idle,0,0,-5,press_SPACE_to_start_straight_only,66,0,0,0,0,0,54,0,0,0,,,,,,,,,,,,
7.314660,1785205333.806555986,idle,0,0,-5,press_SPACE_to_start_straight_only,65,0,0,0,0,0,55,0,0,0,,,,,,,,,,,,
7.402941,1785205333.921515942,idle,0,0,-5,press_SPACE_to_start_straight_only,69,0,0,0,0,0,56,0,0,0,,,,,,,,,,,,
7.491670,1785205333.921515942,idle,0,0,-5,press_SPACE_to_start_straight_only,69,0,0,0,0,0,56,0,0,0,,,,,,,,,,,,
7.580095,1785205334.032240152,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,
7.673810,1785205334.146553993,idle,0,0,-5,press_SPACE_to_start_straight_only,67,0,0,0,0,0,58,0,0,0,,,,,,,,,,,,
7.760277,1785205334.262270927,idle,0,0,-5,press_SPACE_to_start_straight_only,61,0,0,0,0,0,59,0,0,0,,,,,,,,,,,,
7.849526,1785205334.372919083,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
7.938564,1785205334.372919083,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
8.027487,1785205334.488176823,idle,0,0,-5,press_SPACE_to_start_straight_only,66,0,0,0,0,0,61,0,0,0,,,,,,,,,,,,
8.115803,1785205334.599040031,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,62,0,0,0,,,,,,,,,,,,
8.208669,1785205334.713108063,idle,0,0,-5,press_SPACE_to_start_straight_only,63,0,0,0,0,0,63,0,0,0,,,,,,,,,,,,
8.296600,1785205334.828643084,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
8.384394,1785205334.828643084,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
8.473123,1785205334.939814806,idle,0,0,-5,press_SPACE_to_start_straight_only,65,0,0,0,0,0,65,0,0,0,,,,,,,,,,,,
8.561083,1785205335.054212093,idle,0,0,-5,press_SPACE_to_start_straight_only,66,0,0,0,0,0,66,0,0,0,,,,,,,,,,,,
8.649298,1785205335.169177055,idle,0,0,-5,press_SPACE_to_start_straight_only,68,0,0,0,0,0,67,0,0,0,,,,,,,,,,,,
8.741509,1785205335.169177055,idle,0,0,-5,press_SPACE_to_start_straight_only,68,0,0,0,0,0,67,0,0,0,,,,,,,,,,,,
8.829485,1785205335.283162117,idle,0,0,-5,press_SPACE_to_start_straight_only,62,0,0,0,0,0,68,0,0,0,,,,,,,,,,,,
8.917824,1785205335.394880056,idle,0,0,-5,press_SPACE_to_start_straight_only,66,0,0,0,0,0,69,0,0,0,,,,,,,,,,,,
9.006053,1785205335.509446859,idle,0,0,-5,press_SPACE_to_start_straight_only,62,0,0,0,0,0,70,0,0,0,,,,,,,,,,,,
9.094091,1785205335.620677233,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,71,0,0,0,,,,,,,,,,,,
9.182647,1785205335.620677233,idle,0,0,-5,press_SPACE_to_start_straight_only,64,0,0,0,0,0,71,0,0,0,,,,,,,,,,,,
9.275638,1785205335.735473871,idle,0,0,-5,press_SPACE_to_start_straight_only,65,0,0,0,0,0,72,0,0,0,,,,,,,,,,,,
9.358686,1785205335.850813866,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,
9.444975,1785205335.961796045,search_first_car,80,-5,-5,straight_only_lidar_observation,61,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,
9.532092,1785205335.961796045,search_first_car,80,-5,-5,straight_only_lidar_observation,61,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,
9.620412,1785205336.076836109,search_first_car,80,-5,-5,straight_only_lidar_observation,61,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,
9.707229,1785205336.191200018,search_first_car,80,-5,-5,straight_only_lidar_observation,61,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,
9.799955,1785205336.301804066,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,
9.888387,1785205336.416352034,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,
9.976547,1785205336.416352034,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,
10.064526,1785205336.531761885,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,7,0,0,0,,,,,,,,,,,,
10.153305,1785205336.642480135,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,8,0,0,0,,,,,,,,,,,,
10.241117,1785205336.758045912,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,9,0,0,0,,,,,,,,,,,,
10.334031,1785205336.758045912,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,9,0,0,0,,,,,,,,,,,,
10.422323,1785205336.872933149,search_first_car,80,-5,-5,straight_only_lidar_observation,63,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,
10.509870,1785205336.983800173,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,
10.598691,1785205337.098073006,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,12,0,0,0,,,,,,,,,,,,
10.686211,1785205337.212054968,search_first_car,80,-5,-5,straight_only_lidar_observation,71,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
10.775039,1785205337.212054968,search_first_car,80,-5,-5,straight_only_lidar_observation,71,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
10.867736,1785205337.324666977,search_first_car,80,-5,-5,straight_only_lidar_observation,75,0,0,0,0,0,14,0,0,0,,,,,,,,,,,,
10.955995,1785205337.438817978,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,15,0,0,0,,,,,,,,,,,,
11.043252,1785205337.553678036,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,16,0,0,0,,,,,,,,,,,,
11.131827,1785205337.665035009,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
11.220702,1785205337.665035009,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
11.308432,1785205337.779530048,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,18,0,0,0,,,,,,,,,,,,
11.401466,1785205337.894117117,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,19,0,0,0,,,,,,,,,,,,
11.488563,1785205338.005135775,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,20,0,0,0,,,,,,,,,,,,
11.577066,1785205338.005135775,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,20,0,0,0,,,,,,,,,,,,
11.666054,1785205338.119491100,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,21,0,0,0,,,,,,,,,,,,
11.753382,1785205338.231702089,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,22,0,0,0,,,,,,,,,,,,
11.840540,1785205338.345453978,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,23,0,0,0,,,,,,,,,,,,
11.932316,1785205338.460163116,search_first_car,80,-5,-5,straight_only_lidar_observation,73,0,0,0,0,0,24,0,0,0,,,,,,,,,,,,
12.020928,1785205338.460163116,search_first_car,80,-5,-5,straight_only_lidar_observation,73,0,0,0,0,0,24,0,0,0,,,,,,,,,,,,
12.109389,1785205338.572441101,search_first_car,80,-5,-5,straight_only_lidar_observation,76,0,0,0,0,0,25,0,0,0,,,,,,,,,,,,
12.196889,1785205338.686533928,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,26,0,0,0,,,,,,,,,,,,
12.284393,1785205338.800762892,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,27,0,0,0,,,,,,,,,,,,
12.372454,1785205338.800762892,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,27,0,0,0,,,,,,,,,,,,
12.466343,1785205338.912817955,search_first_car,80,-5,-5,straight_only_lidar_observation,72,0,0,0,0,0,28,0,0,0,,,,,,,,,,,,
12.554054,1785205339.027634859,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,29,0,0,0,,,,,,,,,,,,
12.642065,1785205339.142691135,search_first_car,80,-5,-5,straight_only_lidar_observation,75,0,0,0,0,0,30,0,0,0,,,,,,,,,,,,
12.729487,1785205339.253678083,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,31,0,0,0,,,,,,,,,,,,
12.817717,1785205339.253678083,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,31,0,0,0,,,,,,,,,,,,
12.906411,1785205339.367913008,search_first_car,80,-5,-5,straight_only_lidar_observation,68,0,0,0,0,0,32,0,0,0,,,,,,,,,,,,
12.999431,1785205339.483024836,search_first_car,80,-5,-5,straight_only_lidar_observation,76,0,0,0,0,0,33,0,0,0,,,,,,,,,,,,
13.086607,1785205339.593351841,search_first_car,80,-5,-5,straight_only_lidar_observation,78,0,0,0,0,0,34,0,0,0,,,,,,,,,,,,
13.174467,1785205339.708741188,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,35,0,0,0,,,,,,,,,,,,
13.262102,1785205339.708741188,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,35,0,0,0,,,,,,,,,,,,
13.350399,1785205339.819824934,search_first_car,80,-5,-5,straight_only_lidar_observation,77,0,0,0,0,0,36,0,0,0,,,,,,,,,,,,
13.439144,1785205339.934168100,search_first_car,80,-5,-5,straight_only_lidar_observation,76,0,0,0,0,0,37,0,0,0,,,,,,,,,,,,
13.532229,1785205340.048666000,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,38,0,0,0,,,,,,,,,,,,
13.620367,1785205340.048666000,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,38,0,0,0,,,,,,,,,,,,
13.708446,1785205340.161098003,search_first_car,80,-5,-5,straight_only_lidar_observation,72,0,0,0,0,0,39,0,0,0,,,,,,,,,,,,
13.797189,1785205340.275403976,search_first_car,80,-5,-5,straight_only_lidar_observation,66,0,0,0,0,0,40,0,0,0,,,,,,,,,,,,
13.885042,1785205340.389680862,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,41,0,0,0,,,,,,,,,,,,
13.973639,1785205340.501338959,search_first_car,80,-5,-5,straight_only_lidar_observation,60,0,0,0,0,0,42,0,0,0,,,,,,,,,,,,
14.066316,1785205340.501338959,search_first_car,80,-5,-5,straight_only_lidar_observation,60,0,0,0,0,0,42,0,0,0,,,,,,,,,,,,
14.154713,1785205340.616259098,search_first_car,80,-5,-5,straight_only_lidar_observation,67,0,0,0,0,0,43,0,0,0,,,,,,,,,,,,
14.242815,1785205340.730443001,search_first_car,80,-5,-5,straight_only_lidar_observation,55,0,0,0,0,0,44,0,0,0,,,,,,,,,,,,
14.331030,1785205340.841935873,search_first_car,80,-5,-5,straight_only_lidar_observation,58,0,0,0,0,0,45,0,0,0,,,,,,,,,,,,
14.419637,1785205340.956015110,search_first_car,80,-5,-5,straight_only_lidar_observation,65,0,0,0,0,0,46,0,0,0,,,,,,,,,,,,
14.506981,1785205340.956015110,search_first_car,80,-5,-5,straight_only_lidar_observation,65,0,0,0,0,0,46,0,0,0,,,,,,,,,,,,
14.599953,1785205341.068059921,search_first_car,80,-5,-5,straight_only_lidar_observation,56,0,0,0,0,0,47,0,0,0,,,,,,,,,,,,
14.687943,1785205341.182400942,search_first_car,80,-5,-5,straight_only_lidar_observation,51,0,0,0,0,0,48,0,0,0,,,,,,,,,,,,
14.776305,1785205341.297194958,search_first_car,80,-5,-5,straight_only_lidar_observation,54,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,
14.863993,1785205341.297194958,search_first_car,80,-5,-5,straight_only_lidar_observation,54,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,
14.952570,1785205341.408718109,search_first_car,80,-5,-5,straight_only_lidar_observation,55,0,0,0,0,0,50,0,0,0,,,,,,,,,,,,
15.041200,1785205341.523319006,search_first_car,80,-5,-5,straight_only_lidar_observation,63,0,0,0,0,0,51,0,0,0,,,,,,,,,,,,
15.132634,1785205341.637284040,search_first_car,80,-5,-5,straight_only_lidar_observation,59,0,0,0,0,0,52,0,0,0,,,,,,,,,,,,
15.220680,1785205341.748858213,search_first_car,80,-5,-5,straight_only_lidar_observation,63,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
15.308795,1785205341.748858213,search_first_car,80,-5,-5,straight_only_lidar_observation,63,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
15.397252,1785205341.863835812,search_first_car,80,-5,-5,straight_only_lidar_observation,60,0,0,0,0,0,54,0,0,0,,,,,,,,,,,,
15.485748,1785205341.974715948,search_first_car,80,-5,-5,straight_only_lidar_observation,64,0,0,0,0,0,55,0,0,0,,,,,,,,,,,,
15.574499,1785205342.089191914,search_first_car,80,-5,-5,straight_only_lidar_observation,64,0,0,0,0,0,56,0,0,0,,,,,,,,,,,,
15.666625,1785205342.203788042,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,
15.754357,1785205342.203788042,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,
15.842862,1785205342.316085100,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,58,0,0,0,,,,,,,,,,,,
15.930467,1785205342.429905891,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,59,0,0,0,,,,,,,,,,,,
16.018265,1785205342.545015097,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
16.107038,1785205342.545015097,search_first_car,80,-5,-5,straight_only_lidar_observation,69,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
16.199646,1785205342.656654119,search_first_car,80,-5,-5,straight_only_lidar_observation,71,0,0,0,0,0,61,0,0,0,,,,,,,,,,,,
16.285705,1785205342.770719051,search_first_car,80,-5,-5,straight_only_lidar_observation,74,0,0,0,0,0,62,0,0,0,,,,,,,,,,,,
16.374160,1785205342.882498980,search_first_car,80,-5,-5,straight_only_lidar_observation,78,0,0,0,0,0,63,0,0,0,,,,,,,,,,,,
16.462954,1785205342.997058153,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
16.550643,1785205342.997058153,search_first_car,80,-5,-5,straight_only_lidar_observation,70,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
16.639290,1785205343.111021996,search_first_car,80,-5,-5,straight_only_lidar_observation,73,0,0,0,0,0,65,0,0,0,,,,,,,,,,,,
