elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
1.367807,1785205394.093818188,idle,0,0,-15,press_SPACE_to_start_straight_only,59,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
1.455914,1785205394.093818188,idle,0,0,-15,press_SPACE_to_start_straight_only,59,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
1.542694,1785205394.205049038,idle,0,0,-15,press_SPACE_to_start_straight_only,64,0,0,0,0,0,14,0,0,0,,,,,,,,,,,,
1.630787,1785205394.320291042,idle,0,0,-15,press_SPACE_to_start_straight_only,60,0,0,0,0,0,15,0,0,0,,,,,,,,,,,,
1.716595,1785205394.431009054,idle,0,0,-15,press_SPACE_to_start_straight_only,59,0,0,0,0,0,16,0,0,0,,,,,,,,,,,,
1.809778,1785205394.545717955,idle,0,0,-15,press_SPACE_to_start_straight_only,64,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
1.898582,1785205394.545717955,idle,0,0,-15,press_SPACE_to_start_straight_only,64,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
1.987658,1785205394.660840988,idle,0,0,-15,press_SPACE_to_start_straight_only,67,0,0,0,0,0,18,0,0,0,,,,,,,,,,,,
2.075646,1785205394.775393963,idle,0,0,-15,press_SPACE_to_start_straight_only,63,0,0,0,0,0,19,0,0,0,,,,,,,,,,,,
2.163266,1785205394.886728048,idle,0,0,-15,press_SPACE_to_start_straight_only,62,0,0,0,0,0,20,0,0,0,,,,,,,,,,,,
2.251612,1785205394.886728048,idle,0,0,-15,press_SPACE_to_start_straight_only,62,0,0,0,0,0,20,0,0,0,,,,,,,,,,,,
2.344633,1785205395.000766039,idle,0,0,-15,press_SPACE_to_start_straight_only,61,0,0,0,0,0,21,0,0,0,,,,,,,,,,,,
2.433287,1785205395.113243818,idle,0,0,-15,press_SPACE_to_start_straight_only,62,0,0,0,0,0,22,0,0,0,,,,,,,,,,,,
2.512662,1785205395.227492094,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,2,0,0,0,,,,,,,,,,,,
2.599377,1785205395.341328859,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,
2.686433,1785205395.341328859,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,
2.774557,1785205395.453119993,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,4,0,0,0,,,,,,,,,,,,
2.866343,1785205395.568480968,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,
2.953250,1785205395.682996988,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,
3.040022,1785205395.682996988,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,0,0,0,0,6,0,0,0,,,,,,,,,,,,
3.128515,1785205395.796677113,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,7,0,0,0,,,,,,,,,,,,
3.215684,1785205395.908663034,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,0,0,0,0,8,0,0,0,,,,,,,,,,,,
3.303897,1785205396.023045778,search_first_car,80,-15,-15,straight_only_lidar_observation,64,0,0,0,0,0,9,0,0,0,,,,,,,,,,,,
3.396844,1785205396.134149075,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,
3.484885,1785205396.134149075,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,
3.573418,1785205396.249497175,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,0,0,0,0,11,0,0,0,,,,,,,,,,,,
3.662116,1785205396.363972187,search_first_car,80,-15,-15,straight_only_lidar_observation,64,0,0,0,0,0,12,0,0,0,,,,,,,,,,,,
3.750336,1785205396.475157022,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
3.839381,1785205396.475157022,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,13,0,0,0,,,,,,,,,,,,
3.932177,1785205396.589647770,search_first_car,80,-15,-15,straight_only_lidar_observation,64,0,0,0,0,0,14,0,0,0,,,,,,,,,,,,
4.020195,1785205396.704617977,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,0,0,0,0,15,0,0,0,,,,,,,,,,,,
4.108700,1785205396.816201925,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,0,0,0,0,16,0,0,0,,,,,,,,,,,,
4.197840,1785205396.929894924,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
4.286328,1785205396.929894924,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,0,0,0,0,17,0,0,0,,,,,,,,,,,,
4.374359,1785205397.044636965,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,0,0,0,0,18,0,0,0,,,,,,,,,,,,
4.466839,1785205397.156965017,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,0,0,0,0,19,0,0,0,,,,,,,,,,,,
4.554439,1785205397.270979166,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,0,0,0,0,20,0,0,0,,,,,,,,,,,,
4.642408,1785205397.385310888,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,21,0,0,0,,,,,,,,,,,,
4.728525,1785205397.385310888,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,21,0,0,0,,,,,,,,,,,,
4.817027,1785205397.497077942,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,0,0,0,0,22,0,0,0,,,,,,,,,,,,
4.905942,1785205397.611346006,search_first_car,80,-15,-15,straight_only_lidar_observation,64,0,0,0,0,0,23,0,0,0,,,,,,,,,,,,
4.998438,1785205397.725738049,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,24,0,0,0,,,,,,,,,,,,
5.086779,1785205397.725738049,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,24,0,0,0,,,,,,,,,,,,
5.174828,1785205397.838202000,search_first_car,80,-15,-15,straight_only_lidar_observation,72,0,0,0,0,0,25,0,0,0,,,,,,,,,,,,
5.263821,1785205397.952826023,search_first_car,80,-15,-15,straight_only_lidar_observation,74,0,0,0,0,0,26,0,0,0,,,,,,,,,,,,
5.350888,1785205398.066382170,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,27,0,0,0,,,,,,,,,,,,
5.438262,1785205398.178557873,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,28,0,0,0,,,,,,,,,,,,
5.531297,1785205398.178557873,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,28,0,0,0,,,,,,,,,,,,
5.619104,1785205398.292879105,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,29,0,0,0,,,,,,,,,,,,
5.707026,1785205398.407187939,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,30,0,0,0,,,,,,,,,,,,
5.795218,1785205398.518625021,search_first_car,80,-15,-15,straight_only_lidar_observation,69,0,0,0,0,0,31,0,0,0,,,,,,,,,,,,
5.884013,1785205398.518625021,search_first_car,80,-15,-15,straight_only_lidar_observation,69,0,0,0,0,0,31,0,0,0,,,,,,,,,,,,
5.972834,1785205398.632981062,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,0,0,0,0,32,0,0,0,,,,,,,,,,,,
6.066106,1785205398.744731903,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,33,0,0,0,,,,,,,,,,,,
6.153992,1785205398.859039068,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,34,0,0,0,,,,,,,,,,,,
6.242991,1785205398.973831892,search_first_car,80,-15,-15,straight_only_lidar_observation,72,0,0,0,0,0,35,0,0,0,,,,,,,,,,,,
6.331016,1785205398.973831892,search_first_car,80,-15,-15,straight_only_lidar_observation,72,0,0,0,0,0,35,0,0,0,,,,,,,,,,,,
6.420112,1785205399.085520983,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,36,0,0,0,,,,,,,,,,,,
6.507084,1785205399.200131178,search_first_car,80,-15,-15,straight_only_lidar_observation,74,0,0,0,0,0,37,0,0,0,,,,,,,,,,,,
6.600409,1785205399.314851046,search_first_car,80,-15,-15,straight_only_lidar_observation,72,0,0,0,0,0,38,0,0,0,,,,,,,,,,,,
6.688785,1785205399.425728083,search_first_car,80,-15,-15,straight_only_lidar_observation,75,0,0,0,0,0,39,0,0,0,,,,,,,,,,,,
6.777179,1785205399.425728083,search_first_car,80,-15,-15,straight_only_lidar_observation,75,0,0,0,0,0,39,0,0,0,,,,,,,,,,,,
6.865461,1785205399.540729046,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,0,0,0,0,40,0,0,0,,,,,,,,,,,,
6.954069,1785205399.654794931,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,0,0,0,0,41,0,0,0,,,,,,,,,,,,
7.042120,1785205399.770021915,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,0,0,0,0,42,0,0,0,,,,,,,,,,,,
7.134866,1785205399.881344080,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,0,0,0,0,43,0,0,0,,,,,,,,,,,,
7.223251,1785205399.881344080,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,0,0,0,0,43,0,0,0,,,,,,,,,,,,
7.311484,1785205399.995685101,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,44,0,0,0,,,,,,,,,,,,
7.399585,1785205400.110986948,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,45,0,0,0,,,,,,,,,,,,
7.488215,1785205400.221616983,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,46,0,0,0,,,,,,,,,,,,
7.576371,1785205400.221616983,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,46,0,0,0,,,,,,,,,,,,
7.669167,1785205400.336939096,search_first_car,80,-15,-15,straight_only_lidar_observation,54,0,0,0,0,0,47,0,0,0,,,,,,,,,,,,
7.756453,1785205400.450817108,search_first_car,80,-15,-15,straight_only_lidar_observation,56,0,0,0,0,0,48,0,0,0,,,,,,,,,,,,
7.844843,1785205400.562464952,search_first_car,80,-15,-15,straight_only_lidar_observation,56,0,0,0,0,0,49,0,0,0,,,,,,,,,,,,
7.933490,1785205400.677242041,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,50,0,0,0,,,,,,,,,,,,
8.021851,1785205400.677242041,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,50,0,0,0,,,,,,,,,,,,
8.109803,1785205400.792508841,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,51,0,0,0,,,,,,,,,,,,
8.202640,1785205400.902875900,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,52,0,0,0,,,,,,,,,,,,
8.290446,1785205401.017354965,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
8.378687,1785205401.017354965,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,53,0,0,0,,,,,,,,,,,,
8.467083,1785205401.128861904,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,54,0,0,0,,,,,,,,,,,,
8.554747,1785205401.243397951,search_first_car,80,-15,-15,straight_only_lidar_observation,56,0,0,0,0,0,55,0,0,0,,,,,,,,,,,,
8.643051,1785205401.358217955,search_first_car,80,-15,-15,straight_only_lidar_observation,54,0,0,0,0,0,56,0,0,0,,,,,,,,,,,,
8.736523,1785205401.470010996,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,
8.823672,1785205401.470010996,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,57,0,0,0,,,,,,,,,,,,
8.912183,1785205401.584496975,search_first_car,80,-15,-15,straight_only_lidar_observation,65,0,0,0,0,0,58,0,0,0,,,,,,,,,,,,
9.000708,1785205401.699704170,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,59,0,0,0,,,,,,,,,,,,
9.088096,1785205401.809965134,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
9.176437,1785205401.809965134,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,0,0,0,0,60,0,0,0,,,,,,,,,,,,
9.269801,1785205401.925338984,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,61,0,0,0,,,,,,,,,,,,
9.357110,1785205402.036919117,search_first_car,80,-15,-15,straight_only_lidar_observation,76,0,0,0,0,0,62,0,0,0,,,,,,,,,,,,
9.444770,1785205402.151596069,search_first_car,80,-15,-15,straight_only_lidar_observation,81,0,0,0,0,0,63,0,0,0,,,,,,,,,,,,
9.533896,1785205402.265839100,search_first_car,80,-15,-15,straight_only_lidar_observation,79,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
9.622713,1785205402.265839100,search_first_car,80,-15,-15,straight_only_lidar_observation,79,0,0,0,0,0,64,0,0,0,,,,,,,,,,,,
9.711906,1785205402.376926899,search_first_car,80,-15,-15,straight_only_lidar_observation,74,0,0,0,0,0,65,0,0,0,,,,,,,,,,,,
9.804702,1785205402.491662025,search_first_car,80,-15,-15,straight_only_lidar_observation,76,0,0,0,0,0,66,0,0,0,,,,,,,,,,,,
9.892939,1785205402.605680943,search_first_car,80,-15,-15,straight_only_lidar_observation,79,0,0,0,0,0,67,0,0,0,,,,,,,,,,,,
9.981614,1785205402.718159914,search_first_car,80,-15,-15,straight_only_lidar_observation,79,0,0,0,0,0,68,0,0,0,,,,,,,,,,,,
10.070842,1785205402.718159914,search_first_car,80,-15,-15,straight_only_lidar_observation,79,0,0,0,0,0,68,0,0,0,,,,,,,,,,,,
10.159963,1785205402.831972122,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,0,0,0,0,69,0,0,0,,,,,,,,,,,,
10.247524,1785205402.946959019,search_first_car,80,-15,-15,straight_only_lidar_observation,72,0,0,0,0,0,70,0,0,0,,,,,,,,,,,,
10.340439,1785205403.058448792,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,71,0,0,0,,,,,,,,,,,,
10.428650,1785205403.172415018,search_first_car,80,-15,-15,straight_only_lidar_observation,53,0,0,0,0,0,72,0,0,0,,,,,,,,,,,,
10.515996,1785205403.172415018,search_first_car,80,-15,-15,straight_only_lidar_observation,53,0,0,0,0,0,72,0,0,0,,,,,,,,,,,,
10.603413,1785205403.287896156,search_first_car,80,-15,-15,straight_only_lidar_observation,56,0,0,0,0,0,73,0,0,0,,,,,,,,,,,,
10.691944,1785205403.399241924,search_first_car,80,-15,-15,straight_only_lidar_observation,51,0,0,0,0,0,74,0,0,0,,,,,,,,,,,,
10.779809,1785205403.513460875,search_first_car,80,-15,-15,straight_only_lidar_observation,53,0,0,0,0,0,75,0,0,0,,,,,,,,,,,,
10.870276,1785205403.513460875,search_first_car,80,-15,-15,straight_only_lidar_observation,53,0,0,0,0,0,75,0,0,0,,,,,,,,,,,,
10.958472,1785205403.624506950,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,76,0,0,0,,,,,,,,,,,,
11.046673,1785205403.740032911,search_first_car,80,-15,-15,straight_only_lidar_observation,51,0,0,0,0,0,77,0,0,0,,,,,,,,,,,,
11.134975,1785205403.854043961,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,78,0,0,0,,,,,,,,,,,,
11.223208,1785205403.965499878,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,1,3,1,0,0,0,0,,,,,,,,,,,,
11.311920,1785205403.965499878,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,1,3,1,0,0,0,0,,,,,,,,,,,,
11.404593,1785205404.080400944,search_first_car,80,-15,-15,straight_only_lidar_observation,55,0,1,1,3,2,0,1,0,0,,,,,,,,,,,,
11.493024,1785205404.195199966,search_first_car,80,-15,-15,straight_only_lidar_observation,54,0,1,1,3,3,0,1,0,0,,,,,,,,,,,,
11.580979,1785205404.305783033,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,1,1,4,4,0,1,0,0,,,,,,,,,,,,
11.669683,1785205404.305783033,search_first_car,80,-15,-15,straight_only_lidar_observation,70,0,1,1,4,4,0,1,0,0,,,,,,,,,,,,
11.757651,1785205404.420967817,search_first_car,80,-15,-15,straight_only_lidar_observation,67,0,1,0,0,0,1,1,0,0,,,,,,,,,,,,
11.846348,1785205404.535465002,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,1,1,5,1,0,1,0,0,,,,,,,,,,,,
11.939338,1785205404.647274017,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,1,1,6,2,0,1,0,0,,,,,,,,,,,,
12.027572,1785205404.760981083,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,1,1,4,3,0,1,0,0,,,,,,,,,,,,
12.115746,1785205404.760981083,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,1,1,4,3,0,1,0,0,,,,,,,,,,,,
12.204316,1785205404.872700930,search_first_car,80,-15,-15,straight_only_lidar_observation,66,0,1,1,5,4,0,1,0,0,,,,,,,,,,,1348.500000,
12.292687,1785205404.987246990,search_first_car,80,-15,-15,straight_only_lidar_observation,66,0,1,1,5,5,0,1,0,0,,,,,,,,,,,1342.000000,
12.380850,1785205405.102375031,search_first_car,80,-15,-15,straight_only_lidar_observation,66,0,1,1,6,6,0,1,0,0,,,,,,,,,,,1314.750000,
12.474505,1785205405.213160992,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,1,1,7,7,0,1,0,0,,,,,,,,,,,1297.500000,
12.563173,1785205405.213160992,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,1,1,7,7,0,1,0,0,,,,,,,,,,,1297.500000,
12.651281,1785205405.327893019,search_first_car,80,-15,-15,straight_only_lidar_observation,75,0,1,1,9,8,0,1,0,0,,,,,,,,,,,1276.250000,
12.739935,1785205405.443060875,search_first_car,80,-15,-15,straight_only_lidar_observation,76,0,1,1,9,9,0,1,0,0,,,,,,,,,,,1269.000000,
12.828562,1785205405.554340124,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,1,1,8,10,0,1,0,0,,,,,,,,,,,1262.500000,
12.916615,1785205405.554340124,search_first_car,80,-15,-15,straight_only_lidar_observation,71,0,1,1,8,10,0,1,0,0,,,,,,,,,,,1262.500000,
13.009450,1785205405.669228077,search_first_car,80,-15,-15,straight_only_lidar_observation,73,0,1,1,8,11,0,1,0,0,,,,,,,,,,,1261.000000,
13.098049,1785205405.783238888,search_first_car,80,-15,-15,straight_only_lidar_observation,74,0,1,1,7,12,0,1,0,0,,,,,,,,,,,1268.750000,
13.186277,1785205405.894109011,search_first_car,80,-15,-15,straight_only_lidar_observation,69,0,1,1,7,13,0,1,0,0,,,,,,,,,,,1267.500000,
13.274975,1785205406.009651899,search_first_car,80,-15,-15,straight_only_lidar_observation,75,0,1,1,8,14,0,1,0,0,,,,,,,,,,,1260.000000,
13.363862,1785205406.009651899,search_first_car,80,-15,-15,straight_only_lidar_observation,75,0,1,1,8,14,0,1,0,0,,,,,,,,,,,1260.000000,
13.451728,1785205406.123380899,search_first_car,80,-15,-15,straight_only_lidar_observation,68,0,1,1,7,15,0,1,0,0,,,,,,,,,,,1263.750000,
13.545339,1785205406.235875130,search_first_car,80,-15,-15,straight_only_lidar_observation,66,0,1,1,5,16,0,1,0,0,,,,,,,,,,,1286.000000,
13.632842,1785205406.349817038,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,1,1,6,17,0,1,0,0,,,,,,,,,,,1284.500000,
13.721648,1785205406.464103937,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,1,1,4,18,0,1,0,0,,,,,,,,,,,1281.000000,
13.809912,1785205406.464103937,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,1,1,4,18,0,1,0,0,,,,,,,,,,,1281.000000,
13.897197,1785205406.576117039,search_first_car,80,-15,-15,straight_only_lidar_observation,61,0,1,1,5,19,0,1,0,0,,,,,,,,,,,1297.500000,
13.985957,1785205406.690590858,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,1,0,0,0,1,1,0,0,,,,,,,,,,,1292.250000,
14.079546,1785205406.801494122,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,1,1,4,1,0,1,0,0,,,,,,,,,,,1302.750000,
14.168217,1785205406.801494122,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,1,1,4,1,0,1,0,0,,,,,,,,,,,1302.750000,
14.257471,1785205406.916919947,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,1,0,0,0,1,1,0,0,,,,,,,,,,,1291.000000,
14.345754,1785205407.031152964,search_first_car,80,-15,-15,straight_only_lidar_observation,64,0,1,1,5,1,0,1,0,0,,,,,,,,,,,1308.750000,
14.434083,1785205407.145771027,search_first_car,80,-15,-15,straight_only_lidar_observation,53,0,1,0,0,0,1,1,0,0,,,,,,,,,,,1313.000000,
14.523015,1785205407.257576942,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,1,0,0,0,2,1,0,0,,,,,,,,,,,1303.500000,
14.615930,1785205407.257576942,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,1,0,0,0,2,1,0,0,,,,,,,,,,,1303.500000,
14.704084,1785205407.371407986,search_first_car,80,-15,-15,straight_only_lidar_observation,55,0,0,0,0,0,3,1,0,0,,,,,,,,,,,1319.250000,
14.792677,1785205407.483145952,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,4,1,0,0,,,,,,,,,,,1327.500000,
14.881102,1785205407.597437859,search_first_car,80,-15,-15,straight_only_lidar_observation,55,0,0,1,4,1,0,1,0,0,,,,,,,,,,,1312.000000,
14.969759,1785205407.712196112,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,1,1,0,0,,,,,,,,,,,1328.250000,
15.058435,1785205407.712196112,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,1,1,0,0,,,,,,,,,,,1328.250000,
15.151280,1785205407.824280024,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,2,1,0,0,,,,,,,,,,,1337.000000,
15.238860,1785205407.937811852,search_first_car,80,-15,-15,straight_only_lidar_observation,58,0,0,0,0,0,3,1,0,0,,,,,,,,,,,1350.250000,
15.326939,1785205408.050106049,search_first_car,80,-15,-15,straight_only_lidar_observation,62,0,0,0,0,0,4,1,0,0,,,,,,,,,,,1432.250000,
15.415919,1785205408.163921833,search_first_car,80,-15,-15,straight_only_lidar_observation,54,0,0,0,0,0,5,1,0,0,,,,,,,,,,,1455.250000,
15.504313,1785205408.163921833,search_first_car,80,-15,-15,straight_only_lidar_observation,54,0,0,0,0,0,5,1,0,0,,,,,,,,,,,1455.250000,
15.593144,1785205408.279226065,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,6,1,0,0,,,,,,,,,,,1453.750000,
15.686527,1785205408.390336037,search_first_car,80,-15,-15,straight_only_lidar_observation,63,0,0,1,4,1,0,1,0,0,,,,,,,,,,,1465.000000,
15.774776,1785205408.505413055,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,1,1,0,0,,,,,,,,,,,1484.000000,
15.863092,1785205408.505413055,search_first_car,80,-15,-15,straight_only_lidar_observation,60,0,0,0,0,0,1,1,0,0,,,,,,,,,,,1484.000000,
15.951574,1785205408.619932890,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,2,1,0,0,,,,,,,,,,,1493.250000,
16.040117,1785205408.730731010,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,3,1,0,0,,,,,,,,,,,1538.250000,
16.128252,1785205408.845105886,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,4,1,0,0,,,,,,,,,,,,
16.221395,1785205408.957458019,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,5,1,0,0,,,,,,,,,,,,
16.309020,1785205408.957458019,search_first_car,80,-15,-15,straight_only_lidar_observation,57,0,0,0,0,0,5,1,0,0,,,,,,,,,,,,
16.397515,1785205409.071205139,search_first_car,80,-15,-15,straight_only_lidar_observation,59,0,0,0,0,0,6,1,0,0,,,,,,,,,,,,
