elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,valid_points,detected_vehicle_count,right_vehicle,is_near,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,distance_bias_ab_mm,angle_term,distance_term,paper_steering,dist_c_mm,dist_d_mm,distance_bias_cd_mm
1.442655,1785203766.165966034,search_first_car,80,0,0,paper_search_first_vehicle,51,0,0,1,1,-1.125000,6.375000,2.625000,309.000000,269.500000,,,,,,,
1.528366,1785203766.280298948,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-2.125000,5.515625,1.695312,335.000000,297.250000,,,,,,,
1.614652,1785203766.396008015,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-1.687500,6.203125,2.257812,364.750000,327.500000,,,,,,,
1.700227,1785203766.510540962,search_first_car,80,0,0,paper_search_first_vehicle,46,0,0,1,1,-0.968750,6.343750,2.687500,392.500000,356.500000,,,,,,,
1.783162,1785203766.510540962,search_first_car,80,0,0,paper_search_first_vehicle,46,0,0,1,1,-0.968750,6.343750,2.687500,392.500000,356.500000,,,,,,,
1.869718,1785203766.624222994,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.703125,5.187500,2.242188,421.000000,381.750000,,,,,,,
1.955443,1785203766.739665985,search_first_car,80,0,0,paper_search_first_vehicle,58,0,0,1,1,-0.375000,5.640625,2.632813,448.000000,410.000000,,,,,,,
2.041346,1785203766.739665985,search_first_car,80,0,0,paper_search_first_vehicle,58,0,0,1,1,-0.375000,5.640625,2.632813,448.000000,410.000000,,,,,,,
2.127700,1785203766.854085207,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-0.343750,5.781250,2.718750,475.000000,436.500000,,,,,,,
2.213220,1785203766.968355179,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.296875,5.968750,2.835938,501.000000,464.250000,,,,,,,
2.298942,1785203767.083292961,search_first_car,80,0,0,paper_search_first_vehicle,58,0,0,1,1,-3.109375,4.656250,0.773438,505.750000,486.500000,,,,,,,
2.385039,1785203767.083292961,search_first_car,80,0,0,paper_search_first_vehicle,58,0,0,1,1,-3.109375,4.656250,0.773438,505.750000,486.500000,,,,,,,
2.471016,1785203767.198199987,search_first_car,80,0,0,paper_search_first_vehicle,50,0,0,1,1,-9.062500,4.968750,-2.046875,386.000000,513.000000,,,,,,,
2.555992,1785203767.312597036,search_first_car,80,0,0,paper_search_first_vehicle,57,0,0,1,1,-7.765625,4.843750,-1.460938,376.500000,533.000000,,,,,,,
2.639026,1785203767.427119017,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.468750,4.031250,1.781250,587.750000,547.250000,,,,,,,
2.722689,1785203767.427119017,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.468750,4.031250,1.781250,587.750000,547.250000,,,,,,,
2.807487,1785203767.541978836,search_first_car,80,0,0,paper_search_first_vehicle,63,0,0,1,1,-2.921875,3.515625,0.296875,580.250000,557.250000,,,,,,,
2.891454,1785203767.655738831,search_first_car,80,0,0,paper_search_first_vehicle,64,0,0,1,1,-1.515625,1.593750,0.039062,595.750000,574.750000,,,,,,,
2.975947,1785203767.771070004,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-1.578125,1.593750,0.007812,603.250000,575.250000,,,,,,,
3.061263,1785203767.771070004,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-1.578125,1.593750,0.007812,603.250000,575.250000,,,,,,,
3.147564,1785203767.885260105,search_first_car,80,0,0,paper_search_first_vehicle,67,0,0,1,1,-1.828125,1.328125,-0.250000,598.500000,567.750000,,,,,,,
3.233015,1785203767.996793032,search_first_car,80,0,0,paper_search_first_vehicle,65,0,0,1,1,-0.656250,1.031250,0.187500,531.250000,533.500000,,,,,,,
3.318805,1785203768.112080812,search_first_car,80,0,0,paper_search_first_vehicle,65,0,0,1,1,-7.562500,0.328125,-3.617188,512.000000,487.250000,,,,,,,
3.405060,1785203768.112080812,search_first_car,80,0,0,paper_search_first_vehicle,65,0,0,1,1,-7.562500,0.328125,-3.617188,512.000000,487.250000,,,,,,,
3.490503,1785203768.225883961,search_first_car,80,0,0,paper_search_first_vehicle,53,0,0,1,1,-8.093750,1.062500,-3.515625,538.000000,445.750000,,,,,,,
3.576198,1785203768.340492010,search_first_car,80,0,0,paper_search_first_vehicle,51,0,0,1,1,-0.156250,17.656250,8.750000,404.250000,4066.250000,,,,,,,
3.662632,1785203768.454931974,search_first_car,80,0,0,paper_search_first_vehicle,57,0,0,1,1,-2.515625,5.187500,1.335938,402.000000,355.500000,,,,,,,
3.748026,1785203768.454931974,search_first_car,80,0,0,paper_search_first_vehicle,57,0,0,1,1,-2.515625,5.187500,1.335938,402.000000,355.500000,,,,,,,
3.832401,1785203768.570549011,search_first_car,80,0,0,paper_search_first_vehicle,64,0,0,1,1,-1.187500,6.765625,2.789062,433.250000,411.750000,,,,,,,
3.918704,1785203768.684856176,search_first_car,80,0,0,paper_search_first_vehicle,65,0,0,1,1,-1.031250,8.593750,3.781250,454.500000,442.500000,,,,,,,
4.004910,1785203768.799545050,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.875000,7.046875,3.085938,476.250000,461.250000,,,,,,,
4.090427,1785203768.799545050,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.875000,7.046875,3.085938,476.250000,461.250000,,,,,,,
4.176295,1785203768.913961887,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.625000,0.781250,0.078125,501.000000,491.000000,,,,,,,
4.261022,1785203769.029232979,search_first_car,80,0,0,paper_search_first_vehicle,56,0,0,1,1,-0.953125,0.671875,-0.140625,519.000000,508.500000,,,,,,,
4.347130,1785203769.143373013,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-1.078125,0.593750,-0.242187,535.500000,526.250000,,,,,,,
4.433418,1785203769.143373013,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-1.078125,0.593750,-0.242187,535.500000,526.250000,,,,,,,
4.519425,1785203769.258379936,search_first_car,80,0,0,paper_search_first_vehicle,57,0,0,1,1,-1.265625,0.343750,-0.460938,535.750000,533.250000,,,,,,,
4.605458,1785203769.372389078,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-1.281250,0.109375,-0.585938,550.000000,547.250000,,,,,,,
4.691172,1785203769.487632990,search_first_car,80,0,0,paper_search_first_vehicle,70,0,0,1,1,-0.015625,1.546875,0.765625,571.250000,572.250000,,,,,,,
4.776139,1785203769.487632990,search_first_car,80,0,0,paper_search_first_vehicle,70,0,0,1,1,-0.015625,1.546875,0.765625,571.250000,572.250000,,,,,,,
4.859457,1785203769.602202892,search_first_car,80,0,0,paper_search_first_vehicle,66,0,0,1,1,-0.312500,1.359375,0.523438,586.250000,585.750000,,,,,,,
4.946373,1785203769.716274977,search_first_car,80,0,0,paper_search_first_vehicle,66,0,0,1,1,-0.546875,1.109375,0.281250,576.250000,576.000000,,,,,,,
5.032128,1785203769.830434084,search_first_car,80,0,0,paper_search_first_vehicle,73,0,0,1,1,-0.640625,0.765625,0.062500,569.500000,566.500000,,,,,,,
5.118574,1785203769.830434084,search_first_car,80,0,0,paper_search_first_vehicle,73,0,0,1,1,-0.640625,0.765625,0.062500,569.500000,566.500000,,,,,,,
5.205976,1785203769.946017027,search_first_car,80,0,0,paper_search_first_vehicle,75,0,0,1,1,-0.625000,1.000000,0.187500,562.000000,558.000000,,,,,,,
5.291664,1785203770.059763908,search_first_car,80,0,0,paper_search_first_vehicle,64,0,0,1,1,-0.531250,1.015625,0.242188,522.250000,527.750000,,,,,,,
5.376798,1785203770.175429106,search_first_car,80,0,0,paper_search_first_vehicle,63,0,0,1,1,-0.984375,0.546875,-0.218750,451.000000,451.250000,,,,,,,
5.462400,1785203770.175429106,search_first_car,80,0,0,paper_search_first_vehicle,63,0,0,1,1,-0.984375,0.546875,-0.218750,451.000000,451.250000,,,,,,,
5.547250,1785203770.289654016,search_first_car,80,0,0,paper_search_first_vehicle,56,0,0,1,1,-0.390625,1.093750,0.351562,398.000000,402.750000,,,,,,,
5.632313,1785203770.404600143,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-0.984375,0.546875,-0.218750,381.000000,383.250000,,,,,,,
5.717575,1785203770.518458843,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.890625,0.546875,-0.171875,400.750000,405.750000,,,,,,,
5.803839,1785203770.518458843,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.890625,0.546875,-0.171875,400.750000,405.750000,,,,,,,
5.890245,1785203770.633849144,search_first_car,80,0,0,paper_search_first_vehicle,48,0,0,1,1,-1.640625,0.156250,-0.742188,411.000000,413.500000,,,,,,,
5.975734,1785203770.747658968,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-0.281250,1.390625,0.554688,431.750000,436.250000,,,,,,,
6.062386,1785203770.862116098,search_first_car,80,0,0,paper_search_first_vehicle,62,0,0,1,1,-0.515625,1.203125,0.343750,456.000000,458.250000,,,,,,,
6.148538,1785203770.862116098,search_first_car,80,0,0,paper_search_first_vehicle,62,0,0,1,1,-0.515625,1.203125,0.343750,456.000000,458.250000,,,,,,,
6.234698,1785203770.977180004,search_first_car,80,0,0,paper_search_first_vehicle,58,0,0,1,1,-0.921875,0.609375,-0.156250,473.500000,474.000000,,,,,,,
6.320340,1785203771.092606068,search_first_car,80,0,0,paper_search_first_vehicle,49,0,0,1,1,-1.156250,0.343750,-0.406250,494.750000,492.000000,,,,,,,
6.406612,1785203771.206675053,search_first_car,80,0,0,paper_search_first_vehicle,55,0,0,1,1,-1.156250,0.281250,-0.437500,521.750000,518.750000,,,,,,,
6.491743,1785203771.206675053,search_first_car,80,0,0,paper_search_first_vehicle,55,0,0,1,1,-1.156250,0.281250,-0.437500,521.750000,518.750000,,,,,,,
6.578324,1785203771.320505142,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-0.265625,1.390625,0.562500,540.750000,546.500000,,,,,,,
6.664669,1785203771.433310032,search_first_car,80,0,0,paper_search_first_vehicle,56,0,0,1,1,-6.468750,0.671875,-2.898438,419.250000,565.250000,,,,,,,
6.750604,1785203771.546882153,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-7.343750,0.031250,-3.656250,437.750000,574.250000,,,,,,,
6.836212,1785203771.546882153,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-7.343750,0.031250,-3.656250,437.750000,574.250000,,,,,,,
6.922193,1785203771.662437201,search_first_car,80,0,0,paper_search_first_vehicle,59,0,0,1,1,-0.515625,1.156250,0.320312,572.250000,570.750000,,,,,,,
7.008459,1785203771.776787996,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-0.828125,0.875000,0.023438,575.750000,571.000000,,,,,,,
7.094398,1785203771.890544891,search_first_car,80,0,0,paper_search_first_vehicle,42,0,0,1,1,-1.375000,0.312500,-0.531250,575.000000,577.500000,,,,,,,
7.179853,1785203771.890544891,search_first_car,80,0,0,paper_search_first_vehicle,42,0,0,1,1,-1.375000,0.312500,-0.531250,575.000000,577.500000,,,,,,,
7.265137,1785203772.006173849,search_first_car,80,0,0,paper_search_first_vehicle,48,0,0,1,1,-0.421875,1.031250,0.304688,581.250000,580.750000,,,,,,,
7.350889,1785203772.119781971,search_first_car,80,0,0,paper_search_first_vehicle,63,0,0,1,1,-6.437500,0.234375,-3.101562,520.750000,549.750000,,,,,,,
7.436254,1785203772.234439850,search_first_car,80,0,0,paper_search_first_vehicle,55,0,0,1,1,-3.828125,0.531250,-1.648438,556.000000,514.500000,,,,,,,
7.521856,1785203772.234439850,search_first_car,80,0,0,paper_search_first_vehicle,55,0,0,1,1,-3.828125,0.531250,-1.648438,556.000000,514.500000,,,,,,,
7.605916,1785203772.350077868,search_first_car,80,0,0,paper_search_first_vehicle,64,0,0,1,1,-0.593750,1.031250,0.218750,457.500000,463.000000,,,,,,,
7.692169,1785203772.463687897,search_first_car,80,0,0,paper_search_first_vehicle,71,0,0,1,1,-0.265625,1.359375,0.546875,437.750000,438.000000,,,,,,,
7.778622,1785203772.578233004,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.843750,0.656250,-0.093750,453.750000,457.250000,,,,,,,
7.861524,1785203772.578233004,search_first_car,80,0,0,paper_search_first_vehicle,61,0,0,1,1,-0.843750,0.656250,-0.093750,453.750000,457.250000,,,,,,,
7.947039,1785203772.693917036,search_first_car,80,0,0,paper_search_first_vehicle,66,0,0,1,1,-1.453125,0.062500,-0.695312,471.000000,475.250000,,,,,,,
8.033311,1785203772.808115959,search_first_car,80,0,0,paper_search_first_vehicle,68,0,0,1,1,-1.468750,0.109375,-0.679688,489.000000,482.250000,,,,,,,
8.119804,1785203772.922914982,search_first_car,80,0,0,paper_search_first_vehicle,62,0,0,1,1,-1.531250,0.156250,-0.687500,508.000000,499.250000,,,,,,,
8.206565,1785203772.922914982,search_first_car,80,0,0,paper_search_first_vehicle,62,0,0,1,1,-1.531250,0.156250,-0.687500,508.000000,499.250000,,,,,,,
8.291035,1785203773.037214994,search_first_car,80,0,0,paper_search_first_vehicle,72,0,0,1,1,-0.437500,1.359375,0.460938,521.750000,522.750000,,,,,,,
8.376504,1785203773.151364088,search_first_car,80,0,0,paper_search_first_vehicle,66,0,0,1,1,-0.734375,0.765625,0.015625,541.750000,546.000000,,,,,,,
8.462299,1785203773.265936852,search_first_car,80,0,0,paper_search_first_vehicle,60,0,0,1,1,-1.468750,0.343750,-0.562500,551.500000,556.250000,,,,,,,
8.548497,1785203773.265936852,search_first_car,80,0,0,paper_search_first_vehicle,60,0,0,1,1,-1.468750,0.343750,-0.562500,551.500000,556.250000,,,,,,,
8.633826,1785203773.380754948,search_first_car,80,0,0,paper_search_first_vehicle,64,0,0,1,1,-0.296875,1.468750,0.585938,572.500000,567.750000,,,,,,,
8.720948,1785203773.492997885,search_first_car,80,0,0,paper_search_first_vehicle,53,0,0,1,1,-0.546875,1.140625,0.296875,588.250000,582.250000,,,,,,,
8.807577,1785203773.607100010,search_first_car,80,0,0,paper_search_first_vehicle,47,0,0,1,1,-0.484375,0.937500,0.226563,583.250000,578.500000,,,,,,,
8.894299,1785203773.607100010,search_first_car,80,0,0,paper_search_first_vehicle,47,0,0,1,1,-0.484375,0.937500,0.226563,583.250000,578.500000,,,,,,,
8.980234,1785203773.721396923,search_first_car,80,0,0,paper_search_first_vehicle,49,0,0,1,1,-0.453125,1.015625,0.281250,596.750000,605.500000,,,,,,,
9.066362,1785203773.836960077,search_first_car,80,0,0,paper_search_first_vehicle,38,0,0,1,1,-2.312500,3.062500,0.375000,591.000000,5652.500000,,,,,,,
9.151245,1785203773.950937033,search_first_car,80,0,0,paper_search_first_vehicle,47,0,0,1,1,-0.468750,1.156250,0.343750,5670.500000,5705.000000,,,,,,,
9.236276,1785203773.950937033,search_first_car,80,0,0,paper_search_first_vehicle,47,0,0,1,1,-0.468750,1.156250,0.343750,5670.500000,5705.000000,,,,,,,
9.321800,1785203774.065679073,search_first_car,80,0,0,paper_search_first_vehicle,46,0,0,1,1,-0.906250,0.703125,-0.101562,5728.250000,5694.500000,,,,,,,
9.405409,1785203774.179831982,search_first_car,80,0,0,paper_search_first_vehicle,43,0,0,1,1,-1.375000,0.234375,-0.570312,5720.000000,5713.000000,,,,,,,
9.490568,1785203774.294791937,search_first_car,80,0,0,paper_search_first_vehicle,36,0,0,1,1,-0.468750,1.140625,0.335938,5768.500000,5740.250000,,,,,,,
9.576489,1785203774.294791937,search_first_car,80,0,0,paper_search_first_vehicle,36,0,0,1,1,-0.468750,1.140625,0.335938,5768.500000,5740.250000,,,,,,,
9.661069,1785203774.409083843,search_first_car,80,0,0,paper_search_first_vehicle,46,0,0,1,1,-0.953125,0.656250,-0.148438,5770.000000,5787.250000,,,,,,,
9.746181,1785203774.524266005,search_first_car,80,0,0,paper_search_first_vehicle,49,0,0,1,1,-7.468750,0.203125,-3.632812,452.250000,5829.250000,,,,,,,
9.831943,1785203774.639234066,search_first_car,80,0,0,paper_search_first_vehicle,48,0,0,1,1,-6.187500,0.062500,-3.062500,470.750000,5893.750000,,,,,,,
9.917912,1785203774.639234066,search_first_car,80,0,0,paper_search_first_vehicle,48,0,0,1,1,-6.187500,0.062500,-3.062500,470.750000,5893.750000,,,,,,,
10.004316,1785203774.753444195,search_first_car,80,0,0,paper_search_first_vehicle,52,0,0,1,1,-0.015625,1.609375,0.796875,5905.750000,5938.750000,,,,,,,
10.088464,1785203774.868057013,search_first_car,80,0,0,paper_search_first_vehicle,48,0,0,1,1,-0.156250,1.437500,0.640625,5968.500000,5983.000000,,,,,,,
10.174406,1785203774.983226061,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.531250,1.078125,0.273438,6012.250000,6010.000000,,,,,,,
10.260282,1785203774.983226061,search_first_car,80,0,0,paper_search_first_vehicle,54,0,0,1,1,-0.531250,1.078125,0.273438,6012.250000,6010.000000,,,,,,,
10.346867,1785203775.097638845,search_open_space,80,0,0,paper_passing_first_vehicle,56,1,1,1,1,-5.109375,0.515625,-2.296875,558.000000,6033.750000,,,,,,1543.750000,
10.433275,1785203775.211815834,search_second_car,80,0,0,paper_between_detected_vehicles,50,1,0,1,1,-0.171875,1.437500,0.632812,6062.250000,6081.750000,,,,,,,
10.518083,1785203775.326994896,prealign_left,80,-150,0,figure9_is_near_left_forward,53,2,1,1,1,-4.625000,0.828125,-1.898437,612.250000,6107.500000,,,,,,1577.500000,
10.604064,1785203775.326994896,prealign_left,80,-150,0,figure9_left_forward_while_is_near,53,2,1,1,1,-4.625000,0.828125,-1.898437,612.250000,6107.500000,,,,,,1577.500000,
10.690165,1785203775.440799952,prealign_left,80,-150,0,figure9_left_forward_while_is_near,58,2,0,1,1,-5.062500,0.281250,-2.390625,631.750000,6136.750000,,,,,,,
10.776059,1785203775.555114031,prealign_left,80,-150,0,figure9_left_forward_while_is_near,63,2,0,1,1,-0.390625,1.218750,0.414062,6190.000000,6202.000000,,,,,,,
10.860233,1785203775.669861078,prealign_left,80,-150,0,figure9_left_forward_while_is_near,68,2,1,1,1,-0.937500,0.656250,-0.140625,6180.500000,6197.250000,,,,,,1456.250000,
10.945807,1785203775.669861078,prealign_left,80,-150,0,figure9_left_forward_while_is_near,68,2,1,1,1,-0.937500,0.656250,-0.140625,6180.500000,6197.250000,,,,,,1456.250000,
11.031691,1785203775.784384966,prealign_left,80,-150,0,figure9_left_forward_while_is_near,65,2,1,1,1,-1.468750,0.140625,-0.664062,6223.750000,6202.000000,,,,,,1455.000000,
11.118220,1785203775.899254084,prealign_left,80,-150,0,figure9_left_forward_while_is_near,67,2,1,1,1,-0.187500,1.421875,0.617188,6244.500000,6245.500000,,,,,,1432.750000,
11.203158,1785203775.899254084,prealign_left,80,-150,0,figure9_left_forward_while_is_near,67,2,1,1,1,-0.187500,1.421875,0.617188,6244.500000,6245.500000,,,,,,1432.750000,
11.288756,1785203776.014595985,prealign_left,80,-150,0,figure9_left_forward_while_is_near,63,2,1,1,1,-0.468750,1.140625,0.335938,6298.500000,6299.750000,,,,,,1435.250000,
11.373493,1785203776.128851891,prealign_left,80,-150,0,figure9_left_forward_while_is_near,56,2,1,1,1,-0.890625,0.718750,-0.085938,6305.750000,6304.500000,,,,,,1448.000000,
11.459169,1785203776.240496874,prealign_left,80,-150,0,figure9_left_forward_while_is_near,53,2,1,1,1,-1.609375,0.015625,-0.796875,6342.000000,6356.000000,,,,,,1428.250000,
11.545555,1785203776.354573965,reverse_align,-80,-2,0,eq5_reverse bisector=+0.3 biasAB=-20 paperSteer=-0.10,52,2,1,0,1,-0.531250,1.062500,0.265625,6371.000000,6391.500000,-20.500000,-0.092969,-0.008172,-0.101140,,1448.750000,
11.630980,1785203776.354573965,reverse_align,-80,-2,0,eq5_reverse bisector=+0.3 biasAB=-20 paperSteer=-0.10,52,2,1,0,1,-0.531250,1.062500,0.265625,6371.000000,6391.500000,-20.500000,-0.092969,-0.008172,-0.101140,,1448.750000,
11.717553,1785203776.469162941,center_check,0,0,0,paper_undefined_exactly_one_cd_none,55,2,1,1,1,-0.875000,0.734375,-0.070312,6436.500000,6419.750000,,,,,,1453.750000,
11.802453,1785203776.584744930,center_check,0,0,0,paper_undefined_exactly_one_cd_none,46,2,1,1,1,-0.468750,1.125000,0.328125,6413.250000,6424.000000,,,,,,1465.000000,
11.887772,1785203776.584744930,center_check,0,0,0,paper_undefined_exactly_one_cd_none,46,2,1,1,1,-0.468750,1.125000,0.328125,6413.250000,6424.000000,,,,,,1465.000000,
11.973743,1785203776.702064037,center_check,0,0,0,paper_undefined_exactly_one_cd_none,46,2,1,1,1,-1.484375,0.109375,-0.687500,6414.500000,6418.250000,,,,,,1457.500000,
12.060236,1785203776.817055941,center_check,0,0,0,paper_undefined_exactly_one_cd_none,40,2,1,1,1,-0.843750,0.750000,-0.046875,6393.250000,6385.750000,,,,,,1446.500000,
12.145342,1785203776.930835009,center_check,0,0,0,paper_undefined_exactly_one_cd_none,42,2,1,1,1,-0.500000,1.125000,0.312500,6412.500000,6444.750000,,,,,,1453.500000,
12.230796,1785203776.930835009,center_check,0,0,0,paper_undefined_exactly_one_cd_none,42,2,1,1,1,-0.500000,1.125000,0.312500,6412.500000,6444.750000,,,,,,1453.500000,
12.316275,1785203777.045381069,center_check,0,0,0,paper_undefined_exactly_one_cd_none,45,2,1,1,1,-0.562500,1.046875,0.242188,6375.750000,6412.500000,,,,,,1451.000000,
12.402658,1785203777.160125017,center_check,0,0,0,paper_undefined_exactly_one_cd_none,46,2,1,1,1,-1.109375,0.515625,-0.296875,6399.000000,6405.500000,,,,,,1458.500000,
12.486856,1785203777.271677017,center_check,0,0,0,paper_undefined_exactly_one_cd_none,48,2,1,1,1,-0.203125,1.406250,0.601562,6375.000000,6409.500000,,,,,,1453.750000,
12.572845,1785203777.271677017,center_check,0,0,0,paper_undefined_exactly_one_cd_none,48,2,1,1,1,-0.203125,1.406250,0.601562,6375.000000,6409.500000,,,,,,1453.750000,
12.658907,1785203777.387578011,center_check,0,0,0,paper_undefined_exactly_one_cd_none,46,2,1,1,1,-0.921875,0.687500,-0.117188,6396.000000,6396.250000,,,,,,1454.250000,
12.745639,1785203777.501665115,center_check,0,0,0,paper_undefined_exactly_one_cd_none,45,2,1,1,1,-1.453125,0.156250,-0.648438,6390.000000,6397.000000,,,,,,1453.250000,
12.831901,1785203777.615315914,center_check,0,0,0,paper_undefined_exactly_one_cd_none,53,2,1,1,1,-0.359375,1.250000,0.445312,6383.500000,6408.250000,,,,,,1448.000000,
12.916726,1785203777.615315914,center_check,0,0,0,paper_undefined_exactly_one_cd_none,53,2,1,1,1,-0.359375,1.250000,0.445312,6383.500000,6408.250000,,,,,,1448.000000,
13.003066,1785203777.731683016,center_check,0,0,0,paper_undefined_exactly_one_cd_none,55,2,1,1,1,-0.609375,1.000000,0.195312,6411.000000,6447.000000,,,,,,1453.750000,
13.089164,1785203777.845487118,center_check,0,0,0,paper_undefined_exactly_one_cd_none,56,2,1,1,1,-0.593750,1.000000,0.203125,6432.250000,6439.750000,,,,,,1454.250000,
13.174044,1785203777.959942818,center_check,0,0,0,paper_undefined_exactly_one_cd_none,54,2,1,1,1,-0.937500,0.671875,-0.132812,6399.250000,6405.250000,,,,,,1457.000000,
13.260659,1785203777.959942818,center_check,0,0,0,paper_undefined_exactly_one_cd_none,54,2,1,1,1,-0.937500,0.671875,-0.132812,6399.250000,6405.250000,,,,,,1457.000000,
13.346403,1785203778.075624943,center_check,0,0,0,paper_undefined_exactly_one_cd_none,53,2,1,1,1,-1.265625,0.359375,-0.453125,6441.500000,6431.250000,,,,,,1447.500000,
13.432902,1785203778.188981056,center_check,0,0,0,paper_undefined_exactly_one_cd_none,52,2,1,1,1,-0.250000,1.359375,0.554688,6378.750000,6439.750000,,,,,,1455.750000,
13.518869,1785203778.303683043,center_check,0,0,0,paper_undefined_exactly_one_cd_none,56,2,1,1,1,-0.953125,0.640625,-0.156250,6397.000000,6409.750000,,,,,,1455.000000,
13.603788,1785203778.303683043,center_check,0,0,0,paper_undefined_exactly_one_cd_none,56,2,1,1,1,-0.953125,0.640625,-0.156250,6397.000000,6409.750000,,,,,,1455.000000,
13.690813,1785203778.418931007,center_check,0,0,0,paper_undefined_exactly_one_cd_none,52,2,1,1,1,-0.171875,1.453125,0.640625,6377.000000,6373.500000,,,,,,1463.750000,
13.775473,1785203778.533339977,center_check,0,0,0,paper_undefined_exactly_one_cd_none,56,2,1,1,1,-1.062500,0.562500,-0.250000,6406.500000,6416.750000,,,,,,1453.250000,
13.858639,1785203778.647315979,center_check,0,0,0,paper_undefined_exactly_one_cd_none,56,2,1,1,1,-0.234375,1.359375,0.562500,6372.250000,6405.750000,,,,,,1458.250000,
