timestamp,quality,angle_deg,distance_mm
1785203764.791164875,15,3.421875,5178.250
1785203764.791164875,15,5.046875,5165.750
1785203764.791164875,14,6.640625,5146.750
1785203764.791164875,13,8.265625,5126.250
1785203764.791164875,13,9.875000,5097.750
1785203764.791164875,15,11.406250,5081.750
1785203764.791164875,15,13.015625,5071.500
1785203764.791164875,14,14.625000,5065.250
1785203764.791164875,14,16.234375,5057.500
1785203764.791164875,14,17.843750,5037.750
1785203764.791164875,14,19.468750,4983.750
1785203764.791164875,8,21.062500,4959.000
1785203764.791164875,8,176.984375,10185.250
1785203764.791164875,8,178.546875,10270.000
1785203764.791164875,13,183.375000,10199.250
1785203764.791164875,15,220.453125,5433.750
1785203764.791164875,15,225.281250,4938.750
1785203764.791164875,15,226.921875,4803.000
1785203764.791164875,15,228.546875,4685.750
1785203764.791164875,15,233.390625,4152.250
1785203764.791164875,15,236.640625,3955.750
1785203764.791164875,15,238.265625,3886.000
1785203764.791164875,15,239.875000,3822.500
1785203764.791164875,15,241.500000,3767.500
1785203764.791164875,15,243.109375,3703.000
1785203764.791164875,15,244.703125,3641.750
1785203764.791164875,15,246.312500,3592.500
1785203764.791164875,15,247.953125,3553.000
1785203764.791164875,15,261.750000,244.750
1785203764.791164875,15,262.140625,240.500
1785203764.791164875,15,263.937500,237.750
1785203764.791164875,15,272.187500,276.250
1785203764.791164875,15,277.343750,253.250
1785203764.791164875,15,280.234375,251.500
1785203764.791164875,15,282.093750,251.500
1785203764.791164875,15,291.125000,291.500
1785203764.791164875,15,293.718750,284.250
1785203764.791164875,15,295.062500,279.250
1785203764.791164875,15,295.890625,277.250
1785203764.791164875,15,298.093750,276.000
1785203764.791164875,15,299.375000,275.750
1785203764.791164875,15,300.765625,276.500
1785203764.791164875,15,303.156250,278.750
1785203764.791164875,15,304.828125,282.000
1785203764.791164875,15,305.765625,286.250
1785203764.791164875,15,307.562500,291.750
1785203764.791164875,15,308.921875,297.750
1785203764.791164875,15,310.281250,304.500
1785203764.791164875,15,315.406250,4730.500
