elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
52.616505,1785219526.317048073,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=34/3,28,28,21,7,1,0,2,0,0,0,0,55,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,34,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
52.705758,1785219526.431515932,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=35/3,30,30,22,8,1,0,2,0,0,0,0,56,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,35,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
52.793476,1785219526.542482853,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=36/3,27,27,21,6,1,0,2,0,0,0,0,57,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,36,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
52.887858,1785219526.654239893,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=37/3,28,28,19,9,1,0,2,0,0,0,0,58,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,37,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
52.976902,1785219526.654239893,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=37/3,28,28,19,9,1,0,2,0,0,0,0,58,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,37,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.065560,1785219526.765651941,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=38/3,25,25,18,7,1,0,2,0,0,0,0,59,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,38,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.153064,1785219526.877189875,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=39/3,28,28,20,8,1,0,2,0,0,0,0,60,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,39,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.242056,1785219526.988735914,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=40/3,29,29,21,8,3,1,2,0,0,0,0,61,2,0,0,5,1,-35.953125,16.359375,-9.796875,3041.500000,2507.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,40,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.331634,1785219527.102490187,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=41/3,28,28,20,8,1,0,2,0,0,0,0,62,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,41,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.425575,1785219527.102490187,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=41/3,28,28,20,8,1,0,2,0,0,0,0,62,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,41,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.513776,1785219527.214445114,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=42/3,32,32,22,10,1,0,2,0,0,0,0,63,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,42,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.597665,1785219527.325427055,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=43/3,30,30,19,11,1,0,2,0,0,0,0,64,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,43,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.685015,1785219527.436239004,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=44/3,31,31,21,10,1,0,2,0,0,0,0,65,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,44,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.775409,1785219527.547785997,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=45/3,34,34,23,11,1,0,2,0,0,0,0,66,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,45,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.865578,1785219527.547785997,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=45/3,34,34,23,11,1,0,2,0,0,0,0,66,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,45,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
53.960450,1785219527.659599781,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=46/3,35,35,24,11,1,0,2,0,0,0,0,67,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,46,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.048909,1785219527.774070024,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=47/3,33,33,23,10,1,0,2,0,0,0,0,68,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,47,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.138938,1785219527.885343075,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=48/3,29,29,21,8,1,0,2,0,0,0,0,69,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,48,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.228307,1785219527.996747017,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=49/3,33,33,24,9,1,0,2,0,0,0,0,70,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,49,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.318458,1785219527.996747017,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=49/3,33,33,24,9,1,0,2,0,0,0,0,70,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,49,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.408951,1785219528.108674049,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=50/3,35,35,22,13,2,1,2,0,0,0,0,71,2,0,0,5,1,-32.359375,10.390625,-10.984375,3143.250000,2647.000000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,50,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.503019,1785219528.219421864,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=51/3,34,34,22,12,1,0,2,0,0,0,0,72,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,51,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.590228,1785219528.331023932,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=52/3,36,36,23,13,2,1,2,0,0,0,0,73,2,0,0,5,1,-32.359375,9.625000,-11.367188,3143.250000,2671.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,52,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.679186,1785219528.445744991,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=53/3,43,43,27,16,4,1,2,0,0,0,0,74,2,0,0,5,1,-55.078125,9.000000,-23.039063,2914.500000,2689.250000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,53,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.766615,1785219528.445744991,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=53/3,43,43,27,16,4,1,2,0,0,0,0,74,2,0,0,5,1,-55.078125,9.000000,-23.039063,2914.500000,2689.250000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,53,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.851273,1785219528.556474924,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=54/3,37,37,23,14,1,0,2,0,0,0,0,75,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,54,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
54.941037,1785219528.667866945,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=55/3,34,34,22,12,3,1,2,0,0,0,0,76,2,0,0,5,1,-35.843750,8.562500,-13.640625,2986.250000,2696.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,55,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.032993,1785219528.779791117,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=56/3,33,33,21,12,4,1,2,0,0,0,0,77,2,0,0,5,1,-32.921875,8.187500,-12.367188,3119.500000,2706.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,56,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.119729,1785219528.891207933,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=57/3,35,35,25,10,4,1,2,0,0,0,0,78,2,0,0,5,1,-32.921875,7.843750,-12.539062,3119.500000,2713.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,57,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.204356,1785219528.891207933,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=57/3,35,35,25,10,4,1,2,0,0,0,0,78,2,0,0,5,1,-32.921875,7.843750,-12.539062,3119.500000,2713.500000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,57,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.292022,1785219529.005510807,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=58/3,35,35,25,10,2,1,2,0,0,0,0,79,2,0,0,5,1,-32.921875,7.484375,-12.718750,3119.500000,2718.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,58,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.381141,1785219529.116856098,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=59/3,34,34,24,10,2,1,2,0,0,0,0,80,2,0,0,5,1,-32.921875,7.484375,-12.718750,3119.500000,2718.750000,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,59,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.469186,1785219529.228907108,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=60/3,29,29,18,11,1,0,2,0,0,0,0,81,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,60,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
55.563729,1785219529.228907108,prealign_left,50,-150,-29,figure7_left_forward_reacquire_ab missing=60/3,29,29,18,11,1,0,2,0,0,0,0,81,2,0,0,5,0,,,,,,0,,,,,,,,filtered_pair_unavailable,,,,,,,0,0,0,60,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
