elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
0.000004,1785215216.461414814,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.184040,1785215216.605901003,idle,0,0,-29,press_SPACE_to_start,79,79,54,25,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.234221,1785215216.605901003,idle,0,0,-29,press_SPACE_to_start,79,79,54,25,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.328370,1785215216.720726967,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.415187,1785215216.831218004,idle,0,0,-29,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.514711,1785215216.942865849,idle,0,0,-29,press_SPACE_to_start,78,78,54,24,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.600680,1785215217.054842949,idle,0,0,-29,press_SPACE_to_start,81,81,55,26,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.688112,1785215217.054842949,idle,0,0,-29,press_SPACE_to_start,81,81,55,26,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.780803,1785215217.165884972,idle,0,0,-29,press_SPACE_to_start,78,78,55,23,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.868528,1785215217.279748201,idle,0,0,-29,press_SPACE_to_start,79,79,56,23,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.955728,1785215217.391197920,idle,0,0,-29,press_SPACE_to_start,78,78,55,23,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.042848,1785215217.502683878,idle,0,0,-29,press_SPACE_to_start,78,78,54,24,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.131339,1785215217.502683878,idle,0,0,-29,press_SPACE_to_start,78,78,54,24,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.220122,1785215217.614951849,idle,0,0,-29,press_SPACE_to_start,76,76,54,22,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.312984,1785215217.725270033,idle,0,0,-29,press_SPACE_to_start,76,76,56,20,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.400683,1785215217.840053082,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.489416,1785215217.950985909,idle,0,0,-29,press_SPACE_to_start,82,82,56,26,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.576790,1785215217.950985909,idle,0,0,-29,press_SPACE_to_start,82,82,56,26,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.665708,1785215218.062713146,idle,0,0,-29,press_SPACE_to_start,82,82,55,27,0,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.754827,1785215218.174329042,idle,0,0,-29,press_SPACE_to_start,80,80,55,25,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.849068,1785215218.289594889,idle,0,0,-29,press_SPACE_to_start,81,81,55,26,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.938369,1785215218.400587082,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.027977,1785215218.400587082,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.116860,1785215218.511526823,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.206058,1785215218.622845888,idle,0,0,-29,press_SPACE_to_start,82,82,57,25,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.294337,1785215218.734935999,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.387532,1785215218.849071026,idle,0,0,-29,press_SPACE_to_start,80,80,56,24,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.475554,1785215218.849071026,idle,0,0,-29,press_SPACE_to_start,80,80,56,24,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.561841,1785215218.960139036,idle,0,0,-29,press_SPACE_to_start,83,83,56,27,0,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.650196,1785215219.071294069,idle,0,0,-29,press_SPACE_to_start,78,78,54,24,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.738967,1785215219.183685064,idle,0,0,-29,press_SPACE_to_start,83,83,57,26,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.828160,1785215219.294907808,idle,0,0,-29,press_SPACE_to_start,80,80,56,24,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.878172,1785215219.294907808,idle,0,0,-29,press_SPACE_to_start,80,80,56,24,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.966266,1785215219.409592152,idle,0,0,-29,press_SPACE_to_start,77,77,54,23,0,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.055009,1785215219.520461082,idle,0,0,-29,press_SPACE_to_start,79,79,54,25,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.144012,1785215219.520461082,idle,0,0,-29,press_SPACE_to_start,79,79,54,25,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.233183,1785215219.631828070,idle,0,0,-29,press_SPACE_to_start,77,77,54,23,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.322047,1785215219.742746830,idle,0,0,-29,press_SPACE_to_start,78,78,54,24,0,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.415612,1785215219.855226040,idle,0,0,-29,press_SPACE_to_start,78,78,56,22,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.503378,1785215219.968711853,idle,0,0,-29,press_SPACE_to_start,80,80,57,23,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.590717,1785215219.968711853,idle,0,0,-29,press_SPACE_to_start,80,80,57,23,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.680702,1785215220.080883026,idle,0,0,-29,press_SPACE_to_start,82,82,56,26,0,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.768785,1785215220.192461967,idle,0,0,-29,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.857093,1785215220.303103924,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.951114,1785215220.415055990,idle,0,0,-29,press_SPACE_to_start,77,77,54,23,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.039327,1785215220.415055990,idle,0,0,-29,press_SPACE_to_start,77,77,54,23,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.128606,1785215220.529487848,idle,0,0,-29,press_SPACE_to_start,77,77,55,22,0,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.217125,1785215220.640578032,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,38,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.306423,1785215220.752228022,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.395149,1785215220.863247871,idle,0,0,-29,press_SPACE_to_start,75,75,55,20,0,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.489476,1785215220.863247871,idle,0,0,-29,press_SPACE_to_start,75,75,55,20,0,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.577654,1785215220.977869987,idle,0,0,-29,press_SPACE_to_start,78,78,55,23,0,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.665342,1785215221.089179993,idle,0,0,-29,press_SPACE_to_start,77,77,55,22,0,0,0,0,0,0,0,42,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.753660,1785215221.200584888,idle,0,0,-29,press_SPACE_to_start,77,77,55,22,0,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.841198,1785215221.312281132,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.930272,1785215221.312281132,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.024253,1785215221.422847033,idle,0,0,-29,press_SPACE_to_start,78,78,56,22,0,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.112878,1785215221.537410021,idle,0,0,-29,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,46,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.201225,1785215221.649490833,idle,0,0,-29,press_SPACE_to_start,75,75,54,21,0,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.290012,1785215221.760437012,idle,0,0,-29,press_SPACE_to_start,83,83,57,26,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.378845,1785215221.760437012,idle,0,0,-29,press_SPACE_to_start,83,83,57,26,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.467785,1785215221.871738195,idle,0,0,-29,press_SPACE_to_start,79,79,56,23,0,0,0,0,0,0,0,49,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.560152,1785215221.984143019,idle,0,0,-29,press_SPACE_to_start,78,78,53,25,0,0,0,0,0,0,0,50,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.648525,1785215222.098366976,idle,0,0,-29,press_SPACE_to_start,76,76,56,20,0,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.736777,1785215222.210018158,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.824302,1785215222.210018158,idle,0,0,-29,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.912137,1785215222.327162981,idle,0,0,-29,press_SPACE_to_start,75,75,56,19,0,0,0,0,0,0,0,53,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.000194,1785215222.432379961,idle,0,0,-29,press_SPACE_to_start,76,76,56,20,0,0,0,0,0,0,0,54,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.094569,1785215222.546715975,idle,0,0,-29,press_SPACE_to_start,76,76,56,20,0,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.182612,1785215222.657629967,idle,0,0,-29,press_SPACE_to_start,77,77,57,20,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.270381,1785215222.657629967,idle,0,0,-29,press_SPACE_to_start,77,77,57,20,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.358977,1785215222.769665956,idle,0,0,-29,press_SPACE_to_start,75,75,56,19,0,0,0,0,0,0,0,57,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.447977,1785215222.880388021,idle,0,0,-29,press_SPACE_to_start,76,76,56,20,0,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.536906,1785215222.992910147,idle,0,0,-29,press_SPACE_to_start,77,77,56,21,0,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.632059,1785215223.106299877,idle,0,0,-29,press_SPACE_to_start,79,79,56,23,0,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.714417,1785215223.106299877,search_first_car,50,-29,-29,paper_search_first_vehicle,79,79,56,23,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.802476,1785215223.218522787,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,57,23,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.891029,1785215223.330166101,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,58,22,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.979931,1785215223.441293001,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,55,22,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.069193,1785215223.441293001,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,55,22,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.163113,1785215223.551639080,search_first_car,50,-29,-29,paper_search_first_vehicle,82,82,56,26,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.251795,1785215223.667343855,search_first_car,50,-29,-29,paper_search_first_vehicle,83,83,55,28,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.339585,1785215223.779548883,search_first_car,50,-29,-29,paper_search_first_vehicle,79,79,55,24,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.428392,1785215223.889865875,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,53,24,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.517764,1785215223.889865875,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,53,24,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.607235,1785215224.004117012,search_first_car,50,-29,-29,paper_search_first_vehicle,80,80,57,23,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.701010,1785215224.115391016,search_first_car,50,-29,-29,paper_search_first_vehicle,76,76,51,25,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.789568,1785215224.226906061,search_first_car,50,-29,-29,paper_search_first_vehicle,70,70,46,24,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.878541,1785215224.338088989,search_first_car,50,-29,-29,paper_search_first_vehicle,73,73,50,23,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.967118,1785215224.338088989,search_first_car,50,-29,-29,paper_search_first_vehicle,73,73,50,23,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.057237,1785215224.451262951,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,43,20,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.146255,1785215224.561766863,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,39,25,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.239997,1785215224.675421000,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,38,22,0,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.327867,1785215224.786869049,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,38,22,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.415816,1785215224.786869049,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,38,22,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.505291,1785215224.899538994,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,37,22,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.591335,1785215225.009203911,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,39,20,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.680755,1785215225.121032000,search_first_car,50,-29,-29,paper_search_first_vehicle,56,56,34,22,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.774907,1785215225.235267162,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,36,27,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.862900,1785215225.235267162,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,36,27,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.952413,1785215225.346612930,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,37,24,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.039933,1785215225.458074808,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,38,25,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.128403,1785215225.569289923,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,37,25,0,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.217590,1785215225.681841850,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,36,25,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.311598,1785215225.681841850,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,36,25,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.399815,1785215225.796350002,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,36,23,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.489106,1785215225.907761812,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,39,24,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.577166,1785215226.017976999,search_first_car,50,-29,-29,paper_search_first_vehicle,57,57,35,22,0,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.665528,1785215226.129802942,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,38,24,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.754361,1785215226.129802942,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,38,24,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.847816,1785215226.244554996,search_first_car,50,-29,-29,paper_search_first_vehicle,67,67,41,26,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.936468,1785215226.355509043,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,36,25,0,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.024936,1785215226.466897964,search_first_car,50,-29,-29,paper_search_first_vehicle,59,59,33,25,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.114176,1785215226.578933954,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,33,25,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.202427,1785215226.578933954,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,33,25,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.291897,1785215226.690113068,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,36,22,0,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.386359,1785215226.804074049,search_first_car,50,-29,-29,paper_search_first_vehicle,60,60,35,25,0,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.474674,1785215226.916248083,search_first_car,50,-29,-29,paper_search_first_vehicle,54,54,30,24,0,0,0,0,0,0,0,35,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.563674,1785215227.027651072,search_first_car,50,-29,-29,paper_search_first_vehicle,56,56,33,23,0,0,0,0,0,0,0,36,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.650674,1785215227.027651072,search_first_car,50,-29,-29,paper_search_first_vehicle,56,56,33,23,0,0,0,0,0,0,0,36,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.740054,1785215227.138095140,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,37,26,1,0,0,0,0,0,0,37,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.828756,1785215227.249562979,search_first_car,50,-29,-29,paper_search_first_vehicle,54,54,29,25,1,0,0,0,0,0,0,38,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
