timestamp,quality,angle_deg,distance_mm
1785215216.461414814,11,352.015625,3758.000
1785215216.461414814,15,353.687500,3819.500
1785215216.461414814,15,355.312500,3871.750
1785215216.461414814,15,356.953125,3904.000
1785215216.461414814,15,358.593750,3931.250
1785215216.461414814,12,0.250000,3956.500
1785215216.461414814,13,1.906250,3979.000
1785215216.461414814,15,3.531250,4032.000
1785215216.461414814,15,5.171875,4092.750
1785215216.461414814,15,6.812500,4140.250
1785215216.461414814,15,8.484375,4223.000
1785215216.461414814,12,10.109375,4330.750
1785215216.461414814,13,11.718750,4407.000
1785215216.461414814,8,179.218750,10150.000
1785215216.461414814,8,199.000000,10214.500
1785215216.461414814,15,218.828125,5439.250
1785215216.461414814,15,222.125000,5099.500
1785215216.461414814,15,225.437500,4794.500
1785215216.461414814,15,227.046875,4682.750
1785215216.461414814,15,230.468750,3415.000
1785215216.461414814,15,240.281250,3738.750
1785215216.461414814,15,241.937500,3680.000
1785215216.461414814,15,243.562500,3608.750
1785215216.461414814,15,245.234375,3556.250
1785215216.461414814,15,246.875000,3512.250
1785215216.461414814,15,248.515625,3458.250
1785215216.461414814,15,250.156250,3409.000
1785215216.461414814,15,253.453125,3504.750
1785215216.461414814,15,255.093750,3503.500
1785215216.461414814,15,258.359375,3768.500
1785215216.461414814,15,260.015625,3743.500
1785215216.461414814,15,261.656250,3725.500
1785215216.461414814,15,263.296875,3697.750
1785215216.461414814,15,264.937500,3694.500
1785215216.461414814,15,266.593750,3682.500
1785215216.461414814,15,268.234375,3665.750
1785215216.461414814,15,269.875000,3667.000
1785215216.461414814,15,271.500000,3664.250
1785215216.461414814,15,273.171875,3680.750
1785215216.461414814,15,274.781250,3694.000
1785215216.461414814,15,276.406250,3695.750
1785215216.461414814,15,278.046875,3714.250
1785215216.461414814,15,279.671875,3740.500
1785215216.461414814,15,281.312500,3753.000
1785215216.461414814,15,282.953125,3772.250
1785215216.461414814,15,284.609375,3802.250
1785215216.461414814,15,286.234375,3844.250
1785215216.461414814,15,289.562500,3592.250
1785215216.461414814,15,294.484375,3250.000
1785215216.461414814,15,296.125000,3296.250
1785215216.461414814,15,297.796875,3347.000
1785215216.461414814,15,299.453125,3392.000
1785215216.461414814,15,301.109375,3452.500
1785215216.461414814,15,302.750000,3520.000
1785215216.461414814,15,304.375000,3593.750
1785215216.461414814,8,310.953125,3655.500
1785215216.461414814,15,312.625000,3644.500
1785215216.461414814,13,314.250000,3612.000
1785215216.461414814,13,315.921875,3573.500
1785215216.461414814,10,317.546875,3527.750
1785215216.461414814,15,319.187500,3514.000
