elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
0.000004,1785214752.122452974,idle,0,0,-27,press_SPACE_to_start,79,79,55,24,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.171359,1785214752.231942892,idle,0,0,-27,press_SPACE_to_start,82,82,57,25,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.266173,1785214752.343642950,idle,0,0,-27,press_SPACE_to_start,81,81,55,26,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.354249,1785214752.457250118,idle,0,0,-27,press_SPACE_to_start,81,81,54,27,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.442356,1785214752.568752050,idle,0,0,-27,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.497916,1785214752.568752050,idle,0,0,-27,press_SPACE_to_start,81,81,56,25,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.581488,1785214752.680869818,idle,0,0,-27,press_SPACE_to_start,76,76,55,21,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.665934,1785214752.791543961,idle,0,0,-27,press_SPACE_to_start,77,77,55,22,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.758577,1785214752.791543961,idle,0,0,-27,press_SPACE_to_start,77,77,55,22,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.846216,1785214752.902693033,idle,0,0,-27,press_SPACE_to_start,78,78,56,22,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
0.935246,1785214753.018023968,idle,0,0,-27,press_SPACE_to_start,79,79,57,22,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.023214,1785214753.129802942,idle,0,0,-27,press_SPACE_to_start,80,80,55,25,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.112054,1785214753.129802942,idle,0,0,-27,press_SPACE_to_start,80,80,55,25,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.201211,1785214753.241827011,idle,0,0,-27,press_SPACE_to_start,80,80,54,26,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.294328,1785214753.352149963,idle,0,0,-27,press_SPACE_to_start,76,76,54,22,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.382061,1785214753.464080811,idle,0,0,-27,press_SPACE_to_start,76,76,54,22,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.470099,1785214753.578186989,idle,0,0,-27,press_SPACE_to_start,78,78,55,23,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.551543,1785214753.578186989,search_first_car,50,-27,-27,paper_search_first_vehicle,78,78,55,23,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.638967,1785214753.689526081,search_first_car,50,-27,-27,paper_search_first_vehicle,79,79,56,23,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.725947,1785214753.800767899,search_first_car,50,-27,-27,paper_search_first_vehicle,77,77,55,22,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.818622,1785214753.912259102,search_first_car,50,-27,-27,paper_search_first_vehicle,75,75,53,22,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.906130,1785214754.027173996,search_first_car,50,-27,-27,paper_search_first_vehicle,80,80,55,25,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.993384,1785214754.027173996,search_first_car,50,-27,-27,paper_search_first_vehicle,80,80,55,25,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.082763,1785214754.138071060,search_first_car,50,-27,-27,paper_search_first_vehicle,78,78,54,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.171598,1785214754.248970032,search_first_car,50,-27,-27,paper_search_first_vehicle,82,82,56,26,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.260834,1785214754.360522985,search_first_car,50,-27,-27,paper_search_first_vehicle,81,81,58,23,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.353713,1785214754.474833965,search_first_car,50,-27,-27,paper_search_first_vehicle,75,75,55,20,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.442482,1785214754.474833965,search_first_car,50,-27,-27,paper_search_first_vehicle,75,75,55,20,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.531292,1785214754.587022066,search_first_car,50,-27,-27,paper_search_first_vehicle,78,78,52,26,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.619509,1785214754.698737860,search_first_car,50,-27,-27,paper_search_first_vehicle,76,76,56,20,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.707865,1785214754.809359074,search_first_car,50,-27,-27,paper_search_first_vehicle,74,74,50,24,0,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.796021,1785214754.920399904,search_first_car,50,-27,-27,paper_search_first_vehicle,69,69,48,21,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.888369,1785214754.920399904,search_first_car,50,-27,-27,paper_search_first_vehicle,69,69,48,21,0,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.976195,1785214755.035105944,search_first_car,50,-27,-27,paper_search_first_vehicle,69,69,48,21,0,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.064356,1785214755.146385908,search_first_car,50,-27,-27,paper_search_first_vehicle,68,68,44,24,0,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.152927,1785214755.258480787,search_first_car,50,-27,-27,paper_search_first_vehicle,67,67,42,25,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.242175,1785214755.369354963,search_first_car,50,-27,-27,paper_search_first_vehicle,70,70,46,24,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.331680,1785214755.369354963,search_first_car,50,-27,-27,paper_search_first_vehicle,70,70,46,24,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.425507,1785214755.483962774,search_first_car,50,-27,-27,paper_search_first_vehicle,64,64,40,24,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.512681,1785214755.595597982,search_first_car,50,-27,-27,paper_search_first_vehicle,63,63,41,22,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.601205,1785214755.706589937,search_first_car,50,-27,-27,paper_search_first_vehicle,65,65,41,24,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.690140,1785214755.818783998,search_first_car,50,-27,-27,paper_search_first_vehicle,68,68,42,26,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.778960,1785214755.818783998,search_first_car,50,-27,-27,paper_search_first_vehicle,68,68,42,26,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.867864,1785214755.930078983,search_first_car,50,-27,-27,paper_search_first_vehicle,64,64,42,22,0,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.962157,1785214756.043808937,search_first_car,50,-27,-27,paper_search_first_vehicle,72,72,48,24,0,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.051012,1785214756.154991150,search_first_car,50,-27,-27,paper_search_first_vehicle,68,68,45,23,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.140179,1785214756.266280890,search_first_car,50,-27,-27,paper_search_first_vehicle,65,65,42,23,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.229028,1785214756.266280890,search_first_car,50,-27,-27,paper_search_first_vehicle,65,65,42,23,0,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.316720,1785214756.378616095,search_first_car,50,-27,-27,paper_search_first_vehicle,69,69,46,23,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.404588,1785214756.489790916,search_first_car,50,-27,-27,paper_search_first_vehicle,71,71,45,26,0,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.497727,1785214756.604525089,search_first_car,50,-27,-27,paper_search_first_vehicle,68,68,42,26,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.586671,1785214756.715437174,search_first_car,50,-27,-27,paper_search_first_vehicle,63,63,38,25,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.675172,1785214756.715437174,search_first_car,50,-27,-27,paper_search_first_vehicle,63,63,38,25,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.764243,1785214756.827701092,search_first_car,50,-27,-27,paper_search_first_vehicle,62,62,36,26,0,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.852557,1785214756.938583136,search_first_car,50,-27,-27,paper_search_first_vehicle,63,63,40,22,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.941649,1785214757.050109863,search_first_car,50,-27,-27,paper_search_first_vehicle,58,58,38,20,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.032342,1785214757.050109863,search_first_car,50,-27,-27,paper_search_first_vehicle,58,58,38,20,0,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.120970,1785214757.164572954,search_first_car,50,-27,-27,paper_search_first_vehicle,61,61,40,21,0,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.209964,1785214757.275774002,search_first_car,50,-27,-27,paper_search_first_vehicle,64,64,39,25,0,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.298771,1785214757.386778116,search_first_car,50,-27,-27,paper_search_first_vehicle,63,63,38,25,0,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.387461,1785214757.497915983,search_first_car,50,-27,-27,paper_search_first_vehicle,59,59,37,22,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.476207,1785214757.497915983,search_first_car,50,-27,-27,paper_search_first_vehicle,59,59,37,22,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.570231,1785214757.613530874,search_first_car,50,-27,-27,paper_search_first_vehicle,57,57,36,21,0,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.659422,1785214757.723803997,search_first_car,50,-27,-27,paper_search_first_vehicle,56,56,32,24,0,0,0,0,0,0,0,38,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.747583,1785214757.836184978,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,27,22,0,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.837035,1785214757.946847916,search_first_car,50,-27,-27,paper_search_first_vehicle,50,50,27,23,0,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.925156,1785214757.946847916,search_first_car,50,-27,-27,paper_search_first_vehicle,50,50,27,23,0,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.014615,1785214758.057937860,search_first_car,50,-27,-27,paper_search_first_vehicle,52,52,30,22,0,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.107996,1785214758.173336983,search_first_car,50,-27,-27,paper_search_first_vehicle,50,50,28,22,0,0,0,0,0,0,0,42,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.196335,1785214758.283989906,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,26,23,0,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.284831,1785214758.395617008,search_first_car,50,-27,-27,paper_search_first_vehicle,52,52,28,24,0,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.372509,1785214758.395617008,search_first_car,50,-27,-27,paper_search_first_vehicle,52,52,28,24,0,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.461089,1785214758.508087158,search_first_car,50,-27,-27,paper_search_first_vehicle,52,52,27,25,0,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.549758,1785214758.618752956,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,26,23,0,0,0,0,0,0,0,46,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.643099,1785214758.734220982,search_first_car,50,-27,-27,paper_search_first_vehicle,50,50,27,23,0,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.732067,1785214758.845155001,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,26,23,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.821320,1785214758.845155001,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,26,23,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.910048,1785214758.956660986,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,24,25,0,0,0,0,0,0,0,49,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.998923,1785214759.067592859,search_first_car,50,-27,-27,paper_search_first_vehicle,49,49,27,22,0,0,0,0,0,0,0,50,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.087900,1785214759.181797981,search_first_car,50,-27,-27,paper_search_first_vehicle,45,45,23,22,0,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.181454,1785214759.293574810,search_first_car,50,-27,-27,paper_search_first_vehicle,46,46,22,24,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.270170,1785214759.293574810,search_first_car,50,-27,-27,paper_search_first_vehicle,46,46,22,24,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.359000,1785214759.405715942,search_first_car,50,-27,-27,paper_search_first_vehicle,45,45,22,23,0,0,0,0,0,0,0,53,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.447838,1785214759.516517878,search_first_car,50,-27,-27,paper_search_first_vehicle,44,44,20,24,0,0,0,0,0,0,0,54,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.536245,1785214759.627129078,search_first_car,50,-27,-27,paper_search_first_vehicle,42,42,19,23,0,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.625614,1785214759.742267847,search_first_car,50,-27,-27,paper_search_first_vehicle,42,42,24,18,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.718175,1785214759.742267847,search_first_car,50,-27,-27,paper_search_first_vehicle,42,42,24,18,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.806465,1785214759.853274822,search_first_car,50,-27,-27,paper_search_first_vehicle,38,38,20,18,0,0,0,0,0,0,0,57,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.894995,1785214759.965114832,search_first_car,50,-27,-27,paper_search_first_vehicle,39,39,20,19,1,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.983218,1785214760.075889826,search_first_car,50,-27,-27,paper_search_first_vehicle,42,42,19,23,1,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.070123,1785214760.190978050,search_first_car,50,-27,-27,paper_search_first_vehicle,41,41,19,22,1,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.159687,1785214760.190978050,search_first_car,50,-27,-27,paper_search_first_vehicle,41,41,19,22,1,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.252759,1785214760.302520037,search_first_car,50,-27,-27,paper_search_first_vehicle,31,31,14,17,1,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.335898,1785214760.413975954,search_first_car,50,-27,-27,paper_search_first_vehicle,32,32,11,21,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.420967,1785214760.524204016,search_first_car,50,-27,-27,paper_search_first_vehicle,44,44,19,25,1,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.509626,1785214760.524204016,search_first_car,50,-27,-27,paper_search_first_vehicle,44,44,19,25,1,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.599286,1785214760.639578104,search_first_car,50,-27,-27,paper_search_first_vehicle,33,33,11,22,1,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.688573,1785214760.750311852,search_first_car,50,-27,-27,paper_search_first_vehicle,37,37,13,24,1,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.781258,1785214760.862435102,search_first_car,50,-27,-27,paper_search_first_vehicle,40,40,14,26,1,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.870448,1785214760.973748922,search_first_car,50,-27,-27,paper_search_first_vehicle,35,35,12,23,0,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.958565,1785214761.085263014,search_first_car,50,-27,-27,paper_search_first_vehicle,32,32,12,20,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.044822,1785214761.085263014,search_first_car,50,-27,-27,paper_search_first_vehicle,32,32,12,20,0,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.126852,1785214761.199709892,search_first_car,50,-27,-27,paper_search_first_vehicle,38,38,14,24,0,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.214403,1785214761.310890913,search_first_car,50,-27,-27,paper_search_first_vehicle,34,34,10,24,0,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.307587,1785214761.422239065,search_first_car,50,-27,-27,paper_search_first_vehicle,30,30,7,23,0,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.395924,1785214761.422239065,search_first_car,50,-27,-27,paper_search_first_vehicle,30,30,7,23,0,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.485292,1785214761.534074783,search_first_car,50,-27,-27,paper_search_first_vehicle,41,41,16,25,0,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.574023,1785214761.647770166,search_first_car,50,-27,-27,paper_search_first_vehicle,33,33,9,24,0,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.662391,1785214761.759673119,search_first_car,50,-27,-27,paper_search_first_vehicle,26,26,8,18,0,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.750105,1785214761.871183872,search_first_car,50,-27,-27,paper_search_first_vehicle,25,25,7,18,0,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.843666,1785214761.871183872,search_first_car,50,-27,-27,paper_search_first_vehicle,25,25,7,18,0,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.931804,1785214761.982656002,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,4,18,0,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.019386,1785214762.094123125,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,6,16,0,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.107038,1785214762.208626032,search_first_car,50,-27,-27,paper_search_first_vehicle,24,24,3,21,0,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.195980,1785214762.319016933,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,5,17,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.285038,1785214762.319016933,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,5,17,0,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.377767,1785214762.430742979,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,3,19,0,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.465981,1785214762.542430878,search_first_car,50,-27,-27,paper_search_first_vehicle,20,20,2,18,0,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.554128,1785214762.656738043,search_first_car,50,-27,-27,paper_search_first_vehicle,24,24,6,18,0,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.642494,1785214762.768794060,search_first_car,50,-27,-27,paper_search_first_vehicle,22,22,4,18,0,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
