elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
0.000004,1785221989.425434828,idle,0,0,-26,press_SPACE_to_start,64,64,41,23,1,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.195723,1785221989.647599220,idle,0,0,-26,press_SPACE_to_start,65,65,37,28,2,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.288407,1785221989.758661032,idle,0,0,-26,press_SPACE_to_start,70,70,41,29,2,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.373367,1785221989.869861126,idle,0,0,-26,press_SPACE_to_start,64,64,39,25,2,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.459833,1785221989.982085943,idle,0,0,-26,press_SPACE_to_start,66,66,37,29,2,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.510332,1785221989.982085943,idle,0,0,-26,press_SPACE_to_start,66,66,37,29,2,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.594861,1785221990.096423864,idle,0,0,-26,press_SPACE_to_start,65,65,38,27,2,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.681517,1785221990.207970142,idle,0,0,-26,press_SPACE_to_start,69,69,40,29,2,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.772127,1785221990.207970142,idle,0,0,-26,press_SPACE_to_start,69,69,40,29,2,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.858386,1785221990.318768978,idle,0,0,-26,press_SPACE_to_start,65,65,40,25,2,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.945900,1785221990.430694818,idle,0,0,-26,press_SPACE_to_start,67,67,39,28,2,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.031892,1785221990.541735888,idle,0,0,-26,press_SPACE_to_start,72,72,40,32,2,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.118445,1785221990.541735888,idle,0,0,-26,press_SPACE_to_start,72,72,40,32,2,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.206604,1785221990.652894974,idle,0,0,-26,press_SPACE_to_start,64,64,36,28,2,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.298833,1785221990.764208794,idle,0,0,-26,press_SPACE_to_start,71,71,40,31,2,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.385903,1785221990.875727892,idle,0,0,-26,press_SPACE_to_start,65,65,37,28,2,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.473898,1785221990.989892006,idle,0,0,-26,press_SPACE_to_start,67,67,39,28,2,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.561149,1785221990.989892006,idle,0,0,-26,press_SPACE_to_start,67,67,39,28,2,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.648815,1785221991.101706982,idle,0,0,-26,press_SPACE_to_start,63,63,36,27,2,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.736430,1785221991.213198185,idle,0,0,-26,press_SPACE_to_start,70,70,40,30,2,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.828451,1785221991.324862957,idle,0,0,-26,press_SPACE_to_start,62,62,38,24,2,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.915847,1785221991.435810089,idle,0,0,-26,press_SPACE_to_start,66,66,39,27,2,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.003746,1785221991.435810089,idle,0,0,-26,press_SPACE_to_start,66,66,39,27,2,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.092492,1785221991.547080040,idle,0,0,-26,press_SPACE_to_start,71,71,40,31,2,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.180777,1785221991.658955097,idle,0,0,-26,press_SPACE_to_start,63,63,38,25,2,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.268188,1785221991.770175934,idle,0,0,-26,press_SPACE_to_start,69,69,38,31,2,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.360736,1785221991.885914087,idle,0,0,-26,press_SPACE_to_start,66,66,38,28,2,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.448597,1785221991.885914087,idle,0,0,-26,press_SPACE_to_start,66,66,38,28,2,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.536385,1785221991.995921850,idle,0,0,-26,press_SPACE_to_start,61,61,37,24,2,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.622991,1785221992.107875109,idle,0,0,-26,press_SPACE_to_start,60,60,38,22,2,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.710842,1785221992.219218016,idle,0,0,-26,press_SPACE_to_start,66,66,37,29,2,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.798099,1785221992.219218016,idle,0,0,-26,press_SPACE_to_start,66,66,37,29,2,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.891015,1785221992.330138206,idle,0,0,-26,press_SPACE_to_start,70,70,39,31,2,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.978669,1785221992.442054987,idle,0,0,-26,press_SPACE_to_start,69,69,44,25,2,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.066261,1785221992.552726030,idle,0,0,-26,press_SPACE_to_start,66,66,38,28,2,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.153615,1785221992.667037964,idle,0,0,-26,press_SPACE_to_start,67,67,38,29,2,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.241511,1785221992.667037964,idle,0,0,-26,press_SPACE_to_start,67,67,38,29,2,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.328937,1785221992.778301954,idle,0,0,-26,press_SPACE_to_start,66,66,38,28,2,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.422151,1785221992.890191078,idle,0,0,-26,press_SPACE_to_start,66,66,37,29,2,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.508514,1785221993.001039028,idle,0,0,-26,press_SPACE_to_start,63,63,38,25,2,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.596788,1785221993.112851858,idle,0,0,-26,press_SPACE_to_start,72,72,44,28,2,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.685175,1785221993.112851858,idle,0,0,-26,press_SPACE_to_start,72,72,44,28,2,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.773750,1785221993.224658012,idle,0,0,-26,press_SPACE_to_start,70,70,44,26,2,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.862362,1785221993.335978031,idle,0,0,-26,press_SPACE_to_start,68,68,43,25,2,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
3.954997,1785221993.448253870,idle,0,0,-26,press_SPACE_to_start,69,69,45,24,2,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.042644,1785221993.561022043,idle,0,0,-26,press_SPACE_to_start,72,72,47,25,2,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.129333,1785221993.561022043,idle,0,0,-26,press_SPACE_to_start,72,72,47,25,2,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.218218,1785221993.672724962,idle,0,0,-26,press_SPACE_to_start,76,76,52,24,3,1,0,0,0,0,0,38,0,0,0,5,1,-30.828125,5.812500,-12.507812,3191.500000,3175.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.306714,1785221993.784794092,idle,0,0,-26,press_SPACE_to_start,77,77,55,22,4,1,0,0,0,0,0,39,0,0,0,5,1,-30.828125,5.812500,-12.507812,3191.500000,3175.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.394937,1785221993.895440817,idle,0,0,-26,press_SPACE_to_start,79,79,56,23,3,1,0,0,0,0,0,40,0,0,0,5,1,-30.828125,5.812500,-12.507812,3191.500000,3175.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.487659,1785221994.010369062,idle,0,0,-26,press_SPACE_to_start,81,81,59,22,3,1,0,0,0,0,0,41,0,0,0,5,1,-30.828125,12.343750,-9.242188,3191.500000,3127.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.576229,1785221994.010369062,idle,0,0,-26,press_SPACE_to_start,81,81,59,22,3,1,0,0,0,0,0,41,0,0,0,5,1,-30.828125,12.343750,-9.242188,3191.500000,3127.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.664597,1785221994.120922804,idle,0,0,-26,press_SPACE_to_start,77,77,55,22,2,1,0,0,0,0,0,42,0,0,0,5,1,-30.828125,30.500000,-0.164062,3191.500000,3164.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.752838,1785221994.236037970,idle,0,0,-26,press_SPACE_to_start,81,81,58,23,2,1,0,0,0,0,0,43,0,0,0,5,1,-31.234375,30.500000,-0.367188,3188.750000,3164.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.840547,1785221994.348138094,idle,0,0,-26,press_SPACE_to_start,80,80,58,22,1,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
4.928267,1785221994.458285093,idle,0,0,-26,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
5.021193,1785221994.458285093,idle,0,0,-26,press_SPACE_to_start,81,81,57,24,0,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
