elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
0.000008,1785223014.330427885,idle,0,0,-30,press_SPACE_to_start,71,71,42,29,2,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,278.750000,,,,,,0,38.832138,11,201.368268,7.523050,,0,,,38.832138,,,0,0,0,0,
0.196109,1785223014.552361965,idle,0,0,-30,press_SPACE_to_start,65,65,40,25,2,0,0,0,0,0,0,2,0,1,1,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,277.000000,,,,,,0,43.888329,10,201.246750,6.393843,,0,,,43.888329,,,0,0,0,0,
0.289021,1785223014.663500071,idle,0,0,-30,press_SPACE_to_start,66,66,40,26,2,0,0,0,0,0,0,3,0,1,1,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,276.750000,,,,,,0,43.550117,10,203.026171,6.639664,,0,,,43.550117,,,0,0,0,0,
0.375055,1785223014.774475098,idle,0,0,-30,press_SPACE_to_start,65,65,40,25,2,0,0,0,0,0,0,4,0,1,1,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,276.750000,,,,,,0,43.535841,10,202.929664,6.243320,,0,,,43.535841,,,0,0,0,0,
0.460951,1785223014.774475098,idle,0,0,-30,press_SPACE_to_start,65,65,40,25,2,0,0,0,0,0,0,4,0,1,1,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,276.750000,,,,,,0,43.535841,10,202.929664,6.243320,,0,,,43.535841,,,0,0,0,0,
0.511605,1785223014.886034966,idle,0,0,-30,press_SPACE_to_start,70,70,43,27,2,0,0,0,0,0,0,5,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,281.500000,,,,,,0,39.052080,14,208.986942,8.171724,,0,,,39.052080,,,0,0,0,0,
0.598805,1785223014.997303963,idle,0,0,-30,press_SPACE_to_start,69,69,44,25,2,0,0,0,0,0,0,6,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,288.750000,,,,,,0,38.140532,15,213.088450,9.516766,,0,,,38.140532,,,0,0,0,0,
0.687186,1785223014.997303963,idle,0,0,-30,press_SPACE_to_start,69,69,44,25,2,0,0,0,0,0,0,6,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,288.750000,,,,,,0,38.140532,15,213.088450,9.516766,,0,,,38.140532,,,0,0,0,0,
0.778657,1785223015.109615088,idle,0,0,-30,press_SPACE_to_start,66,66,42,24,2,0,0,0,0,0,0,7,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,297.750000,,,,,,0,44.082863,13,219.844906,19.408759,,0,,,44.082863,,,0,0,0,0,
0.868365,1785223015.221462011,idle,0,0,-30,press_SPACE_to_start,68,68,42,26,2,0,0,0,0,0,0,8,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,307.250000,,,,,,0,49.897524,12,236.547525,23.335423,,0,,,49.897524,,,0,0,0,0,
0.955692,1785223015.331535101,idle,0,0,-30,press_SPACE_to_start,71,71,44,27,3,0,0,0,0,0,0,9,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,319.500000,,,,,,0,42.587805,10,103.809169,6.666842,,0,,,42.587805,,,0,0,0,0,
1.042121,1785223015.443780184,idle,0,0,-30,press_SPACE_to_start,66,66,40,26,4,0,0,0,0,0,0,10,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,333.750000,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.128800,1785223015.443780184,idle,0,0,-30,press_SPACE_to_start,66,66,40,26,4,0,0,0,0,0,0,10,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,333.750000,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.216046,1785223015.557829142,idle,0,0,-30,press_SPACE_to_start,67,67,41,26,3,0,0,0,0,0,0,11,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,351.000000,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.308625,1785223015.669214964,idle,0,0,-30,press_SPACE_to_start,73,73,46,26,2,0,0,0,0,0,0,12,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,377.000000,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.396373,1785223015.780534029,idle,0,0,-30,press_SPACE_to_start,69,69,43,26,3,0,0,0,0,0,0,13,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,381.750000,,,,,,0,40.385155,5,118.117407,45.789678,,0,,,40.385155,,,0,0,0,0,
1.484303,1785223015.891659021,idle,0,0,-30,press_SPACE_to_start,77,77,52,25,4,0,0,0,0,0,0,14,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,423.250000,,,,,,0,-10.633219,10,114.578132,63.636360,,0,,,-10.633219,,,0,0,0,0,
1.573444,1785223015.891659021,idle,0,0,-30,press_SPACE_to_start,77,77,52,25,4,0,0,0,0,0,0,14,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,423.250000,,,,,,0,-10.633219,10,114.578132,63.636360,,0,,,-10.633219,,,0,0,0,0,
1.662131,1785223016.003566027,idle,0,0,-30,press_SPACE_to_start,78,78,53,25,5,0,0,0,0,0,0,15,0,1,1,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,469.500000,,,,,,0,,0,,,,0,,,,,,0,0,0,0,
