elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
0.000005,1785224330.393742085,idle,0,0,-30,press_SPACE_to_start,85,85,55,30,1,0,0,0,1,3,1,0,0,1,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1272.750000,,,,,0,,0,,,-63.582518,6,291.011906,24.490528,-63.582518,,,0,0,0,0,
0.209003,1785224330.586611032,idle,0,0,-30,press_SPACE_to_start,81,81,53,28,1,0,0,1,1,3,2,0,1,1,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1084.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.302899,1785224330.697965145,idle,0,0,-30,press_SPACE_to_start,83,83,57,26,2,0,0,1,1,4,3,0,1,1,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1071.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.389415,1785224330.697965145,idle,0,0,-30,press_SPACE_to_start,83,83,57,26,2,0,0,1,1,4,3,0,1,1,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1071.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.475205,1785224330.809101105,idle,0,0,-30,press_SPACE_to_start,84,84,55,29,3,0,0,1,1,3,4,0,1,1,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1051.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.526211,1785224330.920496225,idle,0,0,-30,press_SPACE_to_start,79,79,55,24,3,0,0,1,1,4,5,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1051.000000,,,,,0,,0,,,42.009366,4,283.789078,58.348814,42.009366,,,0,0,0,0,
0.613808,1785224330.920496225,idle,0,0,-30,press_SPACE_to_start,79,79,55,24,3,0,0,1,1,4,5,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1051.000000,,,,,0,,0,,,42.009366,4,283.789078,58.348814,42.009366,,,0,0,0,0,
0.702324,1785224331.031458139,idle,0,0,-30,press_SPACE_to_start,85,85,58,27,2,0,0,1,1,3,6,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1042.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.792151,1785224331.143211126,idle,0,0,-30,press_SPACE_to_start,81,81,55,26,2,0,0,1,1,3,7,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.500000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.879948,1785224331.253677130,idle,0,0,-30,press_SPACE_to_start,77,77,55,22,2,0,0,1,1,3,8,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
0.965544,1785224331.369308949,idle,0,0,-30,press_SPACE_to_start,85,85,57,28,2,0,0,1,1,3,9,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1024.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.050490,1785224331.369308949,idle,0,0,-30,press_SPACE_to_start,85,85,57,28,2,0,0,1,1,3,9,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1024.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.137112,1785224331.480271101,idle,0,0,-30,press_SPACE_to_start,82,82,56,26,2,0,0,1,1,3,10,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1024.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.224842,1785224331.591589212,idle,0,0,-30,press_SPACE_to_start,86,86,55,31,3,0,0,1,0,0,0,1,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1027.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.316622,1785224331.703052044,idle,0,0,-30,press_SPACE_to_start,80,80,56,24,3,0,0,1,1,3,1,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1025.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.404063,1785224331.703052044,idle,0,0,-30,press_SPACE_to_start,80,80,56,24,3,0,0,1,1,3,1,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1025.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.491969,1785224331.814896107,idle,0,0,-30,press_SPACE_to_start,84,84,59,25,3,0,0,1,1,3,2,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1027.750000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.579403,1785224331.925487041,idle,0,0,-30,press_SPACE_to_start,81,81,55,26,2,0,0,1,1,3,3,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.250000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.666552,1785224332.037513018,idle,0,0,-30,press_SPACE_to_start,78,78,55,23,2,0,0,1,1,3,4,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1028.500000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.754007,1785224332.148426056,idle,0,0,-30,press_SPACE_to_start,81,81,57,24,1,0,0,1,1,3,5,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.845851,1785224332.148426056,idle,0,0,-30,press_SPACE_to_start,81,81,57,24,1,0,0,1,1,3,5,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
1.930842,1785224332.259180069,idle,0,0,-30,press_SPACE_to_start,85,85,57,28,2,0,0,1,1,3,6,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1032.000000,,,,,0,,0,,,,0,,,,,,0,0,0,0,
2.019758,1785224332.374638081,idle,0,0,-30,press_SPACE_to_start,83,83,56,27,2,0,0,1,1,4,7,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1032.250000,,,,,0,,0,,,44.541927,4,295.863688,54.841692,44.541927,,,0,0,0,0,
2.107721,1785224332.485954046,idle,0,0,-30,press_SPACE_to_start,81,81,56,25,2,0,0,1,1,4,8,0,1,1,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1030.750000,,,,,0,,0,,,39.749302,4,288.860561,9.042370,39.749302,,,0,0,0,0,
