elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
0.000005,1785222665.377169847,idle,0,0,-30,press_SPACE_to_start,65,65,39,26,2,1,0,0,1,3,1,0,0,1,1,1,1,36.593750,78.968750,57.781250,386.750000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1750.250000,,,,,0,81.352825,23,248.102244,1859.300384,,0,,,81.352825,,,0,0,0,0,
0.182677,1785222665.603352070,idle,0,0,-30,press_SPACE_to_start,61,61,40,21,2,1,0,0,0,0,0,1,0,1,1,2,1,36.593750,78.968750,57.781250,386.750000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,77.275429,23,319.551470,2035.050974,,0,,,77.275429,,,0,0,0,0,
0.278917,1785222665.714761019,idle,0,0,-30,press_SPACE_to_start,60,60,40,20,3,2,0,0,0,0,0,2,0,1,1,3,1,36.593750,78.968750,57.781250,386.750000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,77.029206,21,302.466107,1394.673322,,0,,,77.029206,,,0,0,0,0,
0.372347,1785222665.825627804,idle,0,0,-30,press_SPACE_to_start,59,59,39,20,3,2,0,0,0,0,0,3,0,1,1,4,1,36.593750,78.968750,57.781250,386.750000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,77.515185,20,280.673712,659.277036,,0,,,77.515185,,,0,0,0,0,
0.470301,1785222665.825627804,idle,0,0,-30,press_SPACE_to_start,59,59,39,20,3,2,0,0,0,0,0,3,0,1,1,4,1,36.593750,78.968750,57.781250,386.750000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,77.515185,20,280.673712,659.277036,,0,,,77.515185,,,0,0,0,0,
0.530231,1785222665.943246126,idle,0,0,-30,press_SPACE_to_start,55,55,35,20,3,2,0,0,0,0,0,4,0,1,1,5,1,39.531250,78.968750,59.250000,463.000000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,78.426335,18,266.028758,898.495975,79.677170,5,122.817800,1861.266612,78.821413,,,0,0,0,0,
0.581241,1785222665.943246126,idle,0,0,-30,press_SPACE_to_start,55,55,35,20,3,2,0,0,0,0,0,4,0,1,1,5,1,39.531250,78.968750,59.250000,463.000000,1816.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,78.426335,18,266.028758,898.495975,79.677170,5,122.817800,1861.266612,78.821413,,,0,0,0,0,
0.632251,1785222666.056924820,idle,0,0,-30,press_SPACE_to_start,63,63,39,24,2,1,0,0,0,0,0,5,0,1,1,5,1,-98.843750,-64.593750,-81.718750,3038.500000,490.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,78.029376,21,337.217043,2695.135552,,0,,,78.029376,,,0,0,0,0,
0.683260,1785222666.056924820,idle,0,0,-30,press_SPACE_to_start,63,63,39,24,2,1,0,0,0,0,0,5,0,1,1,5,1,-98.843750,-64.593750,-81.718750,3038.500000,490.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,78.029376,21,337.217043,2695.135552,,0,,,78.029376,,,0,0,0,0,
0.734266,1785222666.163441896,idle,0,0,-30,press_SPACE_to_start,63,63,39,24,2,1,0,0,0,0,0,6,0,1,1,5,1,-98.843750,-63.578125,-81.210938,3038.500000,530.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,,,,,,0,77.714846,20,334.557946,6453.005178,80.775028,6,120.222833,1795.228258,78.523815,,,0,0,0,0,
