elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
0.000026,1785216609.584906101,idle,0,0,-29,press_SPACE_to_start,75,75,51,24,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.182708,1785216609.673253059,idle,0,0,-29,press_SPACE_to_start,73,73,48,25,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.277224,1785216609.785329819,idle,0,0,-29,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.364534,1785216609.896626949,idle,0,0,-29,press_SPACE_to_start,73,73,49,24,1,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.452206,1785216610.007678986,idle,0,0,-29,press_SPACE_to_start,72,72,48,24,1,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.502331,1785216610.007678986,idle,0,0,-29,press_SPACE_to_start,72,72,48,24,1,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.582181,1785216610.123158932,search_first_car,50,-29,-29,paper_search_first_vehicle,76,76,53,23,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.667429,1785216610.233590126,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,48,23,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.757056,1785216610.233590126,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,48,23,0,0,0,0,0,0,0,2,0,0,0,2,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.846267,1785216610.345930099,search_first_car,50,-29,-29,paper_search_first_vehicle,73,73,50,23,0,0,0,0,0,0,0,3,0,0,0,3,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
0.933964,1785216610.456892014,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,50,21,0,0,0,0,0,0,0,4,0,0,0,4,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.022699,1785216610.568295002,search_first_car,50,-29,-29,paper_search_first_vehicle,75,75,50,25,0,0,0,0,0,0,0,5,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.112810,1785216610.682070971,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,48,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.203911,1785216610.682070971,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,48,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.298379,1785216610.682070971,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,48,24,0,0,0,0,0,0,0,6,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.390057,1785216610.905273199,search_first_car,50,-29,-29,paper_search_first_vehicle,148,148,99,49,0,0,0,0,0,0,0,7,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.482588,1785216611.017403841,search_first_car,50,-29,-29,paper_search_first_vehicle,78,78,53,25,0,0,0,0,0,0,0,8,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.574311,1785216611.127882957,search_first_car,50,-29,-29,paper_search_first_vehicle,75,75,50,25,0,0,0,0,0,0,0,9,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.666760,1785216611.242773056,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,52,25,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.758941,1785216611.242773056,search_first_car,50,-29,-29,paper_search_first_vehicle,77,77,52,25,0,0,0,0,0,0,0,10,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.809055,1785216611.354711056,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,51,21,0,0,0,0,0,0,0,11,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.900981,1785216611.465493917,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,48,24,2,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
1.988530,1785216611.465493917,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,48,24,2,0,0,0,0,0,0,12,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.076528,1785216611.578066826,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,43,22,7,0,0,0,0,0,0,13,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.164358,1785216611.688159943,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,41,25,1,0,0,0,0,0,0,14,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.253380,1785216611.800241947,search_first_car,50,-29,-29,paper_search_first_vehicle,68,68,43,25,0,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.348501,1785216611.911468983,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,43,22,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.437296,1785216611.911468983,search_first_car,50,-29,-29,paper_search_first_vehicle,65,65,43,22,0,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.526979,1785216612.027425051,search_first_car,50,-29,-29,paper_search_first_vehicle,67,67,43,24,0,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.616631,1785216612.136602163,search_first_car,50,-29,-29,paper_search_first_vehicle,68,68,45,23,0,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.706064,1785216612.248816013,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,41,23,0,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.795669,1785216612.359063148,search_first_car,50,-29,-29,paper_search_first_vehicle,73,73,50,23,0,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.890129,1785216612.471237898,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,42,22,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
2.979347,1785216612.471237898,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,42,22,0,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.066800,1785216612.585973978,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,49,22,3,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.154904,1785216612.696517229,search_first_car,50,-29,-29,paper_search_first_vehicle,73,73,47,26,2,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.243161,1785216612.808498859,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,47,24,0,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.332875,1785216612.920265913,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,47,25,3,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.425236,1785216612.920265913,search_first_car,50,-29,-29,paper_search_first_vehicle,72,72,47,25,3,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.513128,1785216613.030970812,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,38,23,0,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.601498,1785216613.142132998,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,49,22,0,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.690329,1785216613.256777048,search_first_car,50,-29,-29,paper_search_first_vehicle,69,69,47,22,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.778390,1785216613.256777048,search_first_car,50,-29,-29,paper_search_first_vehicle,69,69,47,22,0,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.864266,1785216613.368673086,search_first_car,50,-29,-29,paper_search_first_vehicle,68,68,46,22,0,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
3.955695,1785216613.480237961,search_first_car,50,-29,-29,paper_search_first_vehicle,74,74,51,23,0,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.042444,1785216613.590629816,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,47,24,0,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.129972,1785216613.703083992,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,43,23,1,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.217919,1785216613.703083992,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,43,23,1,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.305688,1785216613.816698790,search_first_car,50,-29,-29,paper_search_first_vehicle,68,68,45,23,1,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.393326,1785216613.928666115,search_first_car,50,-29,-29,paper_search_first_vehicle,67,67,42,25,1,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.485002,1785216614.039721966,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,38,23,0,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.572813,1785216614.151805878,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,43,23,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.661002,1785216614.151805878,search_first_car,50,-29,-29,paper_search_first_vehicle,66,66,43,23,0,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.749062,1785216614.262259960,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,40,22,0,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.837530,1785216614.377693892,search_first_car,50,-29,-29,paper_search_first_vehicle,61,61,40,21,0,0,0,0,0,0,0,38,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
4.925382,1785216614.489054918,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,41,21,0,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.018547,1785216614.599290133,search_first_car,50,-29,-29,paper_search_first_vehicle,54,54,34,20,1,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.105825,1785216614.599290133,search_first_car,50,-29,-29,paper_search_first_vehicle,54,54,34,20,1,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.193807,1785216614.710864782,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,38,20,1,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.281665,1785216614.822082996,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,44,20,1,0,0,0,0,0,0,42,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.369576,1785216614.933405876,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,41,22,1,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.457671,1785216614.933405876,search_first_car,50,-29,-29,paper_search_first_vehicle,64,64,41,22,1,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.549418,1785216615.048837900,search_first_car,50,-29,-29,paper_search_first_vehicle,63,63,38,25,1,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.636652,1785216615.159514904,search_first_car,50,-29,-29,paper_search_first_vehicle,71,71,49,22,0,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.723656,1785216615.271017075,search_first_car,50,-29,-29,paper_search_first_vehicle,76,76,55,21,0,0,0,0,0,0,0,46,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.810940,1785216615.382277012,search_first_car,50,-29,-29,paper_search_first_vehicle,69,69,48,21,0,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.897909,1785216615.382277012,search_first_car,50,-29,-29,paper_search_first_vehicle,69,69,48,21,0,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
5.986431,1785216615.494265079,search_first_car,50,-29,-29,paper_search_first_vehicle,74,74,49,25,0,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.079302,1785216615.605661869,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,37,21,0,0,0,0,0,0,0,49,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.164784,1785216615.720240831,search_first_car,50,-29,-29,paper_search_first_vehicle,58,58,37,21,0,0,0,0,0,0,0,50,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.252249,1785216615.831480980,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,39,23,0,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.340464,1785216615.831480980,search_first_car,50,-29,-29,paper_search_first_vehicle,62,62,39,23,0,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.429071,1785216615.943062067,search_first_car,50,-29,-29,paper_search_first_vehicle,52,52,30,22,0,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.515928,1785216616.053631067,search_first_car,50,-29,-29,paper_search_first_vehicle,51,51,29,22,0,0,0,0,0,0,0,53,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.608685,1785216616.165896893,search_first_car,50,-29,-29,paper_search_first_vehicle,57,57,30,27,0,0,0,0,0,0,0,54,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.695020,1785216616.280500889,search_first_car,50,-29,-29,paper_search_first_vehicle,51,51,27,24,0,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.782112,1785216616.280500889,search_first_car,50,-29,-29,paper_search_first_vehicle,51,51,27,24,0,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.868452,1785216616.391803980,search_first_car,50,-29,-29,paper_search_first_vehicle,43,43,23,20,0,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
6.956904,1785216616.503374100,search_first_car,50,-29,-29,paper_search_first_vehicle,49,49,28,21,0,0,0,0,0,0,0,57,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.045756,1785216616.614536047,search_first_car,50,-29,-29,paper_search_first_vehicle,41,41,21,20,0,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.137907,1785216616.614536047,search_first_car,50,-29,-29,paper_search_first_vehicle,41,41,21,20,0,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.225403,1785216616.726484060,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,18,21,0,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.313341,1785216616.840730190,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,20,22,0,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.400540,1785216616.951296091,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,20,22,0,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.486887,1785216617.063393116,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,19,23,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.574632,1785216617.063393116,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,19,23,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.667335,1785216617.174735069,search_first_car,50,-29,-29,paper_search_first_vehicle,40,40,17,23,1,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.753747,1785216617.285122156,search_first_car,50,-29,-29,paper_search_first_vehicle,38,38,17,21,1,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.841763,1785216617.396539927,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,15,24,1,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
7.929314,1785216617.511045218,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,17,19,1,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.017295,1785216617.511045218,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,17,19,1,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.105036,1785216617.623404026,search_first_car,50,-29,-29,paper_search_first_vehicle,32,32,14,18,1,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.197333,1785216617.734639168,search_first_car,50,-29,-29,paper_search_first_vehicle,41,41,18,23,1,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.283570,1785216617.845187187,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,15,24,1,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.371154,1785216617.956688881,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,19,23,1,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.459396,1785216617.956688881,search_first_car,50,-29,-29,paper_search_first_vehicle,42,42,19,23,1,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.548040,1785216618.071129084,search_first_car,50,-29,-29,paper_search_first_vehicle,44,44,19,25,1,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.634027,1785216618.184709787,search_first_car,50,-29,-29,paper_search_first_vehicle,37,37,16,21,1,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.727113,1785216618.293838024,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,14,20,1,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.813926,1785216618.293838024,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,14,20,1,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.900905,1785216618.407437086,search_first_car,50,-29,-29,paper_search_first_vehicle,38,38,18,20,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
8.988502,1785216618.517343044,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,12,23,1,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.076017,1785216618.632176161,search_first_car,50,-29,-29,paper_search_first_vehicle,39,39,19,20,1,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.163318,1785216618.743523121,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,10,21,1,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.255893,1785216618.743523121,search_first_car,50,-29,-29,paper_search_first_vehicle,31,31,10,21,1,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.342704,1785216618.854625940,search_first_car,50,-29,-29,paper_search_first_vehicle,36,36,12,24,1,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.430292,1785216618.965658188,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,11,24,1,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.517211,1785216619.076989889,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,10,23,1,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.605492,1785216619.192186832,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,13,21,1,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.693497,1785216619.192186832,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,13,21,1,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.786439,1785216619.303739786,search_first_car,50,-29,-29,paper_search_first_vehicle,34,34,13,21,1,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.873149,1785216619.415076017,search_first_car,50,-29,-29,paper_search_first_vehicle,33,33,11,22,1,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
9.958004,1785216619.526703119,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,11,24,1,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.045251,1785216619.526703119,search_first_car,50,-29,-29,paper_search_first_vehicle,35,35,11,24,1,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
10.133663,1785216619.636894941,search_first_car,50,-29,-29,paper_search_first_vehicle,30,30,10,20,1,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,,,
