elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_vehicle_min_y_back_mm,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,c_y_back_mm,d_y_back_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
1.735494,1785253293.023321152,idle,0,0,-28,press_SPACE_to_start,33,33,12,21,3,1,0,0,0,0,,0,3,1,0,0,5,1,3.453125,54.921875,29.187500,1551.750000,1277.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1584.500000,,500.719883,,,,,0,,0,,,-67.469764,10,512.021057,104.985466,-67.469764,,,0,0,0,0,
1.824071,1785253293.134138823,idle,0,0,-28,press_SPACE_to_start,31,31,13,18,3,2,0,0,0,0,,0,4,1,0,0,5,1,-0.875000,54.921875,27.023438,1563.500000,1277.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1580.250000,,501.420683,,,,,0,,0,,,-68.070996,9,471.274240,88.833836,-68.070996,,,0,0,0,0,
1.913040,1785253293.249131918,idle,0,0,-28,press_SPACE_to_start,34,34,13,21,3,2,0,0,0,0,,0,5,1,0,0,5,1,-1.687500,54.765625,26.539062,1544.750000,1282.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1583.500000,,507.363429,,,,,0,,0,,,-66.819642,10,508.846541,111.478215,-66.819642,,,0,0,0,0,
2.000573,1785253293.249131918,idle,0,0,-28,press_SPACE_to_start,34,34,13,21,3,2,0,0,0,0,,0,5,1,0,0,5,1,-1.687500,54.765625,26.539062,1544.750000,1282.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1583.500000,,507.363429,,,,,0,,0,,,-66.819642,10,508.846541,111.478215,-66.819642,,,0,0,0,0,
2.088007,1785253293.359563112,idle,0,0,-28,press_SPACE_to_start,34,34,12,22,3,2,0,0,0,0,,0,6,1,0,0,5,1,-1.687500,54.687500,26.500000,1544.750000,1287.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1577.250000,,509.026432,,,,,0,,0,,,-66.860359,10,501.114866,96.941837,-66.860359,,,0,0,0,0,
2.171595,1785253293.474765062,search_first_car,50,-28,-28,paper_search_first_vehicle,34,34,10,24,3,2,0,0,0,0,,0,1,0,0,0,1,1,4.359375,54.468750,29.414062,1816.750000,1293.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1577.250000,,516.348294,,,,,0,,0,,,-65.509553,11,552.236857,104.085332,-65.509553,,,0,0,0,0,
2.258293,1785253293.585422039,search_first_car,50,-28,-28,paper_search_first_vehicle,29,29,7,22,3,2,0,0,0,0,,0,2,0,0,0,2,1,4.359375,54.468750,29.414062,1816.750000,1293.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1572.250000,,517.141568,,,,,0,,0,,,-66.366552,10,523.169326,98.028814,-66.366552,,,0,0,0,0,
2.349255,1785253293.700635910,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,10,22,3,2,0,0,0,0,,0,3,0,0,0,3,1,4.359375,54.187500,29.273438,1816.750000,1296.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1576.750000,,522.680430,,,,,0,,0,,,-65.389700,11,551.424712,98.281365,-65.389700,,,0,0,0,0,
2.436208,1785253293.700635910,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,10,22,3,2,0,0,0,0,,0,3,0,0,0,3,1,4.359375,54.187500,29.273438,1816.750000,1296.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1576.750000,,522.680430,,,,,0,,0,,,-65.389700,11,551.424712,98.281365,-65.389700,,,0,0,0,0,
2.523962,1785253293.811476946,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,11,21,3,2,0,0,0,0,,0,4,0,0,0,4,1,4.359375,53.828125,29.093750,1816.750000,1298.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1578.750000,,530.243061,,,,,0,,0,,,-65.493825,11,549.471353,93.837490,-65.493825,,,0,0,0,0,
2.610964,1785253293.926330805,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,11,22,4,2,0,0,0,0,,0,5,0,0,0,5,1,4.359375,53.437500,28.898438,1816.750000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1607.000000,,509.492969,,,,,0,,0,,,-65.940072,11,547.256265,88.025241,-65.940072,,,0,0,0,0,
2.698935,1785253294.037538052,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,10,22,4,2,0,0,0,0,,0,6,0,0,0,5,1,4.125000,53.437500,28.781250,1813.750000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1606.750000,,514.397785,,,,,0,,0,,,-66.803844,10,519.589524,85.342926,-66.803844,,,0,0,0,0,
2.786264,1785253294.037538052,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,10,22,4,2,0,0,0,0,,0,6,0,0,0,5,1,4.125000,53.437500,28.781250,1813.750000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1606.750000,,514.397785,,,,,0,,0,,,-66.803844,10,519.589524,85.342926,-66.803844,,,0,0,0,0,
2.879277,1785253294.152803183,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,9,19,4,2,0,0,0,0,,0,7,0,0,0,5,1,3.078125,53.437500,28.257812,1760.750000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1610.750000,,521.085002,,,,,0,,0,,,-66.583468,9,517.150141,160.508010,-66.583468,,,0,0,0,0,
2.966282,1785253294.264339924,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,11,21,3,2,0,0,0,0,,0,8,0,0,0,5,1,3.078125,53.437500,28.257812,1760.750000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1601.000000,,525.360854,,,,,0,,0,,,-66.447562,10,502.925122,96.527115,-66.447562,,,0,0,0,0,
3.054892,1785253294.378615141,search_first_car,50,-28,-28,paper_search_first_vehicle,28,28,7,21,3,2,0,0,0,0,,0,9,0,0,0,5,1,5.781250,53.437500,29.609375,1857.000000,1302.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1594.000000,,526.757888,,,,,0,,0,,,-65.649598,10,521.017162,84.078908,-65.649598,,,0,0,0,0,
3.143177,1785253294.489933014,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,11,21,3,2,0,0,0,0,,0,10,0,0,0,5,1,5.781250,54.484375,30.132812,1857.000000,1313.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1585.000000,,531.120624,,,,,0,,0,,,-65.895956,10,516.159867,113.623246,-65.895956,,,0,0,0,0,
3.231472,1785253294.489933014,search_first_car,50,-28,-28,paper_search_first_vehicle,32,32,11,21,3,2,0,0,0,0,,0,10,0,0,0,5,1,5.781250,54.484375,30.132812,1857.000000,1313.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1585.000000,,531.120624,,,,,0,,0,,,-65.895956,10,516.159867,113.623246,-65.895956,,,0,0,0,0,
3.320407,1785253294.605008841,search_first_car,50,-28,-28,paper_search_first_vehicle,30,30,10,20,3,2,0,0,0,0,,0,11,0,0,0,5,1,5.781250,54.484375,30.132812,1857.000000,1313.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1583.250000,,538.662326,,,,,0,,0,,,-65.171152,10,500.647247,84.929748,-65.171152,,,0,0,0,0,
3.414258,1785253294.716485977,search_first_car,50,-28,-28,paper_search_first_vehicle,33,33,12,21,3,2,0,0,0,0,,0,12,0,0,0,5,1,1.484375,54.484375,27.984375,1579.250000,1313.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1597.000000,,507.561478,,,,,0,,0,,,-64.986886,10,519.650966,109.549026,-64.986886,,,0,0,0,0,
3.501735,1785253294.830246925,search_first_car,50,-28,-28,paper_search_first_vehicle,29,29,9,20,3,2,0,0,1,3,439.072652,1,0,0,0,0,5,1,1.484375,55.343750,28.414062,1579.250000,1328.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1587.500000,,512.334418,,,,,0,,0,,,-63.721160,9,530.939908,125.972531,-63.721160,,,0,0,0,0,
3.589278,1785253294.941493034,search_open_space,50,-28,-28,paper_first_vehicle_counted,35,35,12,23,3,2,1,1,1,3,446.690091,2,0,1,0,0,5,1,1.484375,55.343750,28.414062,1579.250000,1328.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1576.500000,,518.133448,,,,,0,,0,,,-64.548202,9,486.763784,108.595492,-64.548202,,,0,0,0,0,
3.676997,1785253294.941493034,search_open_space,50,-28,-28,paper_passing_first_vehicle,35,35,12,23,3,2,1,1,1,3,446.690091,2,0,1,0,0,5,1,1.484375,55.343750,28.414062,1579.250000,1328.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1576.500000,,518.133448,,,,,0,,0,,,-64.548202,9,486.763784,108.595492,-64.548202,,,0,0,0,0,
3.764774,1785253295.056256056,search_open_space,50,-28,-28,paper_passing_first_vehicle,28,28,9,19,3,2,1,1,1,3,462.650382,3,0,1,0,0,5,1,1.484375,55.343750,28.414062,1579.250000,1328.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1569.500000,,533.581722,,,,,0,,0,,,-64.926153,9,477.254350,102.153922,-64.926153,,,0,0,0,0,
3.851592,1785253295.168342113,search_open_space,50,-28,-28,paper_passing_first_vehicle,34,34,12,22,3,2,1,1,1,3,441.541779,4,0,1,0,0,5,1,8.906250,56.609375,32.757812,1850.750000,1312.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1584.500000,,514.636877,,,,,0,,0,,,-63.543108,10,519.268808,86.161325,-63.543108,,,0,0,0,0,
3.943973,1785253295.282496929,search_open_space,50,-28,-28,paper_passing_first_vehicle,28,28,8,20,3,2,1,1,1,3,454.274610,5,0,1,0,0,5,1,8.906250,57.875000,33.390625,1850.750000,1338.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1575.750000,,526.806222,,,,,0,,0,,,-64.945869,9,483.469553,93.688416,-64.945869,,,0,0,0,0,
4.032980,1785253295.282496929,search_open_space,50,-28,-28,paper_passing_first_vehicle,28,28,8,20,3,2,1,1,1,3,454.274610,5,0,1,0,0,5,1,8.906250,57.875000,33.390625,1850.750000,1338.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1575.750000,,526.806222,,,,,0,,0,,,-64.945869,9,483.469553,93.688416,-64.945869,,,0,0,0,0,
4.122219,1785253295.394102097,search_open_space,50,-28,-28,paper_passing_first_vehicle,33,33,11,22,3,2,1,1,1,4,424.407639,6,0,1,0,0,5,1,8.906250,57.875000,33.390625,1850.750000,1338.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1569.250000,,531.081277,,,,,0,,0,,,-63.345857,10,533.061426,108.196818,-63.345857,,,0,0,0,0,
4.211237,1785253295.508199930,search_open_space,50,-28,-28,paper_passing_first_vehicle,32,32,12,20,3,2,1,1,1,3,430.299914,7,0,1,0,0,5,1,3.390625,57.875000,30.632812,1573.250000,1338.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1587.750000,,502.157704,,,,,0,,0,,,-63.998863,9,485.740832,99.200167,-63.998863,,,0,0,0,0,
4.299496,1785253295.620431185,search_open_space,50,-28,-28,paper_passing_first_vehicle,30,30,8,22,3,2,1,1,1,3,443.330115,8,0,1,0,0,5,1,3.390625,57.875000,30.632812,1573.250000,1338.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1579.250000,,514.967851,,,,,0,,0,,,-63.925536,9,482.246075,91.107869,-63.925536,,,0,0,0,0,
4.387001,1785253295.731889963,search_open_space,50,-28,-28,paper_passing_first_vehicle,33,33,11,22,3,2,1,1,1,4,421.184089,9,0,1,0,0,5,1,3.593750,58.609375,31.101562,1579.250000,1333.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1575.250000,,530.281251,,,,,0,,0,,,-63.108116,10,533.290938,108.393000,-63.108116,,,0,0,0,0,
4.481038,1785253295.731889963,search_open_space,50,-28,-28,paper_passing_first_vehicle,33,33,11,22,3,2,1,1,1,4,421.184089,9,0,1,0,0,5,1,3.593750,58.609375,31.101562,1579.250000,1333.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1575.250000,,530.281251,,,,,0,,0,,,-63.108116,10,533.290938,108.393000,-63.108116,,,0,0,0,0,
4.569355,1785253295.846246958,search_open_space,50,-28,-28,paper_passing_first_vehicle,34,34,12,22,3,2,1,1,1,3,432.411304,10,0,1,0,0,5,1,9.765625,58.609375,34.187500,1859.750000,1333.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1591.000000,,506.065909,,,,,0,,0,,,-64.257911,9,490.818474,83.848326,-64.257911,,,0,0,0,0,
4.657586,1785253295.960072994,search_open_space,50,-28,-28,paper_passing_first_vehicle,29,29,7,22,3,2,1,1,1,3,439.726285,11,0,1,0,0,5,1,9.765625,58.781250,34.273438,1859.750000,1335.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1584.500000,,513.001857,,,,,0,,0,,,-64.301968,9,486.191524,91.654162,-64.301968,,,0,0,0,0,
4.744479,1785253296.071898937,search_open_space,50,-28,-28,paper_passing_first_vehicle,32,32,8,24,3,2,1,1,1,4,415.380103,12,0,1,0,0,5,1,9.765625,58.781250,34.273438,1859.750000,1335.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1575.750000,,523.159704,,,,,0,,0,,,-63.052362,10,534.504767,110.759675,-63.052362,,,0,0,0,0,
4.832853,1785253296.183830023,search_open_space,50,-28,-28,paper_passing_first_vehicle,31,31,8,23,3,2,1,1,1,4,423.036281,13,0,1,0,0,5,1,10.046875,58.781250,34.414062,1861.750000,1335.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1569.500000,,531.165884,,,,,0,,0,,,-63.436523,9,491.810438,97.395872,-63.436523,,,0,0,0,0,
4.922273,1785253296.183830023,search_open_space,50,-28,-28,paper_passing_first_vehicle,31,31,8,23,3,2,1,1,1,4,423.036281,13,0,1,0,0,5,1,10.046875,58.781250,34.414062,1861.750000,1335.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1569.500000,,531.165884,,,,,0,,0,,,-63.436523,9,491.810438,97.395872,-63.436523,,,0,0,0,0,
5.016049,1785253296.297785044,search_open_space,50,-28,-28,paper_passing_first_vehicle,28,28,8,20,3,2,1,1,1,3,430.979910,14,0,1,0,0,5,1,10.046875,59.031250,34.539062,1861.750000,1340.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1590.000000,,502.869311,,,,,0,,0,,,-63.565736,9,486.221424,84.285564,-63.565736,,,0,0,0,0,
5.102690,1785253296.413034916,search_open_space,50,-28,-28,paper_passing_first_vehicle,30,30,6,24,3,2,1,1,1,3,435.816357,15,0,1,0,0,5,1,10.046875,59.031250,34.539062,1861.750000,1340.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1587.750000,,508.314973,,,,,0,,0,,,-63.975937,9,488.278399,96.803855,-63.975937,,,0,0,0,0,
5.191970,1785253296.523429155,search_open_space,50,-28,-28,paper_passing_first_vehicle,31,31,10,21,3,2,1,1,1,3,439.295687,16,0,1,0,0,5,1,10.046875,59.031250,34.539062,1861.750000,1340.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1585.250000,,512.017433,,,,,0,,0,,,-63.719715,9,482.477162,93.432859,-63.719715,,,0,0,0,0,
5.280781,1785253296.523429155,search_open_space,50,-28,-28,paper_passing_first_vehicle,31,31,10,21,3,2,1,1,1,3,439.295687,16,0,1,0,0,5,1,10.046875,59.031250,34.539062,1861.750000,1340.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1585.250000,,512.017433,,,,,0,,0,,,-63.719715,9,482.477162,93.432859,-63.719715,,,0,0,0,0,
5.370304,1785253296.639528990,search_open_space,50,-28,-28,paper_passing_first_vehicle,36,36,10,26,3,2,1,1,1,4,406.947104,17,0,1,0,0,5,1,10.937500,59.484375,35.210938,1865.250000,1345.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1583.000000,,516.598746,,,,,0,,0,,,-62.626402,10,533.158917,112.070001,-62.626402,,,0,0,0,0,
5.458967,1785253296.750391006,search_open_space,50,-28,-28,paper_passing_first_vehicle,31,31,6,25,3,2,1,1,1,4,405.090952,18,0,1,0,0,5,1,10.937500,59.484375,35.210938,1865.250000,1345.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1581.250000,,514.804644,,,,,0,,0,,,-63.235800,9,492.058894,92.036360,-63.235800,,,0,0,0,0,
5.552343,1785253296.861991882,search_open_space,50,-28,-28,paper_passing_first_vehicle,34,34,8,26,3,2,1,1,1,5,373.002401,19,0,1,0,0,5,1,12.156250,59.484375,35.820312,1866.750000,1345.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1570.000000,,521.250665,,,,,0,,0,,,-60.900908,10,537.523608,106.053529,-60.900908,,,0,0,0,0,
