elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_vehicle_min_y_back_mm,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,applied_paper_steering,entry_center_angle_deg,realigning_after_dropout,prealign_near_seen,prealign_ready_scans,pair_hold_scans,pair_reacquiring,center_observation_scans,dist_c_mm,dist_d_mm,c_y_back_mm,d_y_back_mm,distance_bias_cd_mm,cd_balance_ratio,cd_balance_error,cd_balance_span,cd_center_ready_scans,left_side_heading_deg,left_side_line_points,left_side_line_extent_mm,left_side_line_linearity,right_side_heading_deg,right_side_line_points,right_side_line_extent_mm,right_side_line_linearity,observed_slot_heading_deg,filtered_slot_heading_deg,slot_heading_span_deg,parallel_heading_ready_scans,parallel_correction_cycles,parallel_cd_missing_scans,parallel_no_improvement_scans,parallel_best_heading_deg
0.954295,1785250044.356775999,idle,0,0,-28,press_SPACE_to_start,29,29,7,22,6,2,0,1,0,0,,0,1,1,1,0,5,1,1.796875,31.625000,16.710938,1996.750000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1155.000000,,387.624594,,,,,0,,0,,,-54.394301,11,340.594301,690.577432,-54.394301,,,0,0,0,0,
1.040623,1785250044.470346928,idle,0,0,-28,press_SPACE_to_start,35,35,11,24,6,2,0,1,0,0,,0,2,1,1,0,5,1,1.734375,31.625000,16.679688,1995.500000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1167.250000,,376.104365,,,,,0,,0,,,-53.661009,12,372.055532,641.666396,-53.661009,,,0,0,0,0,
1.129115,1785250044.585129023,idle,0,0,-28,press_SPACE_to_start,32,32,7,25,6,2,0,0,0,0,,0,3,1,1,0,5,1,1.734375,31.625000,16.679688,1995.500000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1154.750000,,389.320045,,,,,0,,0,,,-54.533415,11,336.901352,805.073356,-54.533415,,,0,0,0,0,
1.217297,1785250044.585129023,idle,0,0,-28,press_SPACE_to_start,32,32,7,25,6,2,0,0,0,0,,0,3,1,1,0,5,1,1.734375,31.625000,16.679688,1995.500000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1154.750000,,389.320045,,,,,0,,0,,,-54.533415,11,336.901352,805.073356,-54.533415,,,0,0,0,0,
1.309399,1785250044.700933218,idle,0,0,-28,press_SPACE_to_start,36,36,9,27,7,2,0,0,0,0,,0,4,1,1,0,5,1,1.734375,31.484375,16.609375,1995.500000,2380.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.500000,,379.173631,,,,,0,,0,,,-53.873914,12,372.689979,866.555466,-53.873914,,,0,0,0,0,
1.395832,1785250044.811053038,idle,0,0,-28,press_SPACE_to_start,37,37,11,26,5,2,0,0,0,0,,0,5,1,1,0,5,1,1.734375,31.484375,16.609375,1995.500000,2380.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,391.684827,,,,,0,,0,,,-54.185813,12,379.628722,749.021805,-54.185813,,,0,0,0,0,
1.482799,1785250044.926406860,idle,0,0,-28,press_SPACE_to_start,34,34,9,25,5,2,0,0,0,0,,0,6,1,1,0,5,1,-0.703125,31.484375,15.390625,1896.000000,2380.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.250000,,378.490763,,,,,0,,0,,,-53.807910,12,372.745037,854.360986,-53.807910,,,0,0,0,0,
1.571324,1785250045.041178942,idle,0,0,-28,press_SPACE_to_start,34,34,8,26,5,2,0,0,0,0,,0,7,1,1,0,5,1,-0.890625,31.484375,15.296875,1891.750000,2380.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1154.750000,,386.353881,,,,,0,,0,,,-54.211043,11,340.643117,736.948480,-54.211043,,,0,0,0,0,
1.659398,1785250045.041178942,idle,0,0,-28,press_SPACE_to_start,34,34,8,26,5,2,0,0,0,0,,0,7,1,1,0,5,1,-0.890625,31.484375,15.296875,1891.750000,2380.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1154.750000,,386.353881,,,,,0,,0,,,-54.211043,11,340.643117,736.948480,-54.211043,,,0,0,0,0,
1.749242,1785250045.155853987,idle,0,0,-28,press_SPACE_to_start,37,37,8,29,5,2,0,0,0,0,,0,8,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1170.750000,,373.603164,,,,,0,,0,,,-53.851447,12,374.556447,732.358466,-53.851447,,,0,0,0,0,
1.841367,1785250045.271090984,idle,0,0,-28,press_SPACE_to_start,36,36,9,27,5,2,0,0,0,0,,0,9,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1159.000000,,382.708194,,,,,0,,0,,,-54.059787,12,367.093577,791.999066,-54.059787,,,0,0,0,0,
1.925051,1785250045.384642124,idle,0,0,-28,press_SPACE_to_start,34,34,8,26,5,2,0,0,0,0,,0,10,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,391.094318,,,,,0,,0,,,-54.056727,12,378.617841,797.241091,-54.056727,,,0,0,0,0,
2.013036,1785250045.384642124,idle,0,0,-28,press_SPACE_to_start,34,34,8,26,5,2,0,0,0,0,,0,10,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,391.094318,,,,,0,,0,,,-54.056727,12,378.617841,797.241091,-54.056727,,,0,0,0,0,
2.101693,1785250045.499557018,idle,0,0,-28,press_SPACE_to_start,38,38,11,27,5,2,0,0,0,0,,0,11,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.250000,,376.083220,,,,,0,,0,,,-53.662570,12,373.869749,675.458321,-53.662570,,,0,0,0,0,
2.190241,1785250045.613555908,idle,0,0,-28,press_SPACE_to_start,35,35,8,27,5,2,0,0,0,0,,0,12,1,1,0,5,1,-0.421875,30.265625,14.921875,1906.500000,2391.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1156.250000,,386.261399,,,,,0,,0,,,-54.550936,11,339.045555,672.024799,-54.550936,,,0,0,0,0,
2.278420,1785250045.729328156,idle,0,0,-28,press_SPACE_to_start,39,39,12,27,6,2,0,0,0,0,,0,13,1,1,0,5,1,-0.718750,31.265625,15.273438,1895.750000,2373.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1167.250000,,375.501627,,,,,0,,0,,,-53.632140,12,373.900842,630.447946,-53.632140,,,0,0,0,0,
2.370348,1785250045.729328156,idle,0,0,-28,press_SPACE_to_start,39,39,12,27,6,2,0,0,0,0,,0,13,1,1,0,5,1,-0.718750,31.265625,15.273438,1895.750000,2373.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1167.250000,,375.501627,,,,,0,,0,,,-53.632140,12,373.900842,630.447946,-53.632140,,,0,0,0,0,
2.458213,1785250045.844008923,idle,0,0,-28,press_SPACE_to_start,35,35,9,26,6,2,0,0,0,0,,0,14,1,1,0,5,1,-0.718750,31.625000,15.453125,1895.750000,2379.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,390.208337,,,,,0,,0,,,-53.941106,12,381.879682,707.942185,-53.941106,,,0,0,0,0,
2.547088,1785250045.957901001,idle,0,0,-28,press_SPACE_to_start,36,36,8,28,6,2,0,0,0,0,,0,15,1,1,0,5,1,-0.718750,31.296875,15.289062,1895.750000,2372.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1162.750000,,381.850632,,,,,0,,0,,,-54.156991,12,369.678506,897.457414,-54.156991,,,0,0,0,0,
2.635395,1785250046.072330952,idle,0,0,-28,press_SPACE_to_start,36,36,10,26,6,2,0,0,0,0,,0,16,1,1,0,5,1,-0.718750,31.296875,15.289062,1895.750000,2372.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1149.250000,,391.593743,,,,,0,,0,,,-53.874458,12,377.913514,646.509709,-53.874458,,,0,0,0,0,
2.723759,1785250046.187110901,idle,0,0,-28,press_SPACE_to_start,35,35,11,24,5,2,0,0,0,0,,0,17,1,1,0,5,1,-0.718750,31.296875,15.289062,1895.750000,2372.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.250000,,378.189919,,,,,0,,0,,,-53.823405,12,371.495353,688.174861,-53.823405,,,0,0,0,0,
2.813209,1785250046.187110901,idle,0,0,-28,press_SPACE_to_start,35,35,11,24,5,2,0,0,0,0,,0,17,1,1,0,5,1,-0.718750,31.296875,15.289062,1895.750000,2372.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.250000,,378.189919,,,,,0,,0,,,-53.823405,12,371.495353,688.174861,-53.823405,,,0,0,0,0,
2.906119,1785250046.301753044,idle,0,0,-28,press_SPACE_to_start,34,34,7,27,5,2,0,0,0,0,,0,18,1,1,0,5,1,-0.812500,31.296875,15.242188,1895.750000,2372.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1156.500000,,386.939392,,,,,0,,0,,,-54.513770,11,339.894182,703.309500,-54.513770,,,0,0,0,0,
2.995107,1785250046.413619041,idle,0,0,-28,press_SPACE_to_start,39,39,11,28,5,2,0,0,0,0,,0,19,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1170.000000,,374.573150,,,,,0,,0,,,-53.792686,12,374.657847,702.048184,-53.792686,,,0,0,0,0,
3.083992,1785250046.527609110,idle,0,0,-28,press_SPACE_to_start,36,36,9,27,5,2,0,0,0,0,,0,20,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1156.750000,,383.156046,,,,,0,,0,,,-54.216976,11,341.941923,556.325379,-54.216976,,,0,0,0,0,
3.172693,1785250046.642597198,idle,0,0,-28,press_SPACE_to_start,40,40,12,28,5,2,0,0,0,0,,0,21,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1174.750000,,369.105958,,,,,0,,0,,,-53.965168,12,379.683070,774.913157,-53.965168,,,0,0,0,0,
3.262193,1785250046.642597198,idle,0,0,-28,press_SPACE_to_start,40,40,12,28,5,2,0,0,0,0,,0,21,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1174.750000,,369.105958,,,,,0,,0,,,-53.965168,12,379.683070,774.913157,-53.965168,,,0,0,0,0,
3.351060,1785250046.757642984,idle,0,0,-28,press_SPACE_to_start,31,31,7,24,5,2,0,0,0,0,,0,22,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1162.750000,,378.554372,,,,,0,,0,,,-53.493550,12,371.530958,994.258518,-53.493550,,,0,0,0,0,
3.445210,1785250046.871770144,idle,0,0,-28,press_SPACE_to_start,37,37,10,27,5,2,0,0,0,0,,0,23,1,1,0,5,1,-0.531250,30.203125,14.835938,1900.500000,2392.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1149.250000,,392.772127,,,,,0,,0,,,-53.963952,12,376.720884,733.398016,-53.963952,,,0,0,0,0,
3.533638,1785250046.985957146,idle,0,0,-28,press_SPACE_to_start,29,29,7,22,5,2,0,0,0,0,,0,24,1,1,0,5,1,-0.968750,31.062500,15.046875,1888.000000,2383.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1163.250000,,379.616862,,,,,0,,0,,,-53.574912,12,371.210047,738.873926,-53.574912,,,0,0,0,0,
3.622961,1785250046.985957146,idle,0,0,-28,press_SPACE_to_start,29,29,7,22,5,2,0,0,0,0,,0,24,1,1,0,5,1,-0.968750,31.062500,15.046875,1888.000000,2383.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1163.250000,,379.616862,,,,,0,,0,,,-53.574912,12,371.210047,738.873926,-53.574912,,,0,0,0,0,
3.711255,1785250047.101903200,idle,0,0,-28,press_SPACE_to_start,35,35,11,24,7,2,0,0,1,4,183.559824,1,0,1,1,0,5,1,-0.968750,32.015625,15.523438,1888.000000,2367.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.000000,,390.123601,,,,,0,,0,,,-47.732290,14,590.797446,114.674728,-47.732290,,,0,0,0,0,
3.799308,1785250047.215595961,idle,0,0,-28,press_SPACE_to_start,33,33,10,23,7,2,0,1,1,3,59.160372,2,0,2,1,0,5,1,-0.937500,32.187500,15.625000,1888.500000,2379.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1165.750000,,378.929842,,,,,0,,0,,,-53.753679,12,373.650988,845.718398,-53.753679,,,0,0,0,0,
3.887202,1785250047.330087900,idle,0,0,-28,press_SPACE_to_start,34,34,9,25,7,2,0,1,0,0,,0,1,2,1,0,5,1,-0.937500,32.187500,15.625000,1888.500000,2379.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1143.250000,,40.522010,,,,,0,,0,,,-53.958729,12,379.258655,698.079532,-53.958729,,,0,0,0,0,
3.980845,1785250047.445028067,idle,0,0,-28,press_SPACE_to_start,33,33,9,24,6,2,0,1,1,7,-119.324267,1,0,2,1,0,5,1,-0.875000,33.781250,16.453125,1889.000000,2362.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1127.500000,,25.825887,,,,,0,,0,,,-29.627408,18,865.567077,41.055521,-29.627408,,,0,0,0,0,
4.067806,1785250047.445028067,idle,0,0,-28,press_SPACE_to_start,33,33,9,24,6,2,0,1,1,7,-119.324267,1,0,2,1,0,5,1,-0.875000,33.781250,16.453125,1889.000000,2362.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1127.500000,,25.825887,,,,,0,,0,,,-29.627408,18,865.567077,41.055521,-29.627408,,,0,0,0,0,
4.155888,1785250047.559904099,idle,0,0,-28,press_SPACE_to_start,38,38,10,28,8,2,0,1,1,5,10.899679,2,0,2,1,0,5,1,-0.875000,32.156250,15.640625,1889.000000,2377.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1110.250000,,10.899679,,,,,0,,0,,,-27.175156,15,654.508506,15.181108,-27.175156,,,0,0,0,0,
4.243562,1785250047.674210072,idle,0,0,-28,press_SPACE_to_start,34,34,8,26,8,2,0,1,1,3,-32.370320,3,0,2,1,0,5,1,-0.875000,31.296875,15.210938,1889.000000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1079.250000,,-32.370320,,,,,0,,0,,,-54.021691,12,368.226856,797.774455,-54.021691,,,0,0,0,0,
4.333746,1785250047.785624027,idle,0,0,-28,press_SPACE_to_start,39,39,11,28,8,2,0,1,1,4,-124.772714,4,0,2,1,0,5,1,-0.875000,31.296875,15.210938,1889.000000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,997.250000,,-124.772714,,,,,0,,0,,,-54.200436,12,376.132421,797.558219,-54.200436,,,0,0,0,0,
4.423708,1785250047.785624027,idle,0,0,-28,press_SPACE_to_start,39,39,11,28,8,2,0,1,1,4,-124.772714,4,0,2,1,0,5,1,-0.875000,31.296875,15.210938,1889.000000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,997.250000,,-124.772714,,,,,0,,0,,,-54.200436,12,376.132421,797.558219,-54.200436,,,0,0,0,0,
4.517414,1785250047.899971008,idle,0,0,-28,press_SPACE_to_start,34,34,9,25,6,2,0,1,0,0,,0,1,2,1,0,5,1,-0.875000,31.296875,15.210938,1889.000000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1159.750000,,383.254367,,,,,0,,0,,,-54.436992,11,340.885189,715.729071,-54.436992,,,0,0,0,0,
4.606671,1785250048.015182018,idle,0,0,-28,press_SPACE_to_start,40,40,12,28,6,2,0,1,0,0,,0,2,2,1,0,5,1,-1.046875,31.296875,15.125000,1883.500000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1149.500000,,392.268306,,,,,0,,0,,,-53.852714,12,377.934740,763.389034,-53.852714,,,0,0,0,0,
4.693539,1785250048.129946947,idle,0,0,-28,press_SPACE_to_start,34,34,7,27,6,2,0,0,0,0,,0,3,2,1,0,5,1,-1.015625,31.296875,15.140625,1888.250000,2371.500000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1163.000000,,380.134810,,,,,0,,0,,,-53.685466,12,370.345449,919.905231,-53.685466,,,0,0,0,0,
4.781652,1785250048.244284868,idle,0,0,-28,press_SPACE_to_start,37,37,10,27,6,2,0,0,0,0,,0,4,2,1,0,5,1,-1.015625,31.343750,15.164062,1888.250000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,390.799020,,,,,0,,0,,,-54.033845,12,380.756760,724.205655,-54.033845,,,0,0,0,0,
4.870586,1785250048.244284868,idle,0,0,-28,press_SPACE_to_start,37,37,10,27,6,2,0,0,0,0,,0,4,2,1,0,5,1,-1.015625,31.343750,15.164062,1888.250000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.250000,,390.799020,,,,,0,,0,,,-54.033845,12,380.756760,724.205655,-54.033845,,,0,0,0,0,
4.959448,1785250048.358595133,idle,0,0,-28,press_SPACE_to_start,32,32,9,23,5,2,0,0,0,0,,0,5,2,1,0,5,1,-0.890625,31.343750,15.226562,1888.750000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1163.750000,,378.879940,,,,,0,,0,,,-53.652135,12,370.889235,836.178214,-53.652135,,,0,0,0,0,
5.052509,1785250048.473191023,idle,0,0,-28,press_SPACE_to_start,37,37,11,26,5,2,0,0,0,0,,0,6,2,1,0,5,1,-0.890625,31.343750,15.226562,1888.750000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1151.500000,,389.406637,,,,,0,,0,,,-53.930131,12,378.983221,698.433194,-53.930131,,,0,0,0,0,
5.141107,1785250048.588068008,idle,0,0,-28,press_SPACE_to_start,37,37,11,26,5,2,0,0,0,0,,0,7,2,1,0,5,1,-0.843750,31.343750,15.250000,1890.250000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.000000,,377.808041,,,,,0,,0,,,-53.629534,12,372.146863,795.877910,-53.629534,,,0,0,0,0,
5.230230,1785250048.588068008,idle,0,0,-28,press_SPACE_to_start,37,37,11,26,5,2,0,0,0,0,,0,7,2,1,0,5,1,-0.843750,31.343750,15.250000,1890.250000,2369.000000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1166.000000,,377.808041,,,,,0,,0,,,-53.629534,12,372.146863,795.877910,-53.629534,,,0,0,0,0,
5.318540,1785250048.704124928,idle,0,0,-28,press_SPACE_to_start,36,36,9,26,5,2,0,0,0,0,,0,8,2,1,0,5,1,0.000000,31.546875,15.773438,1922.500000,2376.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1154.250000,,388.855113,,,,,0,,0,,,-54.594422,11,337.972488,665.986470,-54.594422,,,0,0,0,0,
5.408808,1785250048.816939116,idle,0,0,-28,press_SPACE_to_start,29,29,7,22,5,2,0,0,0,0,,0,9,2,1,0,5,1,0.000000,31.546875,15.773438,1922.500000,2376.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1164.000000,,379.261455,,,,,0,,0,,,-53.586152,12,370.762615,977.153163,-53.586152,,,0,0,0,0,
5.497845,1785250048.931460142,idle,0,0,-28,press_SPACE_to_start,39,39,11,28,5,2,0,0,0,0,,0,10,2,1,0,5,1,0.000000,31.546875,15.773438,1922.500000,2376.750000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1174.250000,,369.556823,,,,,0,,0,,,-53.947701,12,379.396226,788.338648,-53.947701,,,0,0,0,0,
5.591314,1785250049.045904875,idle,0,0,-28,press_SPACE_to_start,35,35,8,27,5,2,0,0,0,0,,0,11,2,1,0,5,1,0.000000,31.203125,15.601563,1922.500000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1160.000000,,382.739788,,,,,0,,0,,,-54.432057,11,342.380770,749.246827,-54.432057,,,0,0,0,0,
5.680790,1785250049.045904875,idle,0,0,-28,press_SPACE_to_start,35,35,8,27,5,2,0,0,0,0,,0,11,2,1,0,5,1,0.000000,31.203125,15.601563,1922.500000,2381.250000,0,,,,,,,,two_tangents_not_visible,,,,,,,0,0,0,0,0,0,,1160.000000,,382.739788,,,,,0,,0,,,-54.432057,11,342.380770,749.246827,-54.432057,,,0,0,0,0,
