elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.005338,1785156835.402646065,idle,waiting_for_start,0,0,0,5,,,,,,,,,,,,,,,,,,,,6:-792.3:-408.0:-57.6:143.7|7:462.9:849.8:1213.7:1252.4|14:-2160.8:-1093.9:1778.3:1943.3|18:-634.3:343.8:1960.5:1985.2|3:1851.3:2353.6:2002.7:2017.9
0.205641,1785156835.624933004,idle,waiting_for_start,0,0,0,5,,,,,,,,,,,,,,,,,,,,24:-901.3:-408.0:-224.8:143.7|13:462.6:849.8:1213.7:1252.4|28:-2170.7:-1093.9:1772.6:1946.1|36:-636.8:343.8:1955.5:1985.2|5:1851.3:2622.6:2002.7:2017.9
0.354712,1785156835.743525028,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,30:-936.1:-434.8:-224.8:125.0|10:458.2:844.7:1221.5:1252.3|28:-2180.5:-1103.1:1767.7:1946.1|36:-645.1:339.2:1955.5:1988.8
0.450481,1785156835.850968122,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,27:-936.1:-470.7:-279.1:97.6|9:458.2:1087.2:1225.6:1289.3|28:-2180.5:-1110.5:1754.6:1944.2|37:-658.1:383.1:1956.0:1994.3
0.586350,1785156835.963507891,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,30:-1031.0:-539.2:-287.1:149.4|11:674.3:1087.2:1237.0:1289.3|28:-2175.3:-1118.6:1754.6:1943.6|38:-658.1:383.1:1964.5:1994.3
0.685219,1785156836.074072123,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,32:-1099.8:-614.4:-341.8:263.1|11:490.4:1084.3:1213.6:1282.9|28:-2176.0:-1118.6:1753.3:1943.6|38:-656.5:382.8:1961.2:1989.8
0.787932,1785156836.188321114,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,29:-1106.9:-748.0:-341.8:263.1|13:416.4:946.9:1213.0:1352.6|28:-2176.8:-1120.1:1752.0:1942.9|38:-656.4:382.8:1960.7:1989.8
0.915962,1785156836.299859047,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,25:-1113.0:-718.3:-281.2:250.4|10:416.4:946.9:1213.0:1352.6|28:-2176.8:-1117.9:1752.0:1943.7|39:-655.4:444.3:1955.9:1993.8
1.016048,1785156836.414703131,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,24:-1113.0:-710.0:-263.6:250.4|8:577.6:942.2:1221.3:1255.3|28:-2174.6:-1117.9:1752.6:1943.7|41:-652.5:505.4:1955.9:1994.5
1.119073,1785156836.526170969,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,24:-1109.7:-710.0:-263.6:113.5|9:507.9:1010.7:1221.3:1350.7|28:-2180.0:-1112.3:1752.6:1943.7|42:-652.4:508.9:1955.7:1994.5
1.252148,1785156836.637943029,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,24:-1092.0:-760.1:-230.9:132.2|4:948.6:1013.3:1257.4:1262.2|28:-2180.0:-1109.8:1764.3:1944.3|43:-650.3:574.9:1952.2:1994.8
1.350505,1785156836.751949072,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,23:-1078.7:-738.8:-224.6:145.9|6:546.7:1013.3:1240.6:1328.1|28:-2185.0:-1109.8:1766.4:1944.3|45:-652.2:632.8:1952.2:1999.3
1.486099,1785156836.863842010,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,26:-1094.7:-738.8:-259.4:167.7|7:583.3:949.1:1240.2:1334.6|28:-2188.3:-1113.2:1752.4:1941.5|46:-655.9:632.8:1942.3:1999.3
1.582451,1785156836.975226164,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,27:-1094.7:-745.7:-310.6:171.7|9:583.3:1062.6:1240.2:1334.6|75:-2196.0:618.1:1752.4:1990.3
1.708884,1785156837.089941025,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,22:-1067.2:-750.7:-312.6:173.5|8:687.7:1062.6:1248.1:1272.7|74:-2196.0:569.8:1764.2:1997.6
1.804741,1785156837.201198101,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,23:-830.4:-750.7:-312.6:176.3|8:687.7:1151.8:1248.5:1277.8|71:-2179.8:573.7:1764.2:1997.6
1.935597,1785156837.315706968,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,26:-828.1:-759.8:-181.4:176.3|6:782.1:1151.8:1248.5:1277.8|72:-2183.6:634.2:1762.3:1998.3
2.032809,1785156837.426768780,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,26:-830.6:-767.4:-183.2:181.1|4:735.2:1013.7:1263.5:1338.4|74:-2183.6:634.2:1762.3:1998.3
2.138316,1785156837.537695885,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,28:-831.7:-767.4:-183.2:181.1|4:735.2:1006.7:1241.5:1338.4|68:-2181.4:895.8:1779.3:2091.9
2.266195,1785156837.652529001,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,28:-831.7:-761.1:-176.3:174.4|3:810.9:1146.5:1241.5:1354.6|66:-2153.9:931.0:1766.7:2091.9
2.367454,1785156837.764595985,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,28:-819.0:-738.5:-191.8:170.3|4:810.9:1146.5:1252.7:1361.4|68:-2171.2:530.1:1762.1:2036.7|3:922.1:987.5:2027.5:2039.5
