elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.003456,1785154762.542286158,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.214028,1785154762.760424852,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.248551,1785154762.794251919,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.292077,1785154762.828609943,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.312990,1785154762.856380939,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.341158,1785154762.889510870,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.379723,1785154762.923727036,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.408279,1785154762.955384016,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.439351,1785154762.988825083,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.479051,1785154763.022415161,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.524897,1785154763.087268114,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.576446,1785154763.121363878,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.606295,1785154763.154191971,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.639353,1785154763.191137075,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.680677,1785154763.223311901,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.707386,1785154763.259573936,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.743852,1785154763.290493011,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.780040,1785154763.323313951,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.807907,1785154763.358713150,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.844527,1785154763.386740923,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.875527,1785154763.420133114,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.904458,1785154763.457427979,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.941481,1785154763.485541821,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.975307,1785154763.519047976,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.004243,1785154763.554245949,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.039421,1785154763.585907936,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.075582,1785154763.621151924,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.106308,1785154763.651736021,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.137073,1785154763.688045025,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.178224,1785154763.720201969,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.204830,1785154763.756593943,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.239619,1785154763.786148071,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.274628,1785154763.823467016,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.307239,1785154763.852814198,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.335918,1785154763.887315035,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.375451,1785154763.919116020,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.405442,1785154763.952447891,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.438284,1785154763.987474918,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.478168,1785154764.018528938,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.504460,1785154764.052737951,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.537920,1785154764.084635973,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.571077,1785154764.118662834,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.604924,1785154764.149255991,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.635084,1785154764.182853937,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.672894,1785154764.214938879,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.700597,1785154764.247991085,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.733542,1785154764.281380177,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.769793,1785154764.314810038,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.800578,1785154764.349638939,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.835644,1785154764.379046917,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
1.867536,1785154764.413765907,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
