elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.005706,1785154829.937689066,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,3:2135.1:2669.6:2114.0:2136.2|23:-2136.1:-293.8:2115.3:2199.2|18:465.9:1778.3:2117.0:2183.1
0.189086,1785154830.160335064,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,44:443.1:2761.1:2106.7:2183.1|46:-2169.2:-293.8:2110.9:2199.2
0.312770,1785154830.272253036,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,42:443.1:2395.3:2109.6:2182.8|46:-2169.2:-314.7:2110.9:2195.6
0.413007,1785154830.386703014,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,46:-2190.8:-328.9:2107.6:2200.6|41:468.9:2745.7:2109.6:2182.7
0.508811,1785154830.497622013,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,46:-2190.8:-328.9:2107.6:2200.6|43:455.1:2745.7:2113.7:2182.6
0.641645,1785154830.608871937,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,44:413.5:2654.1:2110.8:2181.8|46:-2147.7:-280.1:2112.8:2196.7
0.739676,1785154830.720903873,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,45:413.5:2750.5:2108.2:2181.2|47:-2184.6:-256.9:2108.3:2196.7
0.875000,1785154830.835201025,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,45:437.4:2750.5:2108.2:2183.7|48:-2184.6:-256.9:2108.3:2198.5
0.974265,1785154830.946554184,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,42:461.7:2664.0:2102.8:2183.7|47:-2144.7:-275.8:2112.2:2201.8
1.075091,1785154831.057616949,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,42:486.9:2751.7:2102.8:2180.3|46:-2185.0:-275.8:2108.9:2201.8
1.201635,1785154831.172996044,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,46:-2185.0:-322.8:2079.6:2201.0|44:450.8:2780.4:2103.5:2184.1
1.300542,1785154831.283710003,search_cars,lidar_search_first_car:0/3,90,-33,0,1,,,,,,,,,,,,,,,,,,,,82:-2168.6:2780.4:1930.3:2187.5
1.434791,1785154831.395671129,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,44:-2194.5:144.9:1930.3:2202.7|22:779.4:2085.3:2060.5:2091.5
1.532928,1785154831.506238937,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,42:-2194.5:-375.4:2047.8:2202.7|28:543.6:2624.7:2065.1:2177.7
1.669363,1785154831.621530056,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,46:-2161.5:-239.7:2047.8:2230.2|42:326.5:2624.7:2135.7:2196.9
1.768464,1785154831.732085943,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,50:-2151.5:-239.7:2063.9:2230.2|37:326.5:2158.3:2168.4:2237.6
1.867869,1785154831.844498873,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,50:-2136.1:-218.9:2063.9:2217.9|38:226.5:2461.6:2175.4:2300.5
1.993256,1785154831.957875013,search_cars,lidar_search_first_car:0/3,90,-33,0,1,,,,,,,,,,,,,,,,,,,,92:-2197.1:2461.6:2088.8:2300.5
2.094862,1785154832.069963932,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,42:-2197.1:455.4:2039.2:2257.4|19:874.4:2181.7:2208.2:2236.9
2.227002,1785154832.181247950,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,12:-2197.1:-1459.4:2010.8:2073.4|22:861.8:2014.1:2210.3:2244.8
2.325076,1785154832.295652151,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,14:-2197.1:-1028.6:2010.8:2168.7|21:861.8:1955.7:2214.2:2249.3
2.422891,1785154832.406991005,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,12:-2138.0:-1028.6:2056.0:2168.7|19:910.2:1987.4:2230.4:2295.1
2.556147,1785154832.518277884,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-2193.9:-1765.0:2037.0:2060.1|4:-1340.9:-1044.8:2109.9:2160.1|3:-691.6:-626.2:2172.8:2182.5|10:1106.7:1987.4:2254.7:2295.1
2.654594,1785154832.629913092,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,10:-2193.9:-1690.2:2037.0:2155.5|4:-1340.9:-1044.8:2109.9:2160.1|3:-691.6:-602.6:2172.8:2193.7
2.791728,1785154832.744863033,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,6:-2130.6:-1690.2:2071.8:2155.5|4:-1280.4:-602.6:2133.5:2204.2
2.889974,1785154832.855616093,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,3:-2104.2:-1786.2:2071.8:2122.1|3:-1280.4:-848.9:2133.5:2204.2|9:-479.5:38.5:2238.0:2275.7
2.989643,1785154832.966807127,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,3:-752.7:-743.3:-387.9:-354.0|4:-2173.3:-1994.1:2115.8:2141.7|17:-479.5:73.1:2238.0:2275.7
3.118170,1785154833.081704855,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-754.2:-743.3:-374.4:-338.0|3:-2173.3:-2067.1:2125.3:2149.0|4:-1396.3:-981.8:2185.2:2264.8|15:-483.6:73.1:2245.4:2270.8
3.217174,1785154833.193470955,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-772.0:-753.0:-363.7:-310.2|18:-1052.7:125.0:2228.2:2266.8|3:678.9:871.2:2299.5:2320.2
3.349271,1785154833.304658890,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,5:-805.9:-761.5:-330.1:-288.6|16:-660.8:144.6:2228.2:2266.8
3.448141,1785154833.416485786,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,5:-805.9:-773.0:-328.8:-288.6|8:-660.8:144.6:2176.4:2262.4
3.546433,1785154833.530174017,search_cars,lidar_search_first_car:0/3,90,-33,0,1,,,,,,,,,,,,,,,,,,,,5:-847.9:-784.5:-375.9:-304.5
3.682189,1785154833.641782999,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,6:-1076.5:-814.2:-436.6:-333.7|3:-832.9:-649.1:2140.3:2202.0
3.782358,1785154833.753243923,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1076.5:-858.1:-436.6:-411.0|3:-1502.2:-1282.8:1958.8:2010.0|10:1102.9:2220.3:2208.0:2244.1
3.908840,1785154833.868296862,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,3:-1091.1:-1076.4:-413.9:-369.7|4:-1502.2:-1140.7:1958.8:2086.0|18:1102.9:2220.3:2182.5:2254.2
4.006873,1785154833.979249954,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,4:-1091.1:-1078.6:-401.3:-356.4|10:1118.8:1916.8:2105.4:2254.2
4.105820,1785154834.090906143,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1085.8:-1064.2:-387.3:-347.0|3:-1374.1:-1248.2:2034.7:2041.9|4:1609.7:1722.1:2105.4:2168.0
4.238331,1785154834.201537132,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1082.0:-1056.3:-394.3:-347.0|3:-1374.1:-1031.6:2027.4:2038.8|14:847.3:2309.2:2066.8:2168.0
4.337575,1785154834.316231966,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,4:-1070.1:-1056.3:-452.5:-365.2|19:857.3:2309.2:2066.8:2154.6
4.474591,1785154834.427952051,search_cars,lidar_search_first_car:0/3,90,-33,0,1,,,,,,,,,,,,,,,,,,,,18:1065.6:2257.1:2042.0:2129.7
4.572274,1785154834.539309978,search_cars,lidar_search_first_car:0/3,90,-33,0,1,,,,,,,,,,,,,,,,,,,,15:1065.6:1761.3:2020.6:2110.0
4.672506,1785154834.653640032,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,4:-927.5:-903.5:-450.8:-413.9|10:1247.8:1761.3:2020.6:2093.6
4.801225,1785154834.765362024,search_cars,lidar_search_first_car:0/3,90,-33,0,2,,,,,,,,,,,,,,,,,,,,5:-929.8:-904.9:-459.2:-404.6|14:1105.2:2191.7:1965.0:2073.4
4.899559,1785154834.876397133,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,6:-945.7:-911.6:-459.2:-402.3|17:1105.2:1905.7:1965.0:2010.7|3:-172.5:0.0:2003.5:2021.9
5.031772,1785154834.988523006,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,5:-945.7:-918.5:-453.9:-402.3|8:-1773.8:-1171.5:1861.1:1942.6|13:1136.5:1722.9:1900.3:2010.7|14:-265.6:416.3:1952.9:2021.9
5.131364,1785154835.102192163,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,3:-951.8:-931.1:-477.8:-422.3|9:-1915.7:-1422.7:1828.9:1940.7|14:1179.1:2016.9:1900.3:1997.4|20:-357.0:416.3:1952.9:1997.4
5.229153,1785154835.214505911,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,10:-1915.7:-1117.8:1828.9:1976.9|18:1164.5:2016.9:1883.5:1997.4|21:-357.0:566.1:1920.8:1986.0
5.365924,1785154835.325262070,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,9:-1859.7:-1117.8:1830.5:1976.9|19:1164.5:2091.7:1860.2:1924.9|20:-553.7:626.7:1881.4:1986.0
5.465205,1785154835.436286926,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,8:-1955.7:-1425.1:1830.5:1921.5|20:1139.0:2091.7:1860.2:1928.3|8:374.2:626.7:1881.4:1946.4|8:-553.7:-265.8:1933.0:1946.0
5.593741,1785154835.551229954,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,8:-1955.7:-1425.1:1826.9:1921.5|21:1067.9:2039.3:1890.0:1983.6|14:-471.3:602.5:1912.8:2002.5
5.692446,1785154835.662539959,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,10:-1872.7:-1387.4:1826.9:1970.0|17:1067.9:2311.8:1895.9:1983.6|11:-214.6:373.3:1969.2:2002.5
5.791729,1785154835.774594069,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,10:-1872.7:-1361.2:1876.8:1970.0|11:1404.1:1961.2:1895.9:1939.3|14:-350.8:498.4:1933.8:1995.3
5.923348,1785154835.889083862,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-1861.9:-1291.0:1899.9:2022.9|14:1175.9:2241.6:1908.4:1953.5|3:329.7:498.4:1933.8:1963.5|8:-350.8:-52.5:1970.5:2005.8
6.022461,1785154836.000048161,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,8:-1861.9:-1291.0:1883.1:2022.9|13:1175.9:1881.6:1910.5:1961.2|5:-435.4:-52.5:1943.8:2005.8
6.154823,1785154836.111681938,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,3:-1733.6:-1525.1:1839.9:1896.0|17:-703.9:671.3:1904.8:1993.2|13:1230.4:1998.0:1923.9:1983.4
6.252288,1785154836.222264051,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1741.4:-1553.6:1839.9:1900.3|14:1164.0:1998.0:1894.0:1983.4|23:-703.9:687.0:1904.8:2001.7
6.352071,1785154836.337140083,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,15:-709.8:762.2:1869.4:2001.7|11:1164.0:1760.1:1878.5:1920.9|4:-1741.4:-1553.6:1892.5:1900.3
6.485599,1785154836.448777914,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,7:282.0:762.2:1869.4:1963.9|9:1235.0:1694.3:1878.5:1939.0|7:-709.8:-309.5:1903.2:1957.7
6.586383,1785154836.560303211,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1778.8:-1591.9:1776.9:1837.3|19:282.0:1688.2:1855.6:1963.9|6:-588.5:-338.0:1897.1:1944.6
6.716282,1785154836.674391985,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,5:-1778.8:-1404.1:1770.4:1810.3|21:504.7:1714.3:1855.6:1938.1|7:-729.6:-507.2:1865.7:1918.1
6.813792,1785154836.786417961,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,6:-1811.7:-1404.1:1770.4:1833.9|29:402.2:2155.5:1836.7:1938.1|6:-729.6:-507.2:1865.7:1918.1
6.908762,1785154836.897550106,search_cars,lidar_search_first_car:0/3,90,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-1811.7:-1559.4:1795.9:1833.9|16:402.2:941.1:1822.3:1887.1|6:-282.9:35.3:1824.9:1842.9|14:1296.6:2074.7:1838.3:1876.7
7.043241,1785154837.009168863,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,4:-1996.5:-1612.0:1723.1:1745.8|6:-947.4:-716.6:1790.0:1833.7|40:-282.9:2108.8:1822.3:1950.8
7.143640,1785154837.123720884,search_cars,lidar_search_first_car:0/3,90,-33,0,3,,,,,,,,,,,,,,,,,,,,6:-1996.5:-1612.0:1723.1:1773.2|12:-947.4:-416.2:1790.0:1889.7|40:218.6:2513.9:1883.3:1950.8
