elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.000778,1785155539.777749062,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,20:-2181.7:-546.1:2046.8:2160.3|15:587.4:1772.9:2125.7:2161.6
0.170111,1785155539.888717175,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,40:-2181.7:-538.3:2045.4:2160.3|34:528.9:2137.1:2118.5:2163.8
0.233634,1785155540.000752211,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,42:-2174.4:-468.2:2044.9:2167.8|37:528.9:2150.0:2118.5:2167.6
0.327233,1785155540.114757776,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,42:-2150.1:-468.2:2044.9:2167.8|41:536.7:2597.4:2131.1:2167.6
0.427342,1785155540.226341963,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,40:-2027.1:-453.9:2055.8:2167.5|40:547.0:2597.4:2126.9:2166.0
0.524235,1785155540.337346077,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,39:-2020.5:-453.9:2055.8:2167.5|38:550.5:2319.0:2126.0:2165.1
0.660767,1785155540.451951027,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,39:-2020.5:-453.4:2056.1:2167.8|39:550.4:2317.6:2126.0:2165.1
0.791461,1785155540.565480947,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,41:-2122.9:-453.4:2053.4:2167.8|40:550.4:2327.8:2124.9:2164.9
0.889781,1785155540.678045988,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,41:-2122.9:-508.5:2053.4:2159.4|38:555.4:2339.7:2121.9:2162.3
1.020832,1785155540.789984941,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,41:-2115.6:-447.3:2049.8:2171.2|32:559.0:1728.8:2121.9:2161.4|4:2084.0:2339.7:2151.0:2156.9
1.121888,1785155540.900716066,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,42:-2115.6:-447.3:2049.8:2171.2|32:559.0:1732.6:2118.2:2162.3|4:2084.0:2354.5:2149.9:2156.9
1.218481,1785155541.015813828,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,43:-2113.2:-440.1:2052.3:2172.1|32:563.6:1733.0:2117.5:2162.4|4:2090.9:2354.5:2149.7:2156.3
1.359813,1785155541.126948118,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,42:-2101.0:-440.1:2052.3:2172.1|35:566.2:2354.2:2117.5:2163.6
1.454516,1785155541.241818190,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,40:-2188.0:-551.6:2043.7:2159.4|35:573.4:2389.4:2122.2:2164.6
1.583325,1785155541.353010893,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,41:-2188.9:-486.2:2042.3:2159.7|32:516.6:1768.5:2122.8:2164.7|4:2126.1:2390.6:2149.1:2152.6
1.683809,1785155541.464631081,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,41:-2189.7:-484.1:2042.3:2161.2|32:516.6:1769.5:2125.3:2165.8|4:2128.1:2391.1:2149.1:2151.8
1.782883,1785155541.578109980,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,41:-2189.7:-481.9:2043.0:2162.7|32:520.6:1772.9:2125.3:2165.8|4:2128.1:2541.3:2150.2:2155.0
1.914862,1785155541.689581156,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,42:-2179.5:-415.9:2043.1:2174.3|35:522.9:2138.1:2118.5:2165.0
2.013225,1785155541.801008224,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,44:-2170.7:-413.3:2043.1:2174.3|36:527.4:2147.8:2118.5:2164.0
2.146859,1785155541.915417194,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,44:-2166.8:-413.3:2043.7:2173.8|36:528.3:2150.0:2118.4:2164.7
