elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.002695,1785155822.814417839,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,6:-2183.4:-1489.9:2071.9:2119.2|3:-797.0:-664.7:2147.6:2159.5|3:1288.0:1536.8:2167.9:2197.6
0.183441,1785155823.039256096,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,4:-808.8:-727.6:-366.7:-345.9|10:-2183.4:-1489.9:2071.9:2119.2|4:-797.0:-664.7:2147.6:2159.5|4:1278.7:1536.8:2167.9:2198.1
0.275958,1785155823.151461840,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,3:-798.5:-727.6:-370.2:-345.9|8:-1998.0:-1686.2:2079.1:2111.6|3:1278.7:1599.9:2164.8:2198.1
0.368513,1785155823.265486002,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,3:-743.8:-726.3:-374.6:-358.0|11:-2135.2:-1290.8:2068.7:2127.2|3:1394.8:1599.9:2164.8:2171.1
0.516580,1785155823.376738071,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,3:-743.8:-726.3:-374.6:-358.0|10:-2172.7:-1724.4:2068.7:2100.0|3:-1368.6:-1243.6:2117.5:2148.6
0.594712,1785155823.488327026,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,3:-805.6:-730.9:-366.2:-346.6|9:-2172.7:-1690.6:2069.2:2106.5|7:-1263.8:-687.1:2132.9:2179.2
0.725946,1785155823.603547812,search_cars,lidar_search_first_car:0/3,90,0,0,2,,,,,,,,,,,,,,,,,,,,4:-805.6:-727.4:-372.6:-346.6|18:-2132.8:-687.1:2069.2:2179.2
0.827307,1785155823.714442968,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,4:-748.3:-725.6:-381.0:-357.9|7:-2132.8:-1718.0:1913.9:2098.1|3:-908.0:-701.7:2136.2:2151.7
0.924475,1785155823.825377941,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,4:-807.4:-725.6:-381.0:-346.1|10:-2125.6:-1281.8:1913.9:2042.6|4:1392.4:1759.8:2086.7:2111.2
1.061219,1785155823.940494061,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,5:-807.4:-728.4:-369.4:-333.4|11:-2108.1:-981.5:1980.9:2183.6|7:1392.4:1765.7:2086.7:2146.0
1.160946,1785155824.051966906,search_cars,lidar_search_first_car:0/3,90,0,0,4,,,,,,,,,,,,,,,,,,,,8:-790.5:-728.4:-378.7:-298.5|6:-2086.9:-1773.1:2080.4:2169.0|9:1078.9:1772.6:2127.8:2187.7|8:-1249.9:-511.7:2183.6:2224.2
1.287379,1785155824.163213015,search_cars,lidar_search_first_car:0/3,90,0,0,4,,,,,,,,,,,,,,,,,,,,12:-822.8:-707.1:-378.7:-262.7|18:887.4:1822.8:2125.4:2187.7|7:-2127.2:-1773.1:2151.7:2177.1|5:-720.6:-511.7:2169.4:2202.8
1.388816,1785155824.277306080,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,10:-852.5:-657.5:-372.5:-227.2|16:-2127.2:-489.3:2086.4:2198.5|21:887.4:1822.8:2125.4:2225.5
1.521188,1785155824.389402866,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,9:-852.5:-614.9:-367.2:-165.0|17:-2174.7:-489.3:2086.4:2198.5|16:877.8:2112.4:2201.4:2297.5
1.617536,1785155824.500254869,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,16:-764.6:-614.9:-320.7:-147.2|10:-775.7:-406.1:2176.8:2218.4|20:450.8:2112.4:2194.4:2297.5
