elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.004248,1785154805.565282106,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.174747,1785154805.726874828,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.199603,1785154805.760889053,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.237905,1785154805.793437004,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.268079,1785154805.825989962,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.296379,1785154805.859609127,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.329361,1785154805.891752005,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.364996,1785154805.926524878,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.397127,1785154805.956605911,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.427528,1785154805.992380857,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.473104,1785154806.024662018,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.495169,1785154806.057146788,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.528298,1785154806.090862036,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.565125,1785154806.124306917,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.595166,1785154806.157546043,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.628424,1785154806.190533876,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.665327,1785154806.223726988,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.695297,1785154806.255334854,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.726833,1785154806.288886070,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.763301,1785154806.323197842,idle,waiting_for_start,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.793301,1785154806.354149818,search_cars,lidar_not_fresh_hold_search:lidar_error:Descriptor length mismatch,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
0.826605,1785154806.387089014,search_cars,lidar_not_fresh_hold_search:lidar_error:Descriptor length mismatch,0,-33,0,0,,,,,,,,,,,,,,,,,,,,
