elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.003977,1785156516.361407995,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,6:-1999.2:-1474.3:1643.4:1706.3|9:958.3:1963.2:1694.4:1751.1|28:-1103.4:608.2:1714.7:1811.6
0.187531,1785156516.586771011,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,8:-1999.2:-1474.3:1643.4:1747.6|45:-1103.4:1963.2:1694.4:1969.2
0.274398,1785156516.697633982,idle,waiting_for_start,0,0,0,5,,,,,,,,,,,,,,,,,,,,6:-2039.8:-1653.6:1722.0:1754.9|3:-795.8:-741.1:1816.6:1868.1|3:478.5:766.9:1835.1:1935.0|8:1266.0:1663.1:1911.0:2043.7|3:-343.9:-229.0:1948.6:1969.2
0.367849,1785156516.811856985,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,8:-2068.3:-1547.4:1564.8:1754.9|12:-795.8:93.3:1816.6:2000.1|14:1094.3:1755.8:1944.6:2043.7
0.518266,1785156516.923916101,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,9:-2068.3:-1547.4:1564.8:1808.6|21:-737.9:599.5:1851.1:2000.1|12:1094.3:1755.8:1921.5:1998.2
0.596607,1785156517.034996033,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-2034.3:-1590.5:1743.2:1808.6|3:-837.8:-728.9:1807.0:1837.2|12:-302.0:599.5:1914.1:1973.7|7:1471.6:1786.1:1921.5:2079.8
0.694157,1785156517.149538040,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,6:-1812.5:-1619.1:1743.6:1799.2|21:-837.8:548.1:1807.0:1976.5|5:1331.3:1795.8:2039.1:2079.8
0.826015,1785156517.261516094,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,4:-1776.3:-1619.1:1762.8:1856.4|17:-723.4:410.4:1912.5:1976.5|3:1240.9:1333.4:2039.1:2149.5
0.924990,1785156517.375627995,idle,waiting_for_start,0,0,0,2,,,,,,,,,,,,,,,,,,,,4:-1665.1:-1445.4:1855.0:1922.5|5:1240.9:2125.2:2120.3:2149.5
1.063623,1785156517.487598181,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,4:-1704.5:-1445.4:1794.2:1922.5|8:-372.5:23.1:1966.2:1974.9|4:1678.1:2125.2:2059.3:2133.4
