elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.001104,1785155178.744433880,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,6:-724.1:-487.9:-69.8:105.6|19:-2133.8:-574.5:2062.3:2158.1|15:619.5:1708.1:2104.6:2149.5
0.156792,1785155178.859627008,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,12:-728.2:-487.9:-84.0:113.3|40:-2178.5:-546.6:2052.7:2162.2|37:583.2:2438.2:2104.6:2155.5
0.245881,1785155178.970623970,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,13:-728.2:-487.6:-84.0:113.3|37:-2178.5:-546.6:2052.7:2162.2|4:-132.6:47.9:2090.7:2093.8|38:583.2:2437.0:2101.9:2155.5
0.336721,1785155179.081615925,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,13:-726.0:-487.6:-81.1:116.1|32:-2164.5:-720.0:2067.2:2135.6|4:-132.6:47.9:2090.7:2093.8|37:593.2:2437.0:2101.9:2150.0
0.435421,1785155179.195981026,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,4:-1394.4:-1254.5:-245.3:65.8|12:-726.0:-486.8:-81.1:116.1|39:-2096.9:-367.9:2067.2:2194.9|39:578.0:2639.0:2102.9:2168.8
0.566522,1785155179.308223009,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,4:-1272.5:-1254.5:-298.5:-211.1|12:-722.2:-486.8:-76.7:118.0|44:-2154.4:-367.9:2064.7:2194.9|38:543.7:2639.0:2119.1:2168.8
0.663718,1785155179.421555996,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,4:-1282.1:-1265.7:-317.0:-260.7|12:-722.2:-486.6:-76.7:118.0|43:-2198.7:-426.3:2059.3:2171.0|37:513.3:2406.2:2117.8:2167.5
0.799105,1785155179.534483910,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,6:-1475.2:-1271.3:-570.0:-282.0|12:-721.9:-486.6:-75.1:120.1|41:-2198.7:-426.3:2059.3:2171.0|37:513.3:2426.9:2110.5:2164.2
0.896113,1785155179.648401976,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-1498.3:-1274.7:-648.1:-304.6|12:-721.9:-486.8:-75.1:120.1|41:-2184.2:-423.2:2051.4:2183.4|38:550.2:2426.9:2110.5:2163.9
0.994768,1785155179.760167837,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,7:-1498.3:-1284.7:-648.1:-369.3|12:-721.8:-486.8:-72.7:120.4|41:-2184.2:-423.2:2051.4:2183.4|39:550.5:2428.9:2110.9:2162.8
1.129231,1785155179.874885082,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,5:-1519.2:-1331.0:-708.4:-567.8|12:-721.8:-486.7:-72.7:120.4|41:-2185.0:-423.0:2049.8:2182.6|38:550.5:2428.9:2110.9:2162.8
1.228627,1785155179.985208988,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,5:-1552.4:-1518.5:-738.4:-649.5|12:-722.1:-486.7:-74.7:120.4|45:-2185.0:-390.6:2049.8:2182.6|39:486.0:2426.3:2113.6:2170.0
1.358035,1785155180.100556135,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,5:-1555.2:-1516.5:-738.4:-649.5|12:-722.1:-486.9:-74.7:120.4|46:-2198.4:-361.7:2057.9:2183.2|39:486.0:2426.3:2113.6:2170.0
1.457725,1785155180.211839914,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,3:-1555.2:-1513.3:-737.1:-674.7|12:-723.3:-486.9:-73.0:119.1|45:-2198.4:-361.7:2057.9:2183.2|38:489.1:2230.8:2113.7:2169.6
1.589974,1785155180.323139191,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,12:-723.3:-486.9:-73.0:119.1|44:-2185.5:-422.5:2052.6:2176.6|40:489.1:2368.3:2113.7:2169.6
1.689033,1785155180.437858105,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,12:-722.9:-486.9:-74.6:121.4|41:-2185.5:-422.5:2052.6:2176.6|39:518.1:2368.3:2112.7:2166.6
1.788440,1785155180.549178123,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,12:-722.9:-487.0:-74.6:121.4|41:-2183.8:-482.1:2055.5:2167.4|36:550.9:2366.2:2112.7:2166.6
1.920719,1785155180.663590908,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,12:-720.3:-487.0:-73.0:122.7|41:-2183.8:-482.1:2055.5:2167.3|36:554.2:2366.2:2105.0:2162.4
2.018926,1785155180.775492191,idle,waiting_for_start,0,0,0,3,,,,,,,,,,,,,,,,,,,,13:-726.0:-487.1:-80.7:122.7|41:-2187.9:-477.7:2059.7:2177.2|36:554.2:2390.8:2105.0:2167.8
2.144861,1785155180.889195919,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,7:-723.4:-487.0:-70.3:122.2|20:-2016.4:-447.9:2069.9:2177.2|18:557.9:2184.4:2108.9:2161.9
2.253254,1785155181.001041889,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,14:-725.5:-486.4:-81.3:122.2|41:-2186.1:-447.9:2050.9:2177.2|38:557.9:2598.8:2108.9:2161.9
2.352428,1785155181.115409851,search_cars,lidar_search_first_car:0/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,13:-725.5:-486.4:-81.3:119.1|42:-2186.1:-523.8:2050.9:2166.2|37:543.3:2424.1:2116.2:2167.4
2.481862,1785155181.227131844,search_cars,lidar_search_first_car:1/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,13:-729.2:-485.8:-87.9:119.1|41:-2150.8:-523.8:2063.4:2170.1|37:543.3:2424.1:2116.2:2170.0
2.579715,1785155181.337599993,search_cars,lidar_search_first_car:2/3,90,0,0,3,,,,,,,,,,,,,,,,,,,,13:-729.2:-485.8:-87.9:117.5|41:-2154.5:-525.5:2061.3:2170.1|38:540.0:2554.6:2112.6:2170.0
2.712876,1785155181.452943802,track_gap,lidar_first_car_seen_wait_open:0/6,50,0,0,3,,,,,,,,,,,,,,,,,,,,12:-720.2:-485.4:-76.5:117.5|41:-2154.5:-498.4:2061.3:2164.3|39:540.0:2616.9:2112.6:2166.2
2.811946,1785155181.563924074,track_gap,lidar_first_car_seen_wait_open:0/6,50,0,0,3,,,,,,,,,,,,,,,,,,,,12:-721.7:-485.4:-79.2:113.0|42:-2183.4:-479.0:2058.4:2174.6|39:567.4:2616.9:2114.0:2166.3
2.946294,1785155181.679195881,track_gap,lidar_first_car_seen_wait_open:0/6,50,0,0,3,,,,,,,,,,,,,,,,,,,,13:-723.8:-487.2:-79.2:122.1|42:-2183.4:-479.0:2058.4:2174.6|38:553.6:2427.8:2112.1:2166.3
