elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.003088,1785154348.408499002,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,5:1150.8:1340.4:770.9:906.0|26:-58.2:1598.7:1559.0:1701.5|8:-2180.7:-1821.1:1578.0:1981.9|13:-1398.8:-236.3:1969.4:2040.0
0.260001,1785154348.634718895,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,9:1150.8:1340.4:770.9:924.7|51:-58.2:1598.7:1559.0:1701.5|45:-2191.1:-236.3:1567.4:2040.0
0.322699,1785154348.746241093,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,5:1158.0:1247.5:780.5:924.7|100:-2192.0:1587.8:1558.6:2055.2
0.453572,1785154348.857259035,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,4:1139.3:1247.5:780.5:941.9|81:-1148.4:1661.8:1558.6:2055.2|19:-2192.0:-1593.7:1561.8:2027.3
0.578551,1785154348.971310139,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,6:1139.3:1358.5:753.0:941.9|52:-30.0:1661.8:1562.1:1698.4|44:-2148.4:-199.1:1611.2:2035.5
0.645735,1785154349.083636999,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-783.7:-495.6:-308.1:-236.1|5:1174.0:1358.5:753.0:933.3|49:-30.0:1652.6:1562.2:1698.4|46:-2190.5:-191.4:1564.3:2035.5
0.777652,1785154349.198299885,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-795.7:-495.6:-306.3:-211.1|6:1154.7:1249.0:779.6:933.3|48:-20.8:1314.6:1559.5:1698.1|46:-2191.0:-191.4:1564.3:2056.9
0.899722,1785154349.308698177,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,9:-820.5:-499.8:-271.5:-188.0|9:1154.7:1343.2:774.0:916.4|50:-60.0:1598.4:1559.3:1701.3|17:-2191.0:-1751.8:1576.1:2011.9|28:-1399.8:-236.6:1967.8:2056.9
0.966135,1785154349.420814991,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,10:-826.4:-499.8:-273.3:-187.0|10:1155.7:1343.2:774.0:911.6|51:-60.0:1598.4:1559.3:1701.3|17:-2189.0:-1754.5:1576.1:2011.6|31:-1402.9:-236.6:1967.8:2041.6
1.094508,1785154349.535577059,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,11:-843.7:-507.9:-273.3:-168.4|6:1156.7:1342.6:775.6:911.6|101:-2191.3:1597.4:1559.3:2039.7
1.223876,1785154349.645889044,idle,waiting_for_start,0,-33,0,2,,,,,,,,,,,,,,,,,,,,12:-844.3:-512.9:-259.9:-168.4|100:-2191.3:1303.5:1559.2:2039.2
1.358148,1785154349.761455059,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,11:-853.2:-531.1:-251.3:-147.1|5:1157.2:1247.5:780.5:922.2|93:-2189.4:1590.3:1559.2:2034.8
1.416402,1785154349.872694016,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,7:-853.2:-583.7:-196.9:-81.4|8:1155.2:1179.4:776.0:922.2|50:-16.2:1596.3:1559.4:1699.2|41:-2188.6:-240.8:1576.5:2036.8
1.559642,1785154349.984026909,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,7:-872.1:-668.4:-173.7:21.9|9:1155.2:1341.5:772.5:911.9|51:-57.7:1599.1:1559.3:1700.9|45:-2187.8:-233.2:1576.8:2054.9
1.679550,1785154350.098989010,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-872.1:-770.2:-173.7:130.1|8:1155.3:1341.5:763.7:907.7|52:-57.7:1599.1:1559.3:1701.9|47:-2178.6:-226.4:1579.2:2054.9
1.807832,1785154350.210225821,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,8:-868.5:-818.0:-144.0:136.3|8:1155.7:1342.8:760.7:899.9|52:-51.2:1528.5:1559.5:1701.9|46:-2170.1:-219.4:1584.9:2041.7
1.874699,1785154350.320800066,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-876.8:-858.3:-140.5:167.5|10:1159.0:1352.2:760.7:899.7|51:-45.2:1637.8:1559.5:1699.2|44:-2183.3:-212.3:1591.4:2032.2
1.999060,1785154350.435442924,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,9:-879.7:-865.6:-138.4:167.5|10:1157.2:1359.3:759.8:890.8|50:-39.2:1637.8:1562.1:1697.2|45:-2183.3:-210.2:1608.7:2037.3
2.136230,1785154350.547608137,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,8:-880.1:-868.5:-136.6:191.8|10:1157.2:1359.3:759.6:891.1|50:-42.5:1357.2:1559.3:1700.8|45:-2165.3:-210.2:1596.7:2037.3
2.272591,1785154350.662214994,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,8:-913.2:-876.9:-110.9:191.8|10:1158.7:1352.8:759.6:899.2|52:-45.7:1620.2:1559.3:1700.8|43:-2163.1:-217.2:1590.6:2029.6
2.333152,1785154350.773733854,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,8:-980.4:-881.0:-91.7:191.4|10:1161.3:1343.6:760.7:899.2|54:-46.6:1621.8:1559.7:1710.6|16:-2163.1:-1802.1:1590.6:1993.0|26:-1174.2:-219.8:1972.4:2020.3
2.468665,1785154350.884229183,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,7:-1053.2:-881.7:-67.8:196.5|10:1157.9:1350.5:760.7:898.7|52:-46.6:1635.4:1559.0:1710.6|16:-2166.3:-1802.4:1590.9:1999.6|28:-1365.2:-217.2:1972.4:2034.4
2.606976,1785154350.999041080,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-1094.2:-884.0:-11.2:196.5|10:1157.9:1359.1:760.2:892.5|51:-43.4:1644.8:1559.0:1700.6|48:-2166.3:-209.7:1599.3:2037.4
2.684620,1785154351.109971046,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,7:-1107.0:-887.9:25.4:173.8|8:1158.2:1360.8:757.2:888.4|52:-35.1:1648.6:1561.4:1697.8|46:-2161.1:-206.0:1606.4:2041.5
2.820095,1785154351.221664906,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,8:-1116.6:-892.8:27.8:176.0|6:1177.8:1360.8:756.2:798.9|44:-2199.7:-206.0:1365.4:2041.5|52:-32.3:1649.8:1561.4:1697.8
2.880965,1785154351.336530924,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,7:-1125.8:-882.0:29.8:176.0|6:1177.8:1359.8:752.8:798.3|51:-2199.7:-204.0:1365.4:2033.8|52:-32.3:1652.9:1561.4:1697.5
3.021327,1785154351.448037148,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,6:-1130.1:-882.0:30.0:150.2|5:1182.2:1359.8:752.8:798.3|20:-2199.3:-1611.4:1368.4:2033.8|51:-30.9:1652.9:1561.4:1697.5|31:-1237.8:-201.7:1967.0:2022.0
3.161432,1785154351.562036991,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,4:-1130.1:-883.2:31.1:150.2|4:1140.6:1235.4:779.5:940.4|51:-30.9:1566.9:1561.9:1697.8|17:-2150.7:-1685.6:1611.9:2010.0|28:-1149.7:-197.5:1967.0:2022.0
3.227976,1785154351.673562765,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,3:-912.4:-883.2:101.7:124.3|4:1139.5:1176.8:809.0:940.4|17:-2197.1:-1739.5:1559.0:2003.9|51:-27.2:1566.9:1561.9:1699.0|26:-1146.1:-194.5:1970.6:2020.2
3.365269,1785154351.784960985,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-1156.2:-895.4:5.7:126.0|5:1139.5:1238.6:780.5:940.2|43:-2197.1:-194.5:1559.0:2038.2|52:-24.0:1660.9:1561.7:1699.0
3.494810,1785154351.899521112,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,5:-1156.2:-895.1:3.5:126.3|5:1144.6:1238.6:780.5:942.6|53:-24.0:1660.9:1561.7:1699.2|44:-2195.1:-194.8:1563.9:2040.5
3.566237,1785154352.011440992,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-1156.0:-895.1:3.5:128.0|3:1177.7:1248.5:779.7:942.6|51:-23.6:1575.4:1562.5:1699.5|47:-2195.1:-189.9:1563.9:2040.9
3.696447,1785154352.126000881,idle,waiting_for_start,0,-33,0,3,,,,,,,,,,,,,,,,,,,,7:-1155.0:-900.2:7.2:140.3|6:1155.4:1341.7:772.2:907.2|97:-2188.9:1575.4:1559.5:2040.9
3.830380,1785154352.237642050,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,7:-1151.5:-906.4:10.0:144.0|9:1155.4:1344.8:764.7:907.2|53:-56.3:1621.5:1559.5:1722.1|43:-2176.8:-223.1:1582.5:2040.7
3.906014,1785154352.348268986,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,5:-1146.9:-905.9:17.5:144.0|9:1161.0:1355.3:762.4:900.5|3:1712.9:1723.0:785.8:842.2|53:-46.1:1635.9:1559.1:1722.1|46:-2163.8:-217.2:1588.7:2042.7
4.031420,1785154352.463263035,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,4:-925.1:-905.4:92.9:119.4|10:1157.5:1355.3:762.4:893.9|52:-43.4:1635.9:1559.1:1700.9|15:-2163.8:-1632.1:1592.5:2029.0|30:-1173.3:-217.2:1973.3:2042.7
4.160696,1785154352.573958874,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-922.2:-905.2:94.1:119.4|10:1157.5:1354.2:763.3:896.9|53:-46.2:1632.7:1559.4:1711.3|39:-2162.1:-218.9:1589.9:2040.6
4.285671,1785154352.686492920,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-922.6:-905.2:92.9:118.9|10:1158.4:1352.5:763.7:896.9|53:-46.2:1631.3:1559.7:1711.3|43:-2162.1:-217.6:1589.9:2040.6
4.355340,1785154352.800192118,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,4:-922.6:-905.6:92.9:117.7|10:1159.4:1354.0:762.6:894.2|53:-43.4:1634.4:1559.7:1700.7|47:-2161.7:-217.6:1591.1:2033.3
4.489642,1785154352.911829948,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,5:-922.7:-905.6:92.1:141.3|8:1159.9:1354.0:762.6:902.7|3:1711.5:1721.5:788.5:844.3|54:-51.7:1634.4:1560.4:1702.4|46:-2171.4:-220.0:1585.7:2041.1
4.629654,1785154353.026447773,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-1147.4:-905.8:16.6:141.3|8:1155.9:1342.3:763.8:911.6|53:-51.7:1619.5:1559.7:1702.4|47:-2178.2:-227.9:1577.1:2041.2
4.699460,1785154353.137940884,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-1150.7:-906.7:14.4:140.1|10:1155.7:1342.9:771.9:911.6|52:-57.7:1600.6:1559.7:1701.0|48:-2178.5:-234.6:1577.1:2041.2
4.841378,1785154353.248641014,idle,waiting_for_start,0,-33,0,4,,,,,,,,,,,,,,,,,,,,6:-1150.7:-906.9:14.4:140.1|8:1155.5:1342.9:766.6:906.8|52:-57.7:1600.6:1560.1:1702.8|48:-2178.5:-230.4:1581.9:2039.0
4.915255,1785154353.363438129,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,6:-1147.4:-906.9:17.8:142.8|6:1155.5:1340.9:766.4:903.5|52:-53.2:1520.9:1561.0:1702.8|28:-2177.6:-1124.2:1583.1:2036.5|17:-709.7:-227.2:2006.0:2023.1
5.056877,1785154353.474795103,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,5:-1147.1:-907.3:18.8:142.8|7:1159.0:1341.5:764.3:903.5|3:1715.5:1722.8:786.3:843.1|53:-50.3:1620.3:1563.0:1712.7|47:-2172.4:-225.8:1585.6:2025.1
5.192962,1785154353.586316109,idle,waiting_for_start,0,-33,0,6,,,,,,,,,,,,,,,,,,,,4:-1146.8:-907.2:19.7:115.4|8:1157.8:1343.2:761.4:901.2|3:1715.5:1722.8:786.3:843.1|54:-48.5:1622.7:1562.5:1722.6|13:-2170.8:-1889.3:1589.4:1968.2|37:-1432.1:-222.7:1974.5:2022.7
5.260456,1785154353.700683117,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,4:-1144.8:-907.0:20.3:115.4|9:1157.8:1353.3:761.4:898.5|54:-48.5:1632.8:1560.5:1722.6|15:-2165.2:-1811.4:1589.4:2009.6|35:-1345.1:-216.8:1975.1:2021.0
5.396483,1785154353.813280106,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,4:-925.0:-906.9:91.6:119.9|10:1157.7:1358.7:759.9:894.0|53:-42.0:1645.3:1560.5:1701.2|15:-2180.0:-1803.1:1598.9:2011.4|34:-1442.5:-212.5:1972.7:2038.8
5.535930,1785154353.927700996,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,4:-922.3:-906.7:95.7:120.9|8:1157.7:1358.7:753.8:887.4|51:-38.3:1650.0:1561.5:1701.2|15:-2180.0:-1794.8:1606.8:2011.4|33:-1442.5:-206.3:1972.7:2038.8
5.599797,1785154354.037976027,idle,waiting_for_start,0,-33,0,5,,,,,,,,,,,,,,,,,,,,5:-1157.0:-906.7:-0.6:123.3|6:1178.4:1358.5:753.8:800.6|50:-32.8:1651.3:1561.5:1698.4|15:-2153.4:-1787.0:1606.8:2009.8|32:-1354.5:-202.3:1973.4:2037.9
