elapsed_s,lidar_timestamp,state,reason,speed,steering,pair_valid,car_count,gap_width_mm,car1_x_mm,car1_y_back_mm,car2_x_mm,car2_y_back_mm,entrance_x_mm,entrance_y_back_mm,depth_x,depth_y_back,decision_angle_deg,heading_error_deg,lateral_error_mm,depth_progress_mm,depth_remaining_mm,target_x_mm,target_y_back_mm,curvature_per_mm,geometric_steering,physical_steering,clusters
0.000922,1785155166.446031809,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,4:-523.6:-510.0:-44.4:0.6|8:-1096.3:-721.3:1240.5:1332.8|17:618.4:2163.2:2116.6:2161.0|7:-848.7:-453.1:2149.5:2178.4
0.318210,1785155166.672397137,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-525.0:-509.9:-45.5:0.6|17:-1260.2:-682.5:1196.5:1343.0|35:540.4:2415.5:2114.9:2161.1|13:-856.1:-453.1:2149.5:2178.4
0.406741,1785155166.786885023,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,9:-788.5:-509.6:-115.9:3.1|19:-1636.1:-682.5:699.2:1343.0|35:540.4:2415.5:2114.9:2165.1|13:-856.1:-426.0:2136.4:2178.7
0.502286,1785155166.897605896,idle,waiting_for_start,0,0,0,5,,,,,,,,,,,,,,,,,,,,9:-788.5:-509.6:-115.9:3.1|4:-1684.7:-1344.9:694.6:867.7|15:-1095.8:-719.0:1241.3:1336.7|36:548.8:2572.6:2117.0:2165.1|13:-848.4:-426.0:2136.4:2178.7
0.655717,1785155167.012251854,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-523.8:-509.4:-45.0:6.4|16:-1095.8:-719.0:1241.3:1333.8|39:522.8:2572.6:2111.5:2162.2|11:-848.4:-514.3:2148.6:2157.6
0.733528,1785155167.124366045,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-523.9:-509.4:-44.0:6.4|18:-1422.0:-745.5:840.8:1333.8|37:522.8:2363.4:2111.5:2162.2|12:-845.0:-451.7:2148.6:2177.4
0.835220,1785155167.239799023,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-523.9:-509.4:-44.0:6.8|16:-1278.9:-745.3:1191.3:1334.2|36:587.8:2361.4:2109.7:2160.1|11:-845.0:-451.7:2146.7:2177.4
0.967048,1785155167.349797010,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,8:-523.5:-509.4:-45.4:6.8|19:-1310.6:-676.1:1191.1:1355.2|38:558.5:2595.8:2109.7:2159.5|10:-838.7:-444.0:2146.7:2170.1
1.069656,1785155167.461219072,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,7:-523.5:-509.7:-45.4:-1.7|20:-1310.6:-676.1:1191.1:1355.2|36:527.8:2242.7:2108.5:2159.5|11:-838.7:-444.0:2147.3:2170.1
1.204109,1785155167.576797962,idle,waiting_for_start,0,0,0,4,,,,,,,,,,,,,,,,,,,,7:-521.9:-509.7:-43.7:-0.0|17:-1311.7:-737.2:1189.5:1329.9|37:527.8:2590.4:2108.5:2159.0|10:-840.6:-534.7:2146.0:2155.4
