elapsed_s,lidar_timestamp,state,speed,steering,steering_offset,reason,raw_points,valid_points,left_fov_points,right_fov_points,tangent_clusters,tangent_candidates,detected_vehicle_count,right_vehicle,right_vehicle_raw,right_cluster_points,right_seen_scans,right_missing_scans,right_track_id,is_prealign_near,is_near,pair_source_scans,pair_valid,angle_a_deg,angle_b_deg,angle_bisector_deg,dist_a_mm,dist_b_mm,control_pair_valid,control_angle_a_deg,control_angle_b_deg,control_angle_bisector_deg,control_dist_a_mm,control_dist_b_mm,control_gap_width_mm,control_gap_center_angle_deg,control_pair_reason,distance_bias_ab_mm,angle_term,distance_term,paper_steering,prealign_near_seen,prealign_ready_scans,pair_hold_scans,center_observation_scans,dist_c_mm,dist_d_mm,distance_bias_cd_mm
1.556285,1785214279.064748049,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.644674,1785214279.064748049,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,15,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.733611,1785214279.179539919,idle,0,0,-27,press_SPACE_to_start,71,71,52,19,1,0,0,0,0,0,0,16,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.827223,1785214279.291122913,idle,0,0,-27,press_SPACE_to_start,71,71,49,22,1,0,0,0,0,0,0,17,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
1.915438,1785214279.402549982,idle,0,0,-27,press_SPACE_to_start,69,69,48,21,1,0,0,0,0,0,0,18,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.004041,1785214279.513364077,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.093097,1785214279.513364077,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,19,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.182322,1785214279.625281096,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,20,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.270849,1785214279.739124060,idle,0,0,-27,press_SPACE_to_start,72,72,49,23,1,0,0,0,0,0,0,21,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.362898,1785214279.851047993,idle,0,0,-27,press_SPACE_to_start,75,75,48,27,1,0,0,0,0,0,0,22,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.451210,1785214279.961882830,idle,0,0,-27,press_SPACE_to_start,69,69,49,20,1,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.537420,1785214279.961882830,idle,0,0,-27,press_SPACE_to_start,69,69,49,20,1,0,0,0,0,0,0,23,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.623581,1785214280.074391127,idle,0,0,-27,press_SPACE_to_start,74,74,50,24,1,0,0,0,0,0,0,24,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.713022,1785214280.185091019,idle,0,0,-27,press_SPACE_to_start,69,69,47,22,1,0,0,0,0,0,0,25,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.802242,1785214280.296955824,idle,0,0,-27,press_SPACE_to_start,70,70,52,18,1,0,0,0,0,0,0,26,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.895321,1785214280.410974026,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
2.984064,1785214280.410974026,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,27,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.073123,1785214280.521995068,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,28,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.161987,1785214280.634294987,idle,0,0,-27,press_SPACE_to_start,70,70,52,18,1,0,0,0,0,0,0,29,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.249786,1785214280.745187044,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,30,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.339502,1785214280.856406927,idle,0,0,-27,press_SPACE_to_start,68,68,46,22,1,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.431881,1785214280.856406927,idle,0,0,-27,press_SPACE_to_start,68,68,46,22,1,0,0,0,0,0,0,31,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.520904,1785214280.968520880,idle,0,0,-27,press_SPACE_to_start,73,73,53,20,1,0,0,0,0,0,0,32,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.609668,1785214281.079463005,idle,0,0,-27,press_SPACE_to_start,72,72,47,25,1,0,0,0,0,0,0,33,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.698467,1785214281.193516970,idle,0,0,-27,press_SPACE_to_start,75,75,54,21,1,0,0,0,0,0,0,34,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.788006,1785214281.304749012,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.876836,1785214281.304749012,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,35,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
3.969232,1785214281.417103767,idle,0,0,-27,press_SPACE_to_start,70,70,48,22,1,0,0,0,0,0,0,36,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.057682,1785214281.527693033,idle,0,0,-27,press_SPACE_to_start,72,72,47,25,1,0,0,0,0,0,0,37,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.146306,1785214281.638886929,idle,0,0,-27,press_SPACE_to_start,72,72,51,21,1,0,0,0,0,0,0,38,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.235457,1785214281.754018068,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.324646,1785214281.754018068,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,39,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.414311,1785214281.865462065,idle,0,0,-27,press_SPACE_to_start,71,71,48,23,1,0,0,0,0,0,0,40,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.508149,1785214281.977041006,idle,0,0,-27,press_SPACE_to_start,73,73,48,25,1,0,0,0,0,0,0,41,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.597330,1785214282.087879896,idle,0,0,-27,press_SPACE_to_start,72,72,53,19,1,0,0,0,0,0,0,42,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.685622,1785214282.198991776,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.775720,1785214282.198991776,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,43,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.865324,1785214282.313973904,idle,0,0,-27,press_SPACE_to_start,70,70,48,22,1,0,0,0,0,0,0,44,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
4.955344,1785214282.425586939,idle,0,0,-27,press_SPACE_to_start,71,71,50,21,1,0,0,0,0,0,0,45,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.048783,1785214282.536500931,idle,0,0,-27,press_SPACE_to_start,76,76,51,25,1,0,0,0,0,0,0,46,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.137783,1785214282.648335934,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.226307,1785214282.648335934,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,47,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.315577,1785214282.760051012,idle,0,0,-27,press_SPACE_to_start,68,68,46,22,1,0,0,0,0,0,0,48,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.404871,1785214282.870718002,idle,0,0,-27,press_SPACE_to_start,73,73,53,20,1,0,0,0,0,0,0,49,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.494975,1785214282.984853029,idle,0,0,-27,press_SPACE_to_start,73,73,49,24,1,0,0,0,0,0,0,50,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.588809,1785214283.096898079,idle,0,0,-27,press_SPACE_to_start,70,70,49,21,1,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.675417,1785214283.096898079,idle,0,0,-27,press_SPACE_to_start,70,70,49,21,1,0,0,0,0,0,0,51,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.764729,1785214283.207788944,idle,0,0,-27,press_SPACE_to_start,72,72,49,23,1,0,0,0,0,0,0,52,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.854628,1785214283.319575071,idle,0,0,-27,press_SPACE_to_start,72,72,48,24,1,0,0,0,0,0,0,53,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
5.944120,1785214283.430429935,idle,0,0,-27,press_SPACE_to_start,75,75,50,25,1,0,0,0,0,0,0,54,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.033638,1785214283.542123079,idle,0,0,-27,press_SPACE_to_start,69,69,47,22,1,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.084112,1785214283.542123079,idle,0,0,-27,press_SPACE_to_start,69,69,47,22,1,0,0,0,0,0,0,55,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.173486,1785214283.653841972,idle,0,0,-27,press_SPACE_to_start,73,73,54,19,1,0,0,0,0,0,0,56,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.262690,1785214283.767907143,idle,0,0,-27,press_SPACE_to_start,70,70,49,21,1,0,0,0,0,0,0,57,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.352153,1785214283.879730940,idle,0,0,-27,press_SPACE_to_start,73,73,48,25,1,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.441043,1785214283.879730940,idle,0,0,-27,press_SPACE_to_start,73,73,48,25,1,0,0,0,0,0,0,58,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.530096,1785214283.990915060,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,59,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.624630,1785214284.101967812,idle,0,0,-27,press_SPACE_to_start,76,76,49,27,1,0,0,0,0,0,0,60,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.712773,1785214284.213936806,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,61,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.801015,1785214284.324879169,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.890594,1785214284.324879169,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,62,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
6.980059,1785214284.439452887,idle,0,0,-27,press_SPACE_to_start,69,69,47,22,1,0,0,0,0,0,0,63,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.067742,1785214284.550456047,idle,0,0,-27,press_SPACE_to_start,71,71,51,20,1,0,0,0,0,0,0,64,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.160703,1785214284.662688971,idle,0,0,-27,press_SPACE_to_start,74,74,50,24,1,0,0,0,0,0,0,65,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.250154,1785214284.774142027,idle,0,0,-27,press_SPACE_to_start,70,70,46,24,1,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.339559,1785214284.774142027,idle,0,0,-27,press_SPACE_to_start,70,70,46,24,1,0,0,0,0,0,0,66,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.428722,1785214284.885080099,idle,0,0,-27,press_SPACE_to_start,72,72,53,19,1,0,0,0,0,0,0,67,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.518465,1785214284.996515989,idle,0,0,-27,press_SPACE_to_start,76,76,50,26,1,0,0,0,0,0,0,68,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.607038,1785214285.108121157,idle,0,0,-27,press_SPACE_to_start,70,70,47,23,1,0,0,0,0,0,0,69,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.701729,1785214285.222697020,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.789507,1785214285.222697020,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,70,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.877987,1785214285.333988190,idle,0,0,-27,press_SPACE_to_start,71,71,49,22,1,0,0,0,0,0,0,71,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
7.966967,1785214285.445765018,idle,0,0,-27,press_SPACE_to_start,71,71,48,23,1,0,0,0,0,0,0,72,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.054926,1785214285.555885077,idle,0,0,-27,press_SPACE_to_start,70,70,51,19,1,0,0,0,0,0,0,73,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.144069,1785214285.668099165,idle,0,0,-27,press_SPACE_to_start,74,74,52,22,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.238215,1785214285.668099165,idle,0,0,-27,press_SPACE_to_start,74,74,52,22,1,0,0,0,0,0,0,74,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.326481,1785214285.782440901,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,75,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.415286,1785214285.894036055,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,76,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.503899,1785214286.005069971,idle,0,0,-27,press_SPACE_to_start,74,74,51,23,1,0,0,0,0,0,0,77,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.592602,1785214286.116348982,idle,0,0,-27,press_SPACE_to_start,74,74,49,25,1,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.678486,1785214286.116348982,idle,0,0,-27,press_SPACE_to_start,74,74,49,25,1,0,0,0,0,0,0,78,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.772774,1785214286.228182077,idle,0,0,-27,press_SPACE_to_start,71,71,50,21,1,0,0,0,0,0,0,79,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.861170,1785214286.339412928,idle,0,0,-27,press_SPACE_to_start,71,71,52,19,1,0,0,0,0,0,0,80,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
8.950069,1785214286.454000950,idle,0,0,-27,press_SPACE_to_start,72,72,50,22,1,0,0,0,0,0,0,81,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.039044,1785214286.565383911,idle,0,0,-27,press_SPACE_to_start,71,71,48,23,1,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.128252,1785214286.565383911,idle,0,0,-27,press_SPACE_to_start,71,71,48,23,1,0,0,0,0,0,0,82,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.217351,1785214286.676803112,idle,0,0,-27,press_SPACE_to_start,69,69,46,23,1,0,0,0,0,0,0,83,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.311004,1785214286.787835836,idle,0,0,-27,press_SPACE_to_start,72,72,51,21,1,0,0,0,0,0,0,84,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.399599,1785214286.899151087,idle,0,0,-27,press_SPACE_to_start,77,77,53,24,1,0,0,0,0,0,0,85,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.487847,1785214287.014091015,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.576954,1785214287.014091015,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,86,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.666092,1785214287.125730038,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,87,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.755663,1785214287.236984015,idle,0,0,-27,press_SPACE_to_start,70,70,46,24,1,0,0,0,0,0,0,88,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.848462,1785214287.347732067,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,89,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
9.936663,1785214287.459580898,idle,0,0,-27,press_SPACE_to_start,72,72,51,21,1,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.026418,1785214287.459580898,idle,0,0,-27,press_SPACE_to_start,72,72,51,21,1,0,0,0,0,0,0,90,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.115256,1785214287.571112871,idle,0,0,-27,press_SPACE_to_start,73,73,52,21,1,0,0,0,0,0,0,91,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.204228,1785214287.685029030,idle,0,0,-27,press_SPACE_to_start,73,73,50,23,1,0,0,0,0,0,0,92,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.292357,1785214287.797034979,idle,0,0,-27,press_SPACE_to_start,70,70,47,23,1,0,0,0,0,0,0,93,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.386439,1785214287.908808947,idle,0,0,-27,press_SPACE_to_start,74,74,51,23,1,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.473716,1785214287.908808947,idle,0,0,-27,press_SPACE_to_start,74,74,51,23,1,0,0,0,0,0,0,94,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.561622,1785214288.019632816,idle,0,0,-27,press_SPACE_to_start,73,73,51,22,1,0,0,0,0,0,0,95,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.651721,1785214288.131125927,idle,0,0,-27,press_SPACE_to_start,71,71,48,23,1,0,0,0,0,0,0,96,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
10.741200,1785214288.242583990,idle,0,0,-27,press_SPACE_to_start,67,67,48,19,1,0,0,0,0,0,0,97,0,0,0,5,0,,,,,,0,,,,,,,,two_tangents_not_visible,,,,,0,0,0,0,,,
