timestamp,quality,angle_deg,distance_mm
1785211497.446040154,15,351.906250,4101.750
1785211497.446040154,15,353.546875,4110.750
1785211497.446040154,15,355.187500,4125.750
1785211497.446040154,15,356.812500,4146.000
1785211497.446040154,15,358.468750,4179.000
1785211497.446040154,15,0.109375,4221.250
1785211497.446040154,15,1.750000,4222.750
1785211497.446040154,9,3.406250,4231.000
1785211497.446040154,15,5.062500,4274.500
1785211497.446040154,15,6.687500,4336.500
1785211497.446040154,15,8.328125,4400.000
1785211497.446040154,13,9.984375,4434.500
1785211497.446040154,10,11.531250,4486.000
1785211497.446040154,15,221.296875,5096.000
1785211497.446040154,15,222.953125,4946.000
1785211497.446040154,15,224.593750,4803.250
1785211497.446040154,15,226.250000,4679.750
1785211497.446040154,15,229.671875,3393.750
1785211497.446040154,15,231.312500,3357.250
1785211497.446040154,15,236.171875,3839.500
1785211497.446040154,15,237.812500,3768.250
1785211497.446040154,15,239.468750,3704.500
1785211497.446040154,15,241.109375,3630.250
1785211497.446040154,15,242.765625,3560.750
1785211497.446040154,15,244.406250,3507.250
1785211497.446040154,15,246.062500,3451.250
1785211497.446040154,15,247.734375,3406.500
1785211497.446040154,15,249.359375,3371.750
1785211497.446040154,15,250.968750,3399.000
1785211497.446040154,15,252.625000,3439.000
1785211497.446040154,15,254.265625,3418.500
1785211497.446040154,15,259.156250,3689.000
1785211497.446040154,15,260.812500,3657.000
1785211497.446040154,15,262.437500,3641.500
1785211497.446040154,15,264.093750,3624.750
1785211497.446040154,15,265.734375,3602.500
1785211497.446040154,15,267.359375,3598.000
1785211497.446040154,15,269.000000,3595.750
1785211497.446040154,15,270.640625,3595.000
1785211497.446040154,15,272.296875,3595.500
1785211497.446040154,15,273.937500,3601.250
1785211497.446040154,15,275.500000,3616.250
1785211497.446040154,15,277.140625,3630.000
1785211497.446040154,15,278.781250,3652.500
1785211497.446040154,15,280.390625,3683.000
1785211497.446040154,15,282.046875,3705.750
1785211497.446040154,15,283.671875,3726.500
1785211497.446040154,15,285.312500,3744.250
1785211497.446040154,15,286.937500,3735.750
1785211497.446040154,15,290.234375,3500.750
1785211497.446040154,15,293.578125,3249.750
1785211497.446040154,15,295.203125,3212.250
1785211497.446040154,15,296.828125,3247.000
1785211497.446040154,15,298.609375,3301.750
1785211497.446040154,15,300.250000,3358.000
1785211497.446040154,15,301.875000,3408.250
1785211497.446040154,15,303.531250,3471.250
1785211497.446040154,15,305.171875,3541.500
1785211497.446040154,15,308.406250,4186.250
1785211497.446040154,9,319.937500,4160.750
1785211497.446040154,8,321.562500,4090.250
1785211497.446040154,8,323.250000,4060.250
1785211497.446040154,13,324.921875,3993.500
1785211497.446040154,15,326.562500,3933.500
1785211497.446040154,15,328.218750,3916.500
1785211497.446040154,15,329.843750,3911.000
1785211497.446040154,15,331.515625,3906.500
1785211497.446040154,15,333.156250,3910.250
1785211497.446040154,15,334.828125,3905.000
1785211497.446040154,9,336.437500,3917.750
1785211497.446040154,11,338.109375,3939.250
1785211497.446040154,14,339.750000,3947.000
1785211497.446040154,12,341.406250,3951.250
1785211497.446040154,11,343.046875,3962.000
1785211497.446040154,12,344.703125,3988.750
1785211497.446040154,12,346.328125,4009.000
1785211497.446040154,15,347.984375,4028.000
1785211497.446040154,15,349.593750,4060.250
1785211497.669173002,15,350.843750,4086.000
1785211497.669173002,15,352.468750,4095.250
1785211497.669173002,15,354.125000,4116.250
1785211497.669173002,15,355.765625,4137.250
1785211497.669173002,15,357.406250,4149.500
1785211497.669173002,15,359.031250,4185.750
1785211497.669173002,15,0.703125,4221.250
